Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
DVL1	0.25701471365091194	0.06050106007067138	31.523669400114766	1.0212490605512254e-165	7.129339691708104e-162	368.0903488251832
TRRAP	0.517263333436914	0.10635971731448764	31.44034946344544	4.787851191227493e-165	1.6711994582979565e-161	366.5506996619134
ZNF519	0.48670463420444754	0.09492791519434629	30.64351440241788	1.2044612453419375e-158	2.8027813179106885e-155	351.86410817244115
SLC25A25	0.3960326952756803	0.09074346289752651	29.57385916598606	4.164690462828202e-150	7.26842603025092e-147	332.27125101933865
FMNL2	0.502752612825373	0.1314190812720848	27.814106161340124	3.193140288761425e-136	4.4582624711687015e-133	300.41200753990694
ASPHD1	0.5891388759412904	0.13251731448763251	27.757115636794097	8.911746976029792e-136	1.0368817606610663e-132	299.389226240256
MED24	0.4638538164341279	0.14823604240282687	27.546886642806577	3.907600473239313e-134	3.8969941290976636e-131	295.6217152941978
ZNF780B	0.42177938327998904	0.08449964664310954	27.426839879431444	3.371569433605136e-133	2.9421157769996816e-130	293.47421409670073
ZNF536	0.5781867716975853	0.17650742049469964	27.205099391716924	1.7918620654336072e-131	1.3898876754213345e-128	289.5150814238174
RPGRIP1	0.4654548905668976	0.07858586572438163	26.72697892645589	9.094066871624685e-128	6.348568083081193e-125	281.0129220723232
CBFA2T3	0.38219123602954114	0.07377455830388692	26.624870221343038	5.589189417539711e-127	3.5471028476222473e-124	279.20351788367395
EDEM3	0.47131240483515097	0.09762968197879858	26.46709281334784	9.202461895113656e-126	5.3535322074823695e-123	276.41217094834127
TCF12	0.4751426721771647	0.26202402826855126	26.257084693941383	3.7967206903538016e-124	2.0388390107199913e-121	272.70547245876224
SLC44A2	0.36749010285572214	0.14920636042402827	25.61242969644166	3.2386798828977317e-119	1.614944590179219e-116	261.3918234261817
ZNF300	0.5395200998518798	0.13135265017667844	25.386928878943213	1.677926450349176e-117	7.809069699925064e-115	257.4583550017017
ZNF491	0.39514658753094467	0.06360565371024735	25.323948092773918	5.041861570260657e-117	2.199827226374353e-114	256.36207505476403
CAMSAP3	0.3893582911241623	0.07808833922261484	25.21910111210192	3.1408698536216717e-116	1.2897889675372287e-113	254.53931934607726
HPCA	0.46183957925483954	0.0899017667844523	25.208813725134235	3.7578021442534125e-116	1.4574009316129483e-113	254.36062795096598
EPRS1	0.3724313518328617	0.10537455830388692	24.913335575181872	6.40866222649503e-114	2.3546774212190427e-111	249.24011483805708
VPS13C	0.47635188983147364	0.1288148409893993	24.39855078480482	4.682017757245505e-110	1.6342582981665435e-107	240.37590320637202
VTI1A	0.3924496079467182	0.10036395759717315	24.324263184583362	1.6800385248618669e-109	5.58492806764795e-107	239.10288184639708
SV2B	0.2681822711123542	0.04671095406360424	24.276215803182268	3.835647278680458e-109	1.21712062056674e-106	238.28036929415785
ZNF724	0.3809142402867114	0.06418798586572438	24.190129820216715	1.6806113299145079e-108	5.101020736579644e-106	236.80835706644078
FANCA	0.5106794433568462	0.12270883392226148	24.052802970295705	1.766289537295681e-107	5.137694691608813e-105	234.46465394925116
KHDRBS2-OT1	0.3226632174264319	0.04330388692579505	23.953922245652215	9.575218024333197e-107	2.6737838811148022e-104	232.78055579458868
ESRRG	0.3862590607294157	0.07676749116607774	23.762724510111124	2.4944462560664256e-105	6.697588197538352e-103	229.53249145729652
NRBP1	0.22861059320717192	0.0538339222614841	23.644712007196503	1.8554328790357317e-104	4.797324788351275e-102	227.53326377467764
EZH2	0.6223844867054052	0.22902332155477031	23.52835314790802	1.336205034496714e-103	3.3314454806505575e-101	225.56627248589123
RBFOX3	0.4861534497581392	0.11979858657243816	23.519151809358586	1.5617009950565308e-103	3.7593912574102214e-101	225.41090860716744
CDCA7	0.4391606279067359	0.1444749116607774	23.423521545712582	7.884659184005237e-103	1.8347601921180185e-100	223.7977762620088
ZNF135	0.3760017349781964	0.10689611307420495	23.21819580211415	2.5253118285755885e-101	5.686839314608446e-99	220.34407834800544
OGDH	0.4209771707943613	0.11578374558303887	23.197989883418025	3.549403177507974e-101	7.74324486943224e-99	220.0049355681488
ADD1	0.42824025563738455	0.25625371024734983	23.184585922968363	4.448321975698005e-101	9.410222943135688e-99	219.78003208713218
TMEM184B	0.3935584143852997	0.1441201413427562	23.14310599282883	8.941973421932718e-101	1.8359975428974206e-98	219.08441501218692
ELAVL2	0.4344739079995439	0.11521696113074205	23.115845112644937	1.4144591781008469e-100	2.821239863520575e-98	218.62755618483365
ZIK1	0.4339115471862279	0.08851590106007066	23.069764823428162	3.0689854208626253e-100	5.951274228622773e-98	217.8558598228111
RNF130	0.40500972623597764	0.07768480565371025	23.001277238509303	9.69219815940339e-100	1.8286820365079746e-97	216.71020257789073
TSC2	0.3616377728059	0.1369879858657244	22.976332116663094	1.4728587328487167e-99	2.705796530004445e-97	216.29330639749008
ZFP69B	0.471537998612017	0.1516310954063604	22.58920517889446	9.483965038809077e-97	1.6976297419468248e-94	209.85018762430175
VAV2	0.4209528707415351	0.18947208480565372	22.569416392826763	1.3181809727771572e-96	2.3005553427393336e-94	209.5222040986714
ZNF620	0.30909234227235527	0.07218515901060071	22.1919039195321	6.860699368359029e-94	1.1681595680613264e-91	203.29140129930087
MED12	0.4094514050733873	0.08412862190812721	22.068924441136684	5.206357786937695e-93	8.653710407288583e-91	201.27255742605402
SSBP3	0.47478446391763296	0.19357879858657243	21.973848396059637	2.485247977326309e-92	4.034771192956968e-90	199.71552699627537
SSR1	0.42293288482852187	0.13559505300353358	21.914338190053073	6.599953283243379e-92	1.0471425879618643e-89	198.7426246719128
ST18	0.5284964627160955	0.16650459363957598	21.898556339918173	8.549383321169057e-92	1.3262943325573596e-89	198.48483300745545
