Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PEAK3	1.4318570838547282	6.778362007315606	31.44716272488152	4.755288457653939e-165	2.21548889242097e-161	366.5866002377522
COMMD3	-1.0714854486583798	10.353039572392172	-27.509078930043163	8.352354444842759e-134	1.9456809679261207e-130	294.87860552483926
CETN3	-1.3748214024102068	9.640977311329967	-27.318221750813187	2.5577276449184054e-132	3.972151032558284e-129	291.46814720896884
PRKRA	-0.6672556695009895	11.004204567978714	-26.83416191711098	1.4533516038251596e-128	1.6927912805553547e-125	282.8516620697369
TPRKB	-1.1154597293400272	9.123297498488443	-26.4045630219823	2.994029860036177e-125	2.789837023581709e-122	275.24653471421726
NFIC	1.4632716859315729	13.01977338427113	25.94845707521746	9.435353373380714e-122	7.326551894430124e-119	267.2178766275303
DANT2	2.2905178418874605	7.461549894351426	25.893310584567534	2.490647716742194e-121	1.657703958900269e-118	266.2504702545673
DKC1	-0.8872730498386594	10.976440614444147	-25.757156836678018	2.727356165463505e-120	1.5883440468618087e-117	263.86513979268506
EAPP	-0.8681016209704137	10.453947897719221	-25.67434246070278	1.166824001205036e-119	6.040258912904736e-117	262.41649569245754
CBARP	2.075919181364933	9.118062811500103	25.56090991575611	8.520495737643261e-119	3.969698964167995e-116	260.435011038125
PTPRN2-AS1	0.8063896753042934	6.092119331262147	25.272627222111492	1.3139084805497653e-116	5.564999646255779e-114	255.41377034211612
ABHD17A	1.6985707753966655	10.793335506690626	25.22842653261747	2.8394598392173725e-116	1.1024202825761449e-113	254.64577752738987
HNRNPA2B1	-1.0936910795907113	14.747935027555164	-25.169452667140575	7.932670271718375e-116	2.842946984302762e-113	253.62189087334488
NF2	0.9982734454197278	11.827941812297125	24.922430329330204	5.8077810530500254e-114	1.9327465661542906e-111	249.34313441939807
NGDN	-0.7674652143646502	10.138683500334622	-24.774200334412875	7.576663925599855e-113	2.353311815291315e-110	246.78345594063427
HNRNPH3	-1.0246167981793504	12.556557316155446	-24.652611647091597	6.201770748114183e-112	1.8058781197164986e-109	244.68831590076894
HAT1	-0.9613398785561181	10.717047604185707	-24.468205021757264	1.4923186043696605e-110	4.0898308104460286e-108	241.51858768172627
ZNHIT3	-0.7483605042880489	10.121656155489008	-24.433551440940885	2.710062091027203e-110	7.014544045608742e-108	240.92400376870367
C9orf129	1.0958972250743013	6.6152367404781875	24.41414306084597	3.784758874374575e-110	8.996780264046723e-108	240.5911451428357
SKI	1.253504397937803	12.58891468423451	24.4129673004984	3.8621078617929697e-110	8.996780264046723e-108	240.5709840019196
C4orf48	2.298041889726357	8.448456865598997	24.369233324464428	8.194389131542485e-110	1.81798376018364e-107	239.82134378097376
ENSG00000237773	0.8882776551629266	6.49424613747939	24.363035077317342	9.115871697365474e-110	1.930493010819352e-107	239.7151444299823
CFDP1	-0.9978536362670172	11.117241291803902	-24.11204548242951	6.758676787916865e-108	1.346689233987848e-105	235.42407747657344
PPP1R8	-0.6104485631719699	11.277645558881122	-24.110522338251386	6.937227219512418e-108	1.346689233987848e-105	235.3980930179444
FOXK1	1.3502569923652135	12.483136781610549	24.081690899015683	1.136280022942008e-107	2.1175714507547262e-105	234.9063648567791
JKAMP	-0.914286319731601	10.783575231266079	-23.805193181039154	1.2740690134801257e-105	2.283033666847656e-103	230.20319812244907
CIR1	-0.8513370215096142	10.675635213629741	-23.796795647830304	1.4699022925667223e-105	2.536398067062355e-103	230.06071829785867
FAM66A	1.3247396384926853	6.738231176802295	23.79251658574894	1.580980046364105e-105	2.6306378700037015e-103	229.9881242776731
JSRP1	1.0275613347848291	6.245226058153214	23.706671033799022	6.80967964768104e-105	1.0940102578808954e-102	228.53294129100135
RBM34	-0.8212411818205866	10.460468399732875	-23.688837826105317	9.22040471666226e-105	1.431928852497649e-102	228.2309308613817
ENSG00000249738	0.7134054788814335	5.907687820032848	23.631236236578097	2.4524786466249495e-104	3.6858380692340774e-102	227.25610135839767
ENSG00000274642	1.2439475143527405	6.653860865172577	23.61202475482406	3.397859903378884e-104	4.947071653075694e-102	226.93120104971015
SF3B6	-1.0726129885071856	10.847871539420728	-23.584887177759683	5.3844477207398713e-104	7.601861191190018e-102	226.4724515886792
AJM1	2.118386674080901	9.113578373372455	23.528301750472025	1.4051202476021227e-103	1.9254280098759675e-101	225.51663632869938
MRPL1	-0.9731454866845055	9.352977842716404	-23.467340734653714	3.944680083833101e-103	5.25093271730812e-101	224.48803225829357
ACADM	-0.7877514738459612	11.388162187549167	-23.455437860421156	4.824859116280563e-103	6.244171839653095e-101	224.28732969182556
KCNMB2-AS1	0.8314080313148008	6.1108776038328285	23.33977564907958	3.4076934497618723e-102	4.290930752010963e-100	222.33940417565242
RPF1	-0.8252027204738538	10.216096546954123	-23.28807413104191	8.153782949652728e-102	9.99696704274528e-100	221.4700505186772
ZNF32	-0.8882448161316585	10.557053215956195	-23.273981366455704	1.0341288989196246e-101	1.2353862923247516e-99	221.2332312244725
PIP5K1C	1.1503367460086744	11.746047361624838	23.22389335099811	2.4054457918012243e-101	2.801742986000476e-99	220.39205328636322
MIR646HG	1.3440071235873967	7.0368317935843105	23.14233708966066	9.492859371674947e-101	1.0787129710398434e-98	219.02413290190947
EXOSC8	-0.7863692663709185	9.870154304904178	-23.03318172950318	5.941361787049656e-100	6.590667753777226e-98	217.19669223079555
MRPL27	-0.7533761741468789	10.5982445144598	-23.022828273826338	7.068796783119713e-100	7.658959119198777e-98	217.02356126998583
SYF2	-0.8483864366328066	10.813927238523332	-23.01247053528804	8.410482056806015e-100	8.905553614240734e-98	216.8503940307839
ENSG00000282572	1.0415079020743896	6.109852810409293	22.98682830122022	1.2930229482300758e-99	1.3387097590675385e-97	216.42184321352934
C8orf82	1.3820217369371834	9.366605032506897	22.972955624275713	1.631621772484568e-99	1.652549095218609e-97	216.19008400099136
SEC61G	-1.3660537009692846	10.202327090961269	-22.96769471943178	1.782047623789353e-99	1.7665021019648075e-97	216.10221112372273
SIGLEC22P	0.49158216175600666	5.798180913483136	22.842157589024264	1.4576591359330166e-98	1.4148403988149844e-96	214.0080956136022
FTCDNL1	1.395387173062107	7.6113313699298795	22.784740763100498	3.8049734982737915e-98	3.617830924175019e-96	213.05206944207845
PPIH	-0.7864380292870682	9.700304567060924	-22.680231804206333	2.175572145962845e-97	1.98783347348212e-95	211.31478857231426
ACTR6	-1.2022693815770418	10.015097408474347	-22.680220201928904	2.175992855711271e-97	1.98783347348212e-95	211.31459591045274
NCOR2	1.6161881735920773	13.553766793710228	22.65636092318583	3.2382075352456067e-97	2.9013094051364e-95	210.9184972904913
FAM238A	0.3323994260720853	5.508621187727567	22.607637180680012	7.288038063563585e-97	6.406597988328819e-95	210.11021709562485
PSMD6	-0.5446314472200362	11.051414780748283	-22.504102992880387	4.074354158404294e-96	3.515262226667705e-94	208.39539448429264
TAF15	-0.9511253414850029	12.465001199852043	-22.429541442202908	1.4039344658835258e-95	1.1892601230093358e-93	207.1627416588923
C13orf46	1.1471981502062651	6.731740653317543	22.412520914290745	1.8615660156574243e-95	1.5487564405264178e-93	206.8816296868925
PTRH2	-0.7170445303692262	9.500966304673904	-22.3768187739757	3.363234180067426e-95	2.7490014113919542e-93	206.29230060110226
AZI2	-0.6223893200346726	10.962985299775728	-22.37164931557611	3.663832083678021e-95	2.9430678754923965e-93	206.20700628623058
ANTKMT	1.6425448163208307	8.774460673891744	22.2403890368418	3.21058203605143e-94	2.535271475587053e-92	204.0444132911898
DPH5	-0.7520840460545273	9.950962266131953	-22.13664436161885	1.7772601415011895e-93	1.3800424998756738e-91	202.33948802676926
LINC01374	0.46433491927366505	5.74845522756777	22.131467976218314	1.935476534138323e-93	1.4782598643525323e-91	202.2545209772288
SRP54	-0.6170740496498239	11.04209937453808	-22.098236491411765	3.3454835351379244e-93	2.513968998420579e-91	201.7092769657866
ENSG00000215302	1.0113900152594428	6.796583255619987	22.009296403865104	1.4444638092421842e-92	1.0682153789300533e-90	200.25195851822505
ENSG00000257735	0.5200455038410934	5.79813458438924	21.993319239061154	1.8779785235651067e-92	1.3671096783265361e-90	199.9904703316027
LETM1	0.81678085485563	11.349447189164659	21.93255014345186	5.0916654402678023e-92	3.6495491209550294e-90	198.99675095442484
MIR223HG	1.2696354682924667	7.161191075888981	21.81520249040683	3.4807012019781967e-91	2.457058621214609e-89	197.08167057053438
GNPAT	-0.6842618991012717	11.35148861090731	-21.807026316373694	3.9787780809018126e-91	2.7667353849136634e-89	196.9484270379347
LINC00639	1.7018311766833354	7.7680674131453	21.775115706928993	6.70405758480555e-91	4.593265336413097e-89	196.4286308993324
LARP7	-0.7193318984783013	10.981214354443598	-21.730313675991226	1.3937576366544587e-90	9.410893955323367e-89	195.69948341965747
MORN2	-1.3021459032572844	9.592643820074116	-21.71506967687556	1.7875673372613624e-90	1.1858082611372769e-88	195.4515598268085
DDX47	-0.5753065736404867	11.015376047141642	-21.71440412459228	1.8070913616816197e-90	1.1858082611372769e-88	195.4407374715756
NIF3L1	-0.6351899473303354	9.689421748215633	-21.64396575881758	5.6999229747831544e-90	3.6883251582659325e-88	194.29629704980107
TCP11L1	0.906579283942129	10.007253628842864	21.604578197446042	1.0826408696339986e-89	6.909621659759999e-88	193.65716415503877
MYPOP	0.9538939430512732	8.513050975394133	21.560588630292802	2.2148946799994955e-89	1.3944857181240067e-87	192.94404784524923
ENSG00000239407	1.0536181568712781	6.998637100706596	21.49710055003334	6.215194723100974e-89	3.860878961990325e-87	191.91613423075677
MRPL47	-0.8444284092174712	10.078796188124729	-21.47107516390263	9.483112838458043e-89	5.813397725575792e-87	191.4952096716952
ZC3H15	-0.638265493781649	11.214029807584465	-21.46628754259581	1.0249309594389509e-88	6.2014978441897035e-87	191.41780469543002
CASTOR2	1.802011046081104	12.179780323755956	21.41761075246914	2.257139120777304e-88	1.3482065594489051e-86	190.63130948047393
MEAF6	-0.6515725976405815	11.215926746842685	-21.40810285945721	2.633194414154348e-88	1.552918072853811e-86	190.47779178010813
TMEM267	-0.8202032144834163	8.61650929238583	-21.303085911699	1.4410433980548282e-87	8.392276489421806e-86	188.78446970829503
HAX1	-0.7356618703749273	11.322981493697549	-21.292676478243866	1.7050898227673535e-87	9.807424054658149e-86	188.61685755266342
SCAF1	1.1814117306953686	11.83357151724806	21.269003125215214	2.4995231565476506e-87	1.4201559007750615e-85	188.2358271754405
DPY30	-0.8829492874796578	10.07025930843975	-21.265061822122174	2.663809223627685e-87	1.4952635148049862e-85	188.17241177469114
ZBTB20	2.549267599427914	12.668684920294348	21.180780209149123	1.037674751220913e-86	5.755388888021706e-85	186.81777495529766
PKD1	1.8448689169314076	12.61942579996789	21.142439612071314	1.9244804950925852e-86	1.0548417207807475e-84	186.2024571355477
ILF2	-0.8618355354758187	12.542941458554136	-21.132372297170264	2.263125146789519e-86	1.2260348905688802e-84	186.0409853622943
KHSRP	0.803999705001226	12.905166403858797	21.124763374430625	2.5580086075185945e-86	1.3698577129228888e-84	185.91897074690678
BORCS5	0.9788416236628578	9.956430545054575	21.119190094120935	2.7980671349709692e-86	1.481385770662471e-84	185.82961362029192
GOLGA3	0.8438277730993311	12.395424812390388	21.076576138091227	5.553229985083735e-86	2.9070223034275415e-84	185.1467839373989
KPNA6	0.5418850580964532	12.131227064947536	21.069037772476864	6.2686481877045e-86	3.2450702118350294e-84	185.02606682308885
GGPS1	-0.6865299774827065	10.582234340035336	-21.066503771087405	6.529238725097057e-86	3.3428267274974932e-84	184.98549314404787
CPTP	1.0012954019362994	9.478635993093265	21.03991054766053	1.0009919532252605e-85	5.069153815300531e-84	184.5598439191448
HMGN3	-0.9361636814784495	10.787971068698694	-20.979471605883816	2.640716279360118e-85	1.3229136715633106e-83	183.59350831002277
ENY2	-0.7907332029527451	10.770404186998283	-20.940896259446074	4.900969797086103e-85	2.4291083281515057e-83	182.977503716215
PEX26	0.6502057966941122	11.558963932573864	20.913313986635394	7.623432951435848e-85	3.738692012709433e-83	182.53741155256697
ENSG00000204929	0.8567422115378412	6.4619270585208195	20.843934173868657	2.3130572544641346e-84	1.1225555988071252e-82	181.43176669658862
ATP6V1G1	-0.8173090088222184	11.676461008402503	-20.819375873578952	3.4246046263844623e-84	1.644869376734558e-82	181.04086831668369
REX1BD	1.2759410793565242	9.577600936916992	20.78073800025863	6.346385069368923e-84	3.017123269203042e-82	180.4263578351201
CCT2	-0.795771864350982	12.480941007079307	-20.75821148230876	9.090853364962901e-84	4.278210689632541e-82	180.06836793042476
ZNF414	1.0263107026812677	8.929441057586713	20.75089045430364	1.0216689427712498e-83	4.7599556043712533e-82	179.95206711840044
STK32A-AS1	0.7309246664974028	6.150217089441607	20.678554722515436	3.2344396157775694e-83	1.4920053633571976e-81	178.80412811995075
CYP20A1	0.75160744738527	10.679414413922437	20.675597708647647	3.39030532483143e-83	1.5485718145480031e-81	178.757247054092
MED4	-0.8094120033055204	10.4812489360301	-20.673371620710487	3.512571493561761e-83	1.58884180470915e-81	178.72195659453058
C16orf72	0.8609819694567321	12.73838596458546	20.67163477662675	3.611015454620668e-83	1.6176654810651627e-81	178.69442359279344
EPN1	1.0723746216332906	12.032103328176373	20.651363176033417	4.985360663585526e-83	2.212075745870949e-81	178.3731633461839
C2orf76	-0.8339426775908985	8.623793483274097	-20.63540653912251	6.425367914490809e-83	2.824131048454026e-81	178.1204045651174
SSBP1	-0.8372007537402094	10.878838678090816	-20.595459099379116	1.2122384688825308e-82	5.278335538807207e-81	177.48808288715765
ENSG00000232528	0.7195001828819323	6.047237831706664	20.573397066350246	1.7207703638023332e-82	7.423212152736176e-81	177.13914884959357
EIF3I	-0.75621927536207	12.31929618280093	-20.536074796420355	3.110930241371129e-82	1.3297086233530356e-80	176.5493170571049
TSG101	-0.7059425812678582	11.297846686175376	-20.419919135361194	1.957263031168942e-81	8.289898602014637e-80	174.71733113775437
DDX1	-0.7799681716119827	12.387666846298847	-20.405364770762972	2.4635527755755715e-81	1.0340263406672602e-79	174.4881800647916
NR2F6	1.1385478496090684	9.687405975220313	20.40031587302168	2.6681639071756084e-81	1.1099085396009964e-79	174.40870850821466
PSMG2	-0.685694155364396	10.310457308549243	-20.37366720837449	4.064673642074803e-81	1.675868539683762e-79	173.98942597948943
ENSG00000226380	1.4049406013392018	7.260881951300104	20.31608381379879	1.0083526792028974e-80	4.1209781863213156e-79	173.0844470959101
MIR29B2CHG	1.8080746702171544	9.098018714845464	20.30938419675718	1.1206804321878392e-80	4.540217507446211e-79	172.97924708989822
PKD1P3	2.3483665876376403	9.873176004092851	20.304912641688674	1.2025190981819279e-80	4.8297728262324156e-79	172.9090435563676
ENSG00000251364	0.9707249717569554	7.113765377352238	20.283521133134304	1.6845254796408664e-80	6.707866845851963e-79	172.57331350532843
FBXL18	0.9548227496119502	10.427431636029057	20.26257898437432	2.3426462288497626e-80	9.249482017128003e-79	172.2448240143155
SARNP	-1.02886688263832	10.892665031061128	-20.24163713015657	3.257265109794924e-80	1.2752603484482817e-78	171.91652553895926
GTF2A2	-0.8862545410640539	10.354679670162021	-20.225819154377533	4.177553730014088e-80	1.6219352356779699e-78	171.66867616738006
LINC00937	0.882394026846699	6.506956864616931	20.214667855549184	4.978291612169112e-80	1.9168479852145366e-78	171.49401232334296
SNRPB2	-0.8980067064704936	10.661410599081167	-20.115761005911146	2.3526689022757926e-79	8.984495422707311e-78	169.94715346741972
CATIP-AS1	0.398009053389792	5.734125928786219	20.041570218590383	7.521391196333515e-79	2.848956226318524e-77	168.7896040712227
SNRPD2	-1.0600276183253228	11.899352613730453	-20.03010582575632	8.99914481631183e-79	3.3812109434836142e-77	168.61094503356904
VPS53	0.8015225472219125	11.747501844580013	19.95337621669387	2.985104990759196e-78	1.1126083321557674e-76	167.41667386418857
PRR7	1.6275901866866498	8.231396792318124	19.948728259075413	3.20973603359695e-78	1.1868381095657292e-76	167.34441226658103
SNRPF	-0.9660803272896562	10.122000671077735	-19.93393664119857	4.043135993969947e-78	1.4832260311736995e-76	167.1145103796156
MPHOSPH6	-0.836930989975854	9.39571164550432	-19.93251779319247	4.133636713865393e-78	1.5045791757733488e-76	167.09246265389604
ZNF213	0.860942497814712	9.748385954927828	19.926056747836792	4.572006237302821e-78	1.6512385317514607e-76	166.9920744733801
ENSG00000262801	0.6587677393686269	5.947703415974769	19.903228793098982	6.526888077499767e-78	2.3391362733131856e-76	166.63753246535424
LRRC14	0.8168998586744792	10.538632107699017	19.838793683504875	1.780535845003847e-77	6.332455344941163e-76	165.63802085753335
VSTM2B-DT	0.8319248072600461	6.002411258642543	19.793593927143405	3.595948915938351e-77	1.269206515102786e-75	164.9379769962897
ACP1	-0.76923269721803	11.127714350511715	-19.75869807563812	6.183296457971707e-77	2.1660133983225703e-75	164.39813537654507
PDE4DIPP7	0.6263168052807954	6.0187381175663095	19.721881519385196	1.0947885747710648e-76	3.806432813327157e-75	163.82916561233668
PSMC6	-0.7991806217903255	11.164867836521505	-19.700990750818413	1.513558063047934e-76	5.223457048696537e-75	163.5065838139565
VPS29	-0.7645249712802485	10.722454284556267	-19.64224535462712	3.759343387354318e-76	1.2878515324767478e-74	162.6005183391997
PWP1	-0.4941062087970848	11.130607309186969	-19.584758588165077	9.143493550754707e-76	3.1094552155449768e-74	161.7153609205627
PKD1P4	2.1616909045657264	9.820742727513673	19.565685752058165	1.2275423163225848e-75	4.144289602715161e-74	161.4220133103358
SVIL2P	0.7546576507568816	6.120518784179876	19.55203217652134	1.5155471328722825e-75	5.079808699317959e-74	161.21211665107873
VDAC3	-0.7637050489070198	11.678958666797834	-19.532610516812955	2.0450724472441925e-75	6.805708951221924e-74	160.91369199536823
MNT	0.9125737897826757	10.598266425366667	19.526006851681085	2.264338042358415e-75	7.481951020814082e-74	160.81226178906223
OVCH1-AS1	0.5564884753443495	6.38992827282491	19.51297532913812	2.768240187614491e-75	9.082557066264728e-74	160.6121595545323
APC2	2.392139032334196	13.166467403619347	19.511949168310633	2.8123787010701786e-75	9.162847809990183e-74	160.5964058645099
DRG1	-0.5971413777000036	11.017192737867877	-19.49914326523607	3.426024992375981e-75	1.1084618360749789e-73	160.39984886238244
MAP1S	1.1751705337220637	10.881524754272299	19.46861225848831	5.483035355310824e-75	1.7617559807167675e-73	159.9315301245542
RPA3	-0.9273224447829035	9.134523041230945	-19.45733601066504	6.52235972319726e-75	2.0813475308476733e-73	159.7586693860672
