Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
FGD5-AS1	-5.568329256373024	12.615010720789417	-66.95315654156377	0	0	1001.2290012542167
EBLN3P	-4.619207153043454	11.02366082171027	-63.17173011093538	0	0	939.6471709532728
TUG1	-5.6661739106715325	12.569134650058956	-62.686725599225035	0	0	931.6189916742452
ERVK3-1	-3.856468407859923	10.040729533556295	-59.75161793386394	0	0	882.4091297095497
CHASERR	-5.049304628046327	11.289151096521408	-58.82592108348563	0	0	866.6678936361649
RPL7L1	-3.7032917666001057	12.413861656852442	-57.53267156898584	0	0	844.501344696578
NNT-AS1	-4.191410175090058	10.354119064920116	-56.24723222748038	0	0	822.2688498351779
EIF4H	-3.0127762648694887	13.545521716812393	-55.98587605409175	0	0	817.7244548507982
WAC-AS1	-3.8735147563188046	9.7244539190994	-55.96893507903017	0	0	817.4296108613295
LINC01184	-3.7162065894940777	9.865988632932815	-55.06532209824059	0	0	801.6541160078335
LINC01278	-3.9744789982118394	10.442809628672773	-55.06152488625824	0	0	801.587622115271
DEXI	-3.78883928065338	10.374837755033667	-53.74623087382902	0	0	778.4552637152593
LINC00662	-4.208995800674629	10.210285152619775	-53.708037213918786	0	0	777.78059391679
LINC00847	-3.631489408167496	9.46838401463619	-51.92538516299749	0	0	746.1103040273426
TRAM2-AS1	-3.2973368768414613	8.894274167277313	-51.68236774155275	0	0	741.7659886143172
CENPBD1P1	-3.951524319578249	10.861788310528967	-51.616694037938714	0	0	740.5908828449652
BRD3OS	-4.337276217603863	10.730385364902148	-50.016092889997765	3.95383097e-315	1.083582264714e-312	711.8113185015452
UBE2L3	-3.8281647991161862	11.815874875156684	-49.61116496633048	6.020489921413e-312	1.558303474659137e-309	704.4889993983417
OSER1-DT	-3.7357360221996165	9.494442060330734	-49.54285111203501	2.07613647253e-311	5.09090517132532e-309	703.2520706935026
JPX	-4.110326007428933	10.632800905411411	-49.48284410632474	6.1612754559495e-311	1.4352691174634284e-308	702.165170344985
ENSG00000283103	-2.971979708968482	8.576987991274416	-49.37760271812717	4.1550022051415e-310	9.21816917797817e-308	700.2580891076785
PDAP1	-3.4737457644393	11.698133667553334	-49.23459115237902	5.568147514222034e-309	1.1791817849436571e-306	697.6648354011827
MAPKAPK5-AS1	-3.4565515880022306	9.095742823277122	-48.89299801270716	2.7634150761332523e-306	5.597717756393401e-304	691.4626349710395
PNRC2	-4.668391014794849	11.236602630884017	-48.85101055796337	5.931066820513432e-306	1.1513683465321701e-303	690.6995067685727
NBDY	-4.084947111272392	9.895354305800776	-48.71808150032512	6.663597001081607e-305	1.2418279371215683e-302	688.2823918517267
LINC00339	-2.592014945918836	8.348449989515013	-48.38323704398654	2.973678423122443e-302	5.328602989741331e-300	682.1863375590743
ENSA	-2.6972398086396274	12.480681753700624	-48.37900622571944	3.2121896983246126e-302	5.542811779442359e-300	682.1092455086242
UBE2V1	-3.1215299864686825	11.960438791319886	-47.701423655072034	7.626933785267728e-297	1.2690673037700837e-294	669.7413470542527
LINC01128	-3.738864841787901	9.82935537099114	-47.65883384745379	1.6627926372240697e-296	2.6713623782161866e-294	668.9625613482847
PSMA3-AS1	-3.7973508914942933	10.317086768559598	-47.552132798505085	1.1726491736371858e-295	1.8211241666585498e-293	667.0107418189328
APTR	-2.8545269447118944	8.516343534850993	-47.549931474880175	1.2208840927675431e-295	1.8348706413561236e-293	666.9704636027395
LINC00963	-4.161448114111686	10.551456107026178	-46.96961708524319	5.10692048527735e-291	7.435357044033491e-289	656.3374199687896
LLPH	-3.606476229978913	10.03737546387743	-46.27235640371164	1.8946041532522017e-285	2.6748365909096995e-283	643.5234587233584
VDAC1	-4.335517026652214	12.428482056340242	-46.23691926429635	3.639485105367154e-285	4.987165031148698e-283	642.8711320032342
LINC00665	-3.8221853159013275	10.108918010436192	-45.799964124404234	1.1497258734213923e-281	1.5304493840772192e-279	634.819339268284
OTUD6B-AS1	-4.268923786683374	10.067905548479931	-45.79153112508465	1.3433795993963948e-281	1.738557098218834e-279	634.6637944179878
THAP12	-4.019410979772537	10.769769762962179	-45.2575737491283	2.5919419162058954e-277	3.2637452398927745e-275	624.8038370035243
GTF2IP1	-5.118742702943391	12.738153376869857	-44.916899204870475	1.4213285077708742e-274	1.7426235572906587e-272	618.5017435400345
ZNF322	-3.8392448981132206	10.630496893249473	-44.9001158252498	1.939683679656915e-274	2.31717596500553e-272	618.1910493505578
TRIM52-AS1	-2.9092396552516564	8.693402944128096	-44.823726960918094	7.988327701750966e-274	9.304404690614437e-272	616.7766792856954
CBX1	-4.642942900239745	12.111091580817115	-43.74626500317234	3.907995167890711e-265	4.44081694809825e-263	596.7836962707526
UGDH-AS1	-2.562023112392474	8.213863513991699	-43.579858933071165	8.649093514611672e-264	9.594315877279948e-262	593.6890498680391
ARMCX5-GPRASP2	-2.663081054392926	8.266056279454913	-43.47518491473985	6.073114581256891e-263	6.580149031180432e-261	591.7415381537527
RAC1	-3.2138112544201323	13.41065152431364	-43.16922419809672	1.8164516217638674e-260	1.9233745694995132e-258	586.045128520662
HCG18	-4.090582148771667	10.804739046332921	-43.16801454498844	1.8578777493170583e-260	1.923522763126261e-258	586.0225958610413
MAP4K3-DT	-2.684268250138004	8.340656806764413	-42.942730046818006	1.240404057665822e-258	1.2563135879706664e-256	581.8246357602666
RPL22	-5.448617719037548	13.246058204432444	-42.769144642430135	3.164279682986704e-257	3.136676392135118e-255	578.5880395470601
PPP4R2	-3.4104138746058874	11.01084122486947	-42.69662646049444	1.225098087397563e-256	1.1891108310802596e-254	577.2353943964283
TMEM183A	-3.0827027956586557	11.11118772606153	-42.69121387366131	1.3553615032522195e-256	1.2886998456432838e-254	577.1344243921205
FAHD2A	-2.6017630109208505	9.661863278627106	-42.67950610063707	1.6864834658180766e-256	1.5714652934492838e-254	576.9160142305649
TP53TG1	-3.066865020705637	8.621249991006435	-42.58620441159765	9.629242504842955e-256	8.796596241188889e-254	575.175188012703
GTF2IP4	-5.728508775001824	13.091444069706261	-42.539814995925965	2.2900986021956693e-255	2.0518402668518505e-253	574.3094754831832
ENSG00000177788	-3.032164611662229	9.000495193691	-42.536106870405455	2.454329007382978e-255	2.1574941217730743e-253	574.2402699437055
TMEM198B	-3.9075868956188065	10.340844717432779	-42.531155756997755	2.692120070886855e-255	2.3227013722707142e-253	574.1478650957257
AIDA	-3.6752400525548143	11.514969394577058	-42.446508749567585	1.3086068281678518e-254	1.1085089477152766e-252	572.5678559371679
ENSG00000212978	-3.0379377350413863	8.706577004776152	-42.24707988218462	5.437084035595115e-253	4.523459736042436e-251	568.8438439614223
CTNNBIP1	-2.9495148258911104	10.830496772288265	-42.21337895847709	1.0208697530441097e-252	8.34426698146054e-251	568.2143292236747
SNHG30	-3.108399810373666	8.631617854903583	-41.865833164734255	6.792111577097868e-250	5.4559392823618914e-248	561.7190330133582
ST13	-3.8853524430917954	13.3619956786753	-41.7841875029222	3.1301586616689136e-249	2.4717642719856726e-247	560.1922978629689
COX10-AS1	-2.956919406501478	8.888876663844849	-41.48859837319115	7.925913055099123e-247	6.1544714872844694e-245	554.6623218550366
HMGB1	-4.074520469674508	13.427052382562623	-41.4727129853094	1.0672467386552045e-246	8.151315664581308e-245	554.3650206603136
EEF1A1	-4.98051485764089	17.931032291265108	-41.31733030538546	1.9608253066268956e-245	1.473465339286243e-243	551.4563895300604
NUP50-DT	-2.533263667351238	8.033700378708605	-41.20315846030564	1.6657687349338484e-244	1.2318756406439363e-242	549.3185288843296
ZNF667-AS1	-3.158736581368099	10.124461150347363	-41.112597375214044	9.095059157318212e-244	6.620918845928992e-242	547.6223908164097
ENSG00000188002	-2.7012436659405883	8.741317011347629	-40.824270799447355	2.0268178522279623e-241	1.4527606728507808e-239	542.2200667337892
THAP9-AS1	-3.364258757692386	9.597786809377194	-40.79317466259327	3.6318876622717194e-241	2.563782517958173e-239	541.6372312883796
NIFK-AS1	-2.5595543754981507	8.61312696702188	-40.62117906550101	9.152474132160152e-240	6.364384624139425e-238	538.4128664556596
PRELID1	-3.0617401445861834	11.041662097647956	-40.3340209432062	2.005848642543816e-237	1.3743012978840645e-235	533.0272386931435
VASH1-AS1	-2.755441437028069	8.505997238170762	-40.20887992742337	2.1026003462415967e-236	1.4197123207448695e-234	530.679367606502
EIF4B	-2.9705779920979047	14.090102531866668	-40.16245639602127	5.027721504106357e-236	3.34630778394736e-234	529.8082519740432
MKRN1	-2.4258741983381658	11.94915622219686	-39.918881765198094	4.879212302298784e-234	3.2017253685084558e-232	525.2366201109695
RASSF8-AS1	-3.8705329667193604	9.78117489992223	-39.765814175685684	8.657456751092935e-233	5.602095972686386e-231	522.3628374649351
SDHA	-3.2954140656699895	11.739005936074097	-39.71813339739448	2.1209228148396254e-232	1.3536136156627144e-230	521.4675206428037
RNASEH1-AS1	-2.657632518044619	8.493211230705493	-39.47356034983077	2.1034982003114138e-230	1.324351096655524e-228	516.8741900714921
ATF4	-3.5580290648178274	12.692458150410143	-39.38597693261007	1.0915065490636492e-229	6.780438682783388e-228	515.2289364086349
USP10	-1.951469643442578	11.689602233478125	-39.358892359320805	1.816254072044278e-229	1.113411542322933e-227	514.720117926222
EIF2S2	-3.3484414614269458	11.42957188622635	-39.22721988200018	2.1597543047423538e-228	1.3067915981551463e-226	512.2462555133928
NDUFA6-DT	-3.234276849703996	9.120370996029896	-39.14475126933402	1.0183969170010557e-227	6.082963123471691e-226	510.69665270025996
NOMO2	-4.504008759758812	12.278981474814445	-39.00502870024704	1.4097710103418228e-226	8.314079920484244e-225	508.07093632029114
RPL3	-4.0698091453819565	15.342014138827505	-38.53101201443661	1.0517190000663266e-222	6.124948526636269e-221	499.1606408925129
NOMO1	-4.48624243706457	12.270646307758428	-38.34354973802728	3.5796850066816044e-221	2.0589817834727894e-219	495.6360077663514
