Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
MAP3K19	0.606478416270238	0.0664678445229682	43.19034770842045	9.124695260320999e-261	6.374512108860249e-257	586.5413786003128
DRC7	0.6680543368823805	0.08542332155477032	42.407854983552006	2.0319981656434567e-254	7.097769592592594e-251	571.9626066208532
NEK5	0.591732902917275	0.06852508833922262	39.86273707246067	1.0994481938930546e-233	2.5602483608456263e-230	524.3411724839842
SPAG17	0.630887663923079	0.08167632508833922	39.1765524843838	4.440160286868481e-228	7.754739941015802e-225	511.4636628552138
WDR38	0.504899129099668	0.07033922261484099	36.31639732538613	1.0937307127158662e-204	1.5281605518066083e-201	457.730520338283
ZBBX	0.6127996929195446	0.08487491166077739	35.55491758565165	1.8268679350492284e-198	2.1270832323756515e-195	443.4354161449875
FHAD1	0.5875424060510115	0.08010742049469964	35.38890418964631	4.1446253611285386e-197	4.136336110406282e-194	440.3208783099279
CFAP43	0.7045068841400652	0.11452155477031802	35.24561285090031	6.129050586808785e-196	4.762338692984991e-193	437.6333216079773
CFAP52	0.7267966095295834	0.12481978798586572	35.24555882981546	6.135277445872449e-196	4.762338692984991e-193	437.63230852269885
VWA3A	0.6965584648493592	0.10906360424028269	35.13956119256021	4.498428648050993e-195	3.1426022535284237e-192	435.6446738383345
C7orf57	0.5967523534445955	0.09620212014134276	33.936225819202754	2.8918625640438016e-185	1.8365956247645453e-182	413.11289892022666
CFAP46	0.5886289423343406	0.08172508833922261	33.75176162060899	9.160261707402235e-184	5.332799023992668e-181	409.66531537707465
CCDC81	0.5726194152885935	0.07972508833922262	33.6926821065167	2.769319291416654e-183	1.488189582295134e-180	408.5615562081568
CFAP157	0.4847978995192544	0.06311590106007067	33.14425776963252	7.904220337418361e-179	3.9442059483717624e-176	398.3260822392736
CFAP54	0.6734149487779747	0.10934982332155477	33.00321228803472	1.1023025882595959e-177	5.133790587721025e-175	395.6969838336053
