Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
TRRAP	0.565095926243059	0.10520706713780918	32.738083924081465	1.5502286143604937e-175	1.082989709992241e-171	390.6166204544705
CAMSAP3	0.47622371646745615	0.07450035335689047	31.851053511896048	2.3113959495954647e-168	8.0737060519369585e-165	374.15747492202877
ZNF536	0.6228583627555505	0.14884381625441695	30.701355335322187	4.093098190135794e-159	9.531461318762884e-156	352.9375557701391
EDEM3	0.5397885353008005	0.09242897526501767	30.460811627455165	3.4575490152351856e-157	6.038609355108251e-154	348.51666102769747
CBFA2T3	0.4490851876180205	0.07770459363957598	30.188524507475407	5.199335690708014e-155	7.264511827057237e-152	343.5210583051935
DVL1	0.25861258254840735	0.05660494699646643	29.24151434418011	1.7947013830770114e-147	2.089630643696e-144	326.2247274681446
SLC25A25	0.41164672210947806	0.08556395759717314	28.674216197963183	5.515599826376312e-143	5.50456862672356e-140	315.9277562223304
VPS13C	0.5837927638910001	0.13471872791519435	28.547886932269115	5.4677930273587675e-142	4.7747502611410435e-139	313.6418975584527
ZNF491	0.4606849553681293	0.06667632508833922	28.066553464011225	3.330994631988199e-138	2.585592055452173e-135	304.95766189346176
KHDRBS2-OT1	0.3889217094999524	0.045371024734982335	27.945746123525065	2.948919113789363e-137	2.0601148928932491e-134	302.7845501481539
ASPHD1	0.6097081627626006	0.12672791519434629	27.338089075623188	1.641650715430648e-132	1.0425974452725916e-129	291.8957211780134
ZNF780B	0.44830378403105664	0.08307420494699647	27.166156212137693	3.5668230262521707e-131	2.0764854717831386e-128	288.82799688999904
ZNF519	0.4669632857494663	0.09049187279151943	26.954721563249574	1.558949663823891e-129	8.37755565497977e-127	285.06380234628483
ZNF724	0.4424566290922245	0.06847703180212014	26.232044994112055	5.868029401818526e-124	2.9281466715074445e-121	272.2708043941274
RPGRIP1	0.5038807431996376	0.08554063604240282	26.003667281857386	3.3097148234434386e-122	1.5414445171050575e-119	268.2526330923278
FMNL2	0.5221138435011063	0.13206643109540636	25.991469240311773	4.1037418270663877e-122	1.7917962752428615e-119	268.0383618116531
MED24	0.4753853588729915	0.13938021201413428	25.78203350049278	1.637645523987945e-120	6.729759782693991e-118	264.3649795117893
OSBPL8	0.49124182726706905	0.2407434628975265	25.603728216275325	3.746426969297682e-119	1.454029933750756e-116	261.2460433719881
ENSG00000259316	0.3173376831313858	0.033241696113074204	25.321702991874893	5.208468858373265e-117	1.915071760241875e-114	256.32909084733933
TMEM184B	0.43300992926934495	0.13394558303886925	25.216116732081037	3.286832835451834e-116	1.1480907094233256e-113	254.49349445348238
SV2B	0.2877297749052882	0.045886219081272085	24.959519293865334	2.856391232112881e-114	9.50226149882885e-112	250.04479731739602
ESRRG	0.41980784840416363	0.07647067137809187	24.452761682131765	1.8300953365083368e-110	5.8113845549305645e-108	241.31147716661408
ZNF135	0.4076139783937063	0.10302968197879858	24.26075267674206	4.973038405401366e-109	1.510506360875389e-106	238.02129910994088
OBSCN	0.570141232566605	0.13161342756183744	23.989924119662223	5.1471909776694283e-107	1.498261507083276e-104	233.39874640890554
EYS	0.30026576777356945	0.03467137809187279	23.77113267060816	2.149983953001374e-105	6.007915158267039e-103	229.6803442349274
ZBED3	0.4709899417029273	0.09806925795053004	23.20078162803684	3.369256150095666e-101	9.052932101757047e-99	220.0567580222018
SLC44A2	0.37130391892366976	0.15206219081272085	23.033927544708778	5.57525429262008e-100	1.442545425490514e-97	217.2610777036264
ZNF300	0.5375746483994659	0.13412650176678445	22.85196120512086	1.177169809053423e-98	2.9370386735882904e-96	214.2226526030606
FANCA	0.5077872743481134	0.1142268551236749	22.82425379846283	1.8711432584676014e-98	4.507519587467125e-96	213.76097158247578
ZFP69B	0.5009786283180678	0.14876395759717315	22.800870880221563	2.766142312569213e-98	6.441423398536174e-96	213.37154930744254
