Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PPP6R3	-0.6283496240601502	0.7144042402826856	-27.194840413763472	2.1485554216667678e-131	1.4999065398655706e-127	289.2031439630076
RBM6	-0.5512905793896505	0.7598565371024735	-23.697011242982324	7.618925349744714e-105	2.659385893328392e-101	228.36594063451733
ZC3H14	-0.5570753206545775	0.7447173144876326	-23.672648538688698	1.1527689948044288e-104	2.6824934509099057e-101	227.9538525139764
BPTF	-0.49162870411322407	0.6956021201413427	-23.635993677671138	2.1487368725752882e-104	3.750083026862022e-101	227.33419060689968
KDM1A	-0.34400207872622734	0.47659646643109543	-23.462812607532452	4.050091903775764e-103	5.654738316051722e-100	224.41215330825543
ATXN2	-0.4852652808491818	0.764209187279152	-23.43779989429795	6.184683594541483e-103	7.195879362249016e-100	223.9908966173211
FOXJ3	-0.609685625829279	0.6443908127208481	-23.371094936096693	1.910746124613149e-102	1.9055598137034846e-99	222.8684379810079
BLOC1S6	-0.5233842547545333	0.7783795053003534	-23.168136744060927	5.860607891866958e-101	5.114112961640404e-98	219.4619500107847
OSBPL9	-0.4821438301636444	0.6879575971731449	-22.53819173474965	2.2130121237719892e-96	1.7165597373391395e-93	208.97513535037308
DROSHA	-0.6428878372401592	0.7043632508833922	-21.989275436541607	1.9269431464626548e-92	1.3059152300203176e-89	199.9486091643302
KAT7	-0.5033018133569216	0.6093151943462898	-21.98527786432653	2.0577377926118743e-92	1.3059152300203176e-89	199.8832671714078
ACIN1	-0.4487218045112781	0.6407667844522968	-21.94234855909456	4.164037034622678e-92	2.422428544891743e-89	199.18193665739952
TRIP12	-0.516614462627156	0.643722261484099	-21.708685493198683	1.9080166347655327e-90	1.024604932869091e-87	195.37648997243753
TBC1D5	-0.5991794338788148	0.6755745583038869	-21.7017881366423	2.1354064439118887e-90	1.0648051703534925e-87	195.26446693517266
FAM219B	-0.563249004865104	0.6567201413427561	-21.442395284208185	1.4547259104549646e-88	6.770294387257405e-86	191.06455683719847
STX16	-0.6645438743918618	0.6744360424028268	-21.136251103930693	2.051616285966409e-86	8.951458307707188e-84	186.14085311718438
MBD1	-0.41190256523662094	0.8034063604240282	-20.83502684354741	2.577778090439744e-84	1.058556991138815e-81	181.33225563882243
ATF2	-0.4571730650154799	0.6658162544169611	-20.798301332433155	4.635486350820969e-84	1.7977961230600657e-81	180.7484753039207
R3HDM2	-0.4404839893852277	0.7696473498233215	-20.79439107765736	4.934189399816506e-84	1.8129250631641596e-81	180.68635095922556
TNRC18	-0.5936578947368417	0.6001964664310954	-20.68407427715463	2.865707141480032e-83	1.0002750777336053e-80	178.936250607684
SETD5	-0.6513897390535164	0.6428720848056537	-20.661191639299872	4.125141473293626e-83	1.3713148869077527e-80	178.5738555968894
PARD3	-0.48175356037151695	0.7709554770318021	-20.5761597381747	1.594108098188636e-82	5.058394833388576e-80	177.22908097593665
POMT1	-0.6600007076514816	0.6571187279151943	-20.48808014511338	6.44570983820044e-82	1.9564130600207514e-79	175.83925821790254
ANGEL2	-0.6196425917735513	0.672808480565371	-20.377191042040234	3.725254018196539e-81	1.0835832625429183e-78	174.09411727294483
ANKRD17	-0.6000472357363997	0.6346961130742049	-20.17768787448464	8.634094145953462e-80	2.410984449316045e-77	170.96744355540736
POGZ	-0.6115867757629366	0.594495406360424	-19.79958269915176	3.1838906056915256e-77	8.548746276281747e-75	165.08859789395234
NEK4	-0.5549156125608137	0.5542402826855124	-19.650736864276258	3.205708312610352e-76	8.288536937160321e-74	162.7915176935148
BCL2L13	-0.4924076957098629	0.7839696113074205	-19.431616410122345	9.431686792502043e-75	2.3515216249448846e-72	159.42796597016633
FAM172A	-0.5031440070765146	0.6994374558303887	-19.385753942314295	1.908935036886944e-74	4.595267411209571e-72	158.72671740834184
ANKHD1	-0.4947850950906677	0.7561689045936396	-19.326422582004216	4.7456960545001274e-74	1.1043234718821796e-71	157.82095159257622
SMAD2	-0.455479080053074	0.5202240282685512	-19.023960165246447	4.803791219089714e-72	1.0817827903375901e-69	153.2287610094577
MSL1	-0.47620464396284823	0.636904593639576	-18.888564060291866	3.7430457263148514e-71	8.165688192313743e-69	151.18695700243242
PRMT7	-0.633986068111455	0.6677844522968198	-18.83437348479405	8.492527903608193e-71	1.7965556756087513e-68	150.37218619528542
SENP7	-0.6802919062361787	0.6493674911660777	-18.801538459414736	1.3942292778564773e-70	2.8626807613870785e-68	149.879183512664
RAPGEF1	-0.42755245466607694	0.5415279151943463	-18.68829207210066	7.67651800592019e-70	1.5255777414429594e-67	148.18280662501354
GIT2	-0.5748496682883678	0.6719533568904593	-18.68666032472614	7.867182164725188e-70	1.5255777414429594e-67	148.15840892928463
KANSL3	-0.6316237063246352	0.6511992932862191	-18.516732862232875	1.005408044567951e-68	1.8969604213861802e-66	145.6247396211253
RCOR3	-0.556576514816453	0.5730014134275618	-18.375365913043005	8.283706167858534e-68	1.5218040199426428e-65	143.52766911164298
URI1	-0.6045315789473683	0.591816961130742	-18.274159060946214	3.7264144110168773e-67	6.670281795720211e-65	142.03240531920343
ASAP1	-0.4880661654135337	0.630147703180212	-18.044938301569445	1.1020438186498523e-65	1.9233419744986547e-63	138.66474991152256
ARIH2	-0.5882092436974788	0.5854515901060071	-17.91364373364051	7.577530729984683e-65	1.2902132201469043e-62	136.74776947530594
ARID4B	-0.5272996019460416	0.6109067137809188	-17.790370203469223	4.5943290436840724e-64	7.636431203323455e-62	134.95593129401965
ALG11	-0.6434002211410879	0.6335272084805653	-17.753441999768608	7.870958986080128e-64	1.277841039112218e-61	134.42068742965924
BAZ2B	-0.6591142857142855	0.6195208480565371	-17.726180195980024	1.170672539078412e-63	1.8573784080241805e-61	134.0260031726482
WNK1	-0.34099730207872625	0.6769604240282685	-17.70702381524518	1.546975035022647e-63	2.399873937665133e-61	133.7488963344176
CARD8	-0.4981683325961963	0.6999724381625442	-17.690559732421747	1.9654078584429898e-63	2.9827200564761983e-61	133.51088735826204
NUP62	-0.5270204776647501	0.5687031802120142	-17.566234830434468	1.192822574556287e-62	1.7717222112717957e-60	131.7181811789083
GUF1	-0.5590344095532948	0.6143116607773852	-17.478292986591413	4.250107870474357e-62	6.181250634121142e-60	130.45499846829657
SIK3	-0.5358521892967713	0.6359102473498234	-17.450198098187713	6.3726364248723725e-62	9.079056098374293e-60	130.05230815283792
ZNF384	-0.46670897832817326	0.6584381625441696	-17.420054763105995	9.8370184489975e-62	1.3734445158490308e-59	129.6207218432678
