Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZDHHC7	0.24918596074128255	0.04105865724381626	20.827978341710637	2.888062076763567e-84	2.0161561357886462e-80	180.23232313197968
MAP2K7	0.3587166239941477	0.057826855123674914	16.724136974479634	1.9362485589736885e-57	6.75847559509766e-54	119.39111253390435
MFAP5	0.4449066995854668	0.06172720848056537	16.173032191732105	4.023751081025994e-54	9.363268765547488e-51	111.86829629576317
TRIP10	0.1680880425505974	0.02475971731448763	16.10975877657627	9.565805020971568e-54	1.669472121285063e-50	111.01556687780257
G6PC3	0.5436841928797853	0.08946713780918727	15.623093653802048	6.90913607983411e-51	9.646535794664385e-48	104.53432288899921
INSR	0.21378115093879535	0.043637455830388694	14.306104129656731	1.8265829722322846e-43	2.125229288192263e-40	87.7114916815051
SLAIN2	0.3118272220190198	0.1754381625441696	13.456152231688781	6.236624543632096e-39	6.219696562727952e-36	77.4413881763453
PHLDB2	0.5400525329188003	0.1439547703180212	13.443567299326839	7.252614656917127e-39	6.328812864992308e-36	77.29293312794731
POFUT1	0.5184865429163616	0.10849752650176678	13.130705709972935	2.9841347058664565e-37	2.314693820183748e-34	73.6369673182557
CADM1	-0.5089416910509631	0.6449689045936395	-12.767880196718973	2.0421051025197526e-35	1.4255935720690394e-32	69.48158687595658
MYEF2	-0.4127279017312848	0.7497689045936395	-12.353828285765521	2.265388799053027e-33	1.437698109653562e-30	64.85251447089945
MIR9-1HG	-0.5750813063886857	0.6732190812720849	-11.816940101835742	8.45059373327463e-31	4.916132904332516e-28	59.033654019580354
RREB1	0.37236968117532326	0.14140777385159012	11.517533291382557	2.0941840128777505e-29	1.124576814915352e-26	55.8805712443584
CTNND2	-0.30242742623750296	0.34246007067137807	-11.304110194279914	1.9814045942180358e-28	9.880132480168649e-26	53.673870797473874
ATAT1	-0.49657309192879767	0.6011448763250883	-11.178281577260607	7.334323481708181e-28	3.413394148386987e-25	52.38896611860504
ZNF436	0.33925952511582574	0.06297809187279152	11.060840360299265	2.461127047880547e-27	1.0738204950783812e-24	51.200568068596745
COL6A3	0.39406698061448436	0.12923816254416962	10.927299049624455	9.625237155826006e-27	3.952575328518902e-24	49.862064978763456
GLT8D2	0.421116953182151	0.13329328621908126	10.496529271802224	7.130226177944343e-25	2.7653393860127476e-22	45.63830570909201
SLFN11	0.49070342599366035	0.17835901060070672	10.08351545788848	3.8579412032867256e-23	1.4174888179023492e-20	41.725248713686625
MLST8	0.3229101286271642	0.06439787985865725	10.042150511106952	5.710919104296396e-23	1.9933963133546573e-20	41.340803570701034
ZFYVE21	-0.35036898012679824	0.34737950530035333	-10.016227465697582	7.297268121370114e-23	2.4258204169183222e-20	41.10057254480558
ADGRB2	-0.44349559558644225	0.6914303886925796	-9.862388897737079	3.090947079051716e-22	9.808137072209104e-20	39.68602762784558
ATP6V1H	-0.4273059467203119	0.4975399293286219	-9.784034530797543	6.400697595468947e-22	1.9427508658247272e-19	38.97288176971621
LDB2	0.3239455468178492	0.1299809187279152	9.735669630972144	1.0006684757344835e-21	2.838914019479306e-19	38.53516261395915
ZNF821	-0.5554513533284563	0.536609187279152	-9.73395011417016	1.0166573626555313e-21	2.838914019479306e-19	38.51963524586875
KIF21A	-0.484768867349427	0.523366077738516	-9.606738549904032	3.2628846281481294e-21	8.760845226577727e-19	37.3775595453207
SRSF7	-0.2553500670568151	0.7772296819787986	-9.52211526416317	7.035931176307989e-21	1.8191790941409654e-18	36.625125557445706
SEZ6L	-0.5131054316020482	0.5138247349823322	-9.459136665169353	1.2417585633199793e-20	3.09597018947742e-18	36.068943269427415
CPT1C	-0.5044586381370398	0.5113045936395759	-9.442912316124142	1.4367036427390903e-20	3.4584924586074444e-18	35.926187288032935
TPD52L2	0.2807882376249698	0.5047159010600707	9.38874958283085	2.3340381507614224e-20	5.43130677682183e-18	35.451179449164165
EXOC7	-0.32054399841502057	0.5078162544169611	-9.38296678305106	2.457799508041349e-20	5.534805924398921e-18	35.40060650287842
COL12A1	0.38622531089978046	0.14787632508833923	9.37310272273389	2.6840687362406353e-20	5.855463702404961e-18	35.31440467187073
YTHDC1	-0.4779755699829308	0.6068657243816254	-9.293240693780078	5.459780677016662e-20	1.1549917850379793e-17	34.61943943635938
LRP8	-0.5080600920507192	0.5634713780918728	-9.220151936822633	1.0408904354929851e-19	2.1371929794636848e-17	33.98802379046009
COL8A1	0.30528093757620084	0.13703321554770317	9.207406285486694	1.164333270388843e-19	2.322345874452718e-17	33.87836571948435
CALHM2	0.45709441294806147	0.1928487632508834	9.091936031066746	3.1942653711653275e-19	6.194212932251431e-17	32.89104154146474
EHBP1L1	0.40989519324555	0.19578021201413429	9.019044469623514	6.005894752474066e-19	1.1331662504600393e-16	32.27348627085993
AMN1	-0.42836576444769553	0.502834628975265	-8.815278950522226	3.427080502818205e-18	6.295907628993129e-16	30.57066035464576
PEX2	-0.4648572604242867	0.6089632508833922	-8.696635154183065	9.297529343516477e-18	1.6642577524894495e-15	29.595221506385144
PFKM	0.406495092660327	0.17050247349823322	8.689483162677133	9.87033951487266e-18	1.722621003833151e-15	29.536799740250807
CASTOR3	-0.4074993446720312	0.5837802120141343	-8.67131817655165	1.1486670808888127e-17	1.9558158272401956e-15	29.388611216029567
CPZ	0.2317661545964397	0.04876254416961131	8.619578059360071	1.7665716665256005e-17	2.9362944771464805e-15	28.968046653060064
PPP1R12B	0.318303371128993	0.17978586572438163	8.614022948197897	1.8498805609382225e-17	3.003259580444124e-15	28.923026984171763
PPT1	0.4753508747866377	0.25462826855123677	8.469155617526548	6.095913063424476e-17	9.671720249037788e-15	27.758227173402474
APH1A	0.21213301633747866	0.038229681978798585	8.392881707317935	1.1340090213654808e-16	1.7592259951449825e-14	27.152115616718355
LRRC20	-0.4765609150207264	0.5136657243816254	-8.34690728509814	1.6446375429129908e-16	2.4959162363207803e-14	26.789174564364565
TPCN1	0.3572494056327727	0.23843180212014134	8.33972454730722	1.7427063364390285e-16	2.588475092485289e-14	26.732634039616727
FES	0.45389322726164366	0.24146219081272086	8.334279096611112	1.8208808634716687e-16	2.648243605811608e-14	26.689798330036396
SNAP91	-0.46532498171177755	0.4707901060070671	-8.325172332488807	1.9594211867186478e-16	2.7915753682618125e-14	26.618218141203386
FAT1	0.28760975981467946	0.12660494699646643	8.310299342014511	2.2083740346063808e-16	3.083331827117429e-14	26.50146719166608
MCFD2	-0.4503581443550353	0.5086643109540636	-8.30372429427503	2.3281466583605044e-16	3.186821925885232e-14	26.44991425421066
SEMA6A	-0.4188523378444281	0.4442897526501767	-8.293174131967518	2.533857709642783e-16	3.401703975195436e-14	26.367270933029715
STIM1	0.16368576261887344	0.08392932862190813	8.286805968541573	2.666601476088069e-16	3.5123669631265677e-14	26.31743284690053
CMC2	-0.3203104578151669	0.7183406360424028	-8.284356622728396	2.719465118416562e-16	3.515664072530744e-14	26.298273185420115
NUCB2	-0.44486965069495243	0.5430911660777386	-8.245114998833321	3.7219297851309067e-16	4.7241439690907014e-14	25.99201158939153
TMEM106A	0.3372041575225556	0.10815123674911661	8.231187696527796	4.1591070474209914e-16	5.1847725532224896e-14	25.883633086698644
KIDINS220	-0.37807748110217015	0.45916890459363957	-8.217963379086823	4.620947001913406e-16	5.659444038659208e-14	25.780878972395506
