Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
HERC6	-2.3462411568232056	9.42776017281504	-26.575357624537904	5.100293642938691e-103	6.803791719680214e-100	224.42668319529562
OTX2	5.782018845922424	8.206002973244994	25.98593420050125	6.554802345509596e-100	4.3720531644549006e-97	217.29345294881676
XKR7	4.495817932824888	8.537658285607437	25.541488919540587	1.4591763983988e-97	6.488471051546665e-95	211.9071042722373
FOXN4	2.5913952774664866	7.157431599078952	25.274513450925742	3.761159094679156e-96	1.2543465580754986e-93	208.66909552462863
HERC5	-2.06861327246334	9.292460962314218	-24.59022015662384	1.5663573225695437e-92	4.179041336615543e-90	200.36395301113444
CELSR3	3.0957411286020657	11.215746780355783	24.127818160950007	4.382511145473365e-90	9.743783113435782e-88	194.74962250924514
EPHA8	3.8494933924278434	7.47553235489848	23.576770432394362	3.6078622972317284e-87	6.875554720724466e-85	188.05985238017564
OTX2-AS1	3.165547622951951	6.863985046241238	23.010617269577086	3.5538543717997373e-84	5.926052164976062e-82	181.1913288462384
CXXC1P1	0.572875615347688	6.014746116115261	22.908263147661813	1.2346043725875553e-83	1.8299580367019986e-81	179.95039790079844
SLC6A3	3.567471988624117	7.143882519592839	22.7301285396806	1.0775584958086101e-82	1.437463033408686e-80	177.7914805518311
P2RX7	-2.898945497707677	10.786655937645824	-22.691849447262392	1.7162192556286113e-82	2.081305897280516e-80	177.3276921203038
PCED1B-AS1	-1.5487994010019932	7.899170217079447	-22.566120652138117	7.912616316071928e-82	8.79619180469996e-80	175.80473891900377
NTF3	2.313856082400506	7.01140933036099	22.013269723005582	6.508956246450663e-79	6.679190486742449e-77	169.11599434672732
TMBIM6	-1.0799296669857272	14.669120139881194	-21.448836612689206	6.060925394242934e-76	5.775196054228625e-74	162.30393325452874
SRRM4	4.291662224778052	9.138018318583207	21.185913789869204	1.4536934325288198e-74	1.2928180259956305e-72	159.1379390262358
NLRP3	-2.1471898598431416	9.10756467618275	-20.800245181444264	1.5221061403516535e-72	1.2690559945181912e-70	154.50362455687687
SCRG1	-3.5566559885640223	10.798532862737702	-20.788780863558205	1.747461617080981e-72	1.3712434101094286e-70	154.36605779777372
LILRA1	-1.5224452322389146	7.928776369814045	-20.42465992187913	1.3937527513340534e-70	1.0329256501553486e-68	150.00307078064932
SUSD3	-1.6127199552630391	7.966970344816569	-20.375154564684046	2.525358805463061e-70	1.7730677086777492e-68	149.41087485629808
GLRA1	2.2874753453622296	6.708588044838423	20.29642317145248	6.495812420485513e-70	4.332706884463837e-68	148.469583788906
CYP2J2	-2.371015543576383	8.819151106242094	-19.861969729343436	1.1792850269677033e-67	7.491267742737697e-66	143.28741608296204
GRIA3	-3.3001320734711226	10.980408145228273	-19.431873109677436	1.9882615838687877e-65	1.2056095240368012e-63	138.1792514120247
KCNH6	2.1717850632964155	6.817831634950415	19.375196000122994	3.900834954172746e-65	2.2624842734201923e-63	137.5078898071385
U95743.1	0.7389343035913744	6.1247303922464464	19.370655312490516	4.117161539748172e-65	2.288455622510026e-63	137.4541223950977
SOX2-OT	-3.4259711978918017	11.398619883477915	-19.293935740045068	1.024385591033609e-64	5.466121513755338e-63	136.5460921253588
ERBB3	-3.544081459293501	10.685693846639282	-19.214245384498913	2.638075344612105e-64	1.3535355806586723e-62	135.60376276734166
LINC01736	-1.887107276534719	7.830438561912411	-19.066320364634294	1.5235254461913333e-63	7.527344241552735e-62	133.856956943024
SPAG5	2.204446721711567	9.488528436217635	19.05357953545143	1.7716566480367254e-63	8.440678458860685e-62	133.70665231893946
ZNF536	3.29838994794012	10.224529470206901	18.857944927649726	1.7917519577747174e-62	8.2420590057637e-61	131.40177702382863
NAPSB	-2.399254968317935	9.01606243205928	-18.648770903818956	2.1130584204324226e-61	9.396066442856173e-60	128.94392529713
CBX2	2.4841633718585094	9.345961788174035	18.407975983405535	3.587219331344326e-60	1.5436614800043004e-58	126.12332610204344
GJC1	2.161786409309624	10.26905063772733	18.311299627029655	1.1151617178912237e-59	4.648830411459039e-58	124.99365423705079
ADORA1	-2.8625079035187158	10.75248069182526	-18.281084105290397	1.5890831093342516e-59	6.423748084399671e-58	124.64091734112564
CLSPN	2.0211938911509795	8.464018967568755	18.200739338964613	4.071877543605767e-59	1.597613130344145e-57	123.70375643545428
KCNJ10	-3.802269314472734	12.032968562389371	-18.112554642364227	1.1422054776494505e-58	4.353434591955334e-57	122.67648362682085
SALL1	-2.880015251485604	11.350515768488618	-18.096993059315885	1.3700260485797583e-58	5.076707635570549e-57	122.49535209446607
KCNH7	2.9487859134188725	8.015692679697937	17.77980955971527	5.525498643032607e-57	1.9921662675149997e-55	118.8133502785378
ANKFN1	-1.9978245688789118	8.70299170666255	-17.705868046583525	1.3045968748466899e-56	4.579821660646012e-55	117.95779962088577
LINC00839	-2.0848788441213477	8.889502329174075	-17.699303024740633	1.4079282157151061e-56	4.8158365122152606e-55	117.88189061130778
MASP1	-2.8518014848533673	10.201120545580372	-17.640791299118334	2.776273549796975e-56	9.258872288572913e-55	117.20572222901751
