Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SRCAP	-2.1655809337605785	11.82498593948387	-22.433977085631337	1.3045402223932389e-95	6.0778528961300996e-92	207.20320031109495
HERC2	-1.2924294415355138	12.916909927340914	-21.22473490460403	5.108156551440268e-87	1.1899450686580103e-83	187.51989550274718
UBR4	-1.3070199721250415	13.672732233582032	-20.586088053580404	1.4068802377122114e-82	2.1848850091670645e-79	177.35041362270158
C2orf76	1.1176627561203014	8.623793483274097	20.47899940783393	7.686313211158607e-82	8.952633312696988e-79	175.66139940034972
TRRAP	-1.531749486602296	12.769260391728155	-20.24879457497974	2.910541380630641e-80	2.712042458471631e-77	172.04679533684396
HERC1	-1.3821869403254323	12.848213157590592	-20.19797139541649	6.472946421509125e-80	4.715010124363032e-77	171.25180124919777
EP300	-1.464363473107564	12.844761269804215	-20.192229771825204	7.084153438622285e-80	4.715010124363032e-77	171.16205788033506
HCFC1	-1.5857857831202045	12.72035580840066	-19.88601160337547	8.536416182524547e-78	4.971395374297733e-75	166.39631590680037
METTL5	0.9333667999407874	9.763033176635334	19.797769306624232	3.3702645308732056e-77	1.7446736054820293e-74	165.0305513943877
PRKDC	-1.1335810606290453	13.884607132778083	-19.711979430126437	1.2765842388893498e-76	5.94760596898548e-74	163.70603475000016
PFDN6	1.2005386993756095	10.045084027331997	19.694740156272296	1.667646088164583e-76	7.063239204326174e-74	163.44026979269267
PRR14L	-1.3154092738938465	11.863867267706361	-19.62226210449462	5.121489069654111e-76	1.9884181312932087e-73	162.3243777866475
HUWE1	-1.141627521553467	14.484993731747618	-19.610961911650676	6.099289080398457e-76	2.1858913711981853e-73	162.15060827909406
BIRC6	-1.5643910385071496	12.981149585143317	-19.578420326383352	1.0084713226957243e-75	3.3560484945995564e-73	161.6505173157726
ZNF407	-1.33959727871251	10.537430757739502	-19.53904855613801	1.8518635082929254e-75	5.751888056757827e-73	161.04609738069388
COX6C	1.4833393725321027	11.731887660263098	19.51898258459566	2.523557946063134e-75	7.348285294192589e-73	160.73832089135018
ZXDC	-1.2400491313964686	10.753215371879046	-19.479184211224204	4.659660885662913e-75	1.277021180370795e-72	160.12842192402513
ZZEF1	-1.0821398813333736	12.020182159103125	-19.30200868667893	7.08386713375009e-74	1.8335409431189815e-71	157.42198755285307
BPTF	-1.373095709638284	13.23748103153018	-19.250049904630384	1.5692757836324518e-73	3.839414425053844e-71	156.63101795313668
HTT	-1.0573516108117504	12.787111377414634	-19.246842887463895	1.648171034579886e-73	3.839414425053844e-71	156.5822381941969
GABARAP	1.2942711148454056	13.327511322136603	19.243058654393078	1.746372414601213e-73	3.874451942679549e-71	156.5246848966485
UQCRB	1.5136851216249545	12.650937548037568	19.226034491721748	2.265554859098731e-73	4.797827312973176e-71	156.26585110351564
SELENOK	1.5670516883870136	11.077080495280075	19.155820816234087	6.618621420876937e-73	1.3407024869506803e-70	155.19974559885068
KMT2D	-1.8892576136812136	13.148294895088345	-19.13833729228929	8.640681982071129e-73	1.6773723897695578e-70	154.93463610910683
POLR2K	1.311033270860142	10.531744062443911	19.105808550514293	1.4183965397057547e-72	2.6433237913956447e-70	154.44176865331528
SEM1	1.4101872937647697	10.757469973594933	19.07849250095674	2.1497524602955097e-72	3.852191043275684e-70	154.02826377832685
STX8	1.16436741584519	9.977415235147218	19.05005782801718	3.312942698038321e-72	5.7166666778372356e-70	153.59819589768745
SLC35E2A	-1.6783986543627107	8.911189664991129	-18.925269828030366	2.200667115901684e-71	3.661752890352124e-69	151.71529620638324
HECTD4	-1.631667910106412	12.856308586226536	-18.867663849823153	5.26133229260316e-71	8.45260246594418e-69	150.84857296415598
EP400	-1.352057771179495	12.501810985323639	-18.785994640389116	1.805463255747338e-70	2.803884436175616e-68	149.6225058827634
RPTOR	-1.1354288440197156	11.41571739891487	-18.73600651214188	3.8341691954933186e-70	5.762385252194635e-68	148.87362689753758
CREBBP	-1.3649778237434003	13.0712821508257	-18.616669236047084	2.3036240688862485e-69	3.3539326677940724e-67	147.0906793640592
KDM5A	-1.0946753276262662	12.272655072390767	-18.604687023005113	2.75700220770425e-69	3.8923858441497275e-67	146.91204049062335
DIDO1	-0.995850318802216	12.226375112858927	-18.56718693735549	4.835417742114183e-69	6.625944488385288e-67	146.35341445559445
ANKRD17	-1.0614209550980263	13.142313797702121	-18.534247473275567	7.916115607069158e-69	1.0537480746667204e-66	145.86329084329313
ATP5MG	1.2553664614465982	11.946465383413377	18.530848566667373	8.328926662723962e-69	1.0779019256008593e-66	145.81274682491502
RBX1	1.1486577993580873	10.733858754396236	18.493011335342143	1.4661820682120066e-68	1.846200609675605e-66	145.2504628245742
LAMTOR5	1.1904681701692177	11.074791222662078	18.481307259215583	1.7462112260571026e-68	2.1409468690000108e-66	145.07667499307917
ZNF543	-1.2163761916236717	9.47641095836388	-18.47018228273033	2.061687431765033e-68	2.462923524254689e-66	144.91154811082487
SPEN	-1.3620267225657274	13.26134994716494	-18.440630151922228	3.203973863173217e-68	3.7318285571310046e-66	144.47320364774404
MRPS36	1.2970210918515899	9.359894498521891	18.43305392569096	3.5871112318063362e-68	4.076183226581883e-66	144.36089513556595
EPG5	-1.0061424444113845	11.371177281791676	-18.42136812451481	4.269589535617203e-68	4.73619467772394e-66	144.18772241351854
PCNX3	-1.4178190991632085	11.495062041506653	-18.384898544614522	7.349594908820316e-68	7.963200623300896e-66	143.64770944696497
KAT6A	-0.9360460362704485	12.710874707355218	-18.363524444101046	1.0101228659166896e-67	1.069582370978604e-65	143.33152341893927
MGA	-1.316903687693806	12.43991149110033	-18.34337406864481	1.3629757520396806e-67	1.4111342286117492e-65	143.03364665960788
TNRC18	-2.174130391375202	12.932030841883577	-18.304265825730305	2.436503055716584e-67	2.4677538557790357e-65	142.45609546675018
AK6	1.377322797643922	9.351469957824676	18.282380651242033	3.371319262025558e-67	3.341909881229165e-65	142.13322605231502
ZNF490	-0.9504164661249849	10.194995087451831	-18.280754503008268	3.453623749370518e-67	3.352173551732759e-65	142.10924517969482
TCEAL9	1.4209562877368433	10.935773992288892	18.243110008670953	6.03405938076869e-67	5.7372821744900665e-65	141.55446829117608
MRPL51	1.0626532181194828	11.207008640326858	18.2214617355255	8.314392433613378e-67	7.747350869640946e-65	141.23575194021882
SEC16A	-1.0086668100387384	12.750320080157525	-18.189440797248736	1.3352799147527836e-66	1.2198174750653371e-64	140.76475360191532
CDC26	1.1549319113602627	9.748615311805507	18.171493940000357	1.7409553047507556e-66	1.5598289932372636e-64	140.50099643546963
DPY30	1.0519617554472238	10.07025930843975	18.168846878971458	1.8104032075944697e-66	1.591446895128799e-64	140.46210739306096
ENSG00000233757	-1.4496942086019502	7.879017872497831	-18.1552509513107	2.2131153629350746e-66	1.909426754798984e-64	140.26241953132796
SARNP	1.27188042872581	10.892665031061128	18.1481992170509	2.45601332403859e-66	2.080466559399235e-64	140.1588849389552
POMP	1.3636671066123547	11.171038663280004	18.13383545635314	3.036127050074376e-66	2.5259492725529497e-64	139.94807138851488
KMT2C	-1.5411293693348298	13.634301209342793	-18.061451655234787	8.82475840480617e-66	7.21307884350736e-64	138.88729256479584
ZNF236	-1.2459419388251853	10.450552670934274	-18.057134774644126	9.403773837379586e-66	7.553824535922671e-64	138.82411259787548
ZNF573	-1.3724410505812927	8.551188305616812	-18.05475449834302	9.73909001440483e-66	7.690579724934255e-64	138.78927995172768
NDUFS5	1.2011816961119428	11.8506715117519	18.017902219780343	1.6747204912411337e-65	1.3004204614487405e-63	138.25035467061824
NDUFA12	0.8972098656720499	10.480059977451386	17.996314662337046	2.2999148908362358e-65	1.7566071272796759e-63	137.93497955270803
ZNF221	-1.5125162512772243	8.498357691238272	-17.987219199201423	2.6286168466925063e-65	1.9752783691516753e-63	137.80217376583656
HIKESHI	0.938034278578056	9.956651278723065	17.93749191193684	5.4524371344731634e-65	4.0322070808746773e-63	137.07683407446729
HSPE1	1.814538234545712	11.128859731285273	17.909567531343363	8.208913748686954e-65	5.975832680489456e-63	136.67007229478034
TNRC6B	-1.616820092334534	12.654117231197018	-17.896561198034313	9.930970177824776e-65	7.118213855151635e-63	136.48075102573506
ATP5PD	1.2164784724085704	11.680242741865321	17.87693601247873	1.32347340409929e-64	9.342519075300898e-63	136.19524914326774
ZNF557	-0.9974468995347838	9.540498659951435	-17.86590269635321	1.5552401035602687e-64	1.0814721854458644e-62	136.03482614321695
COX16	1.1505982236342724	10.404776011280598	17.814678324512034	3.287101856807335e-64	2.252148169244908e-62	135.29084934554726
RBM15	-1.828403521518141	10.043482202167965	-17.806244693449248	3.7176453998873815e-64	2.5102188287065666e-62	135.16848970753043
TCEAL4	1.3313007645528692	12.053327359830622	17.754005841918595	7.961933745234455e-64	5.299235617006762e-62	134.41139808331727
ZNF460	-2.714874579678743	10.572742543720366	-17.71779473903789	1.348746655107365e-63	8.850437557951005e-62	133.8874229769324
SF3B6	1.1593615429657722	10.847871539420728	17.707761841438884	1.5606378631887696e-63	1.0098627506383996e-61	133.74236708845214
SIPA1L3	-1.5954024445651516	11.465968436768291	-17.698646161055755	1.781807376296004e-63	1.1371836392004223e-61	133.6106176571161
PIN4	1.0915359513724179	9.628881413272039	17.695263660261187	1.871603819484764e-63	1.1783516479702049e-61	133.56174116569113
PRRC2A	-0.9549894887234928	14.257702782860058	-17.66376306645536	2.9576593919314813e-63	1.837298014267836e-61	133.10684927541095
MRPS18C	0.9630363080733345	9.554135551683517	17.627151333040477	5.030910501230531e-63	3.0840805296359265e-61	132.57879821155063
SSBP1	0.9970715725450146	10.878838678090816	17.624213579810803	5.249825529771271e-63	3.176485343273292e-61	132.53645730645604
USF3	-1.2407483617703832	11.24320718446135	-17.604622646679754	6.973550923415609e-63	4.1653556092555544e-61	132.25421471760686
ATG2A	-1.3091082766078828	10.753326557900266	-17.576529901466415	1.047425758819982e-62	6.1771602662560706e-61	131.8498386721901
MRPL33	1.1893441657227801	10.219720780944892	17.566283088059908	1.2148388372507905e-62	7.074917678439291e-61	131.70244564541184
UFC1	1.0814089560798148	11.672812371510629	17.539767884072283	1.7825464750271947e-62	1.025294324339716e-60	131.32129929455124
SETD1B	-1.4822162825238505	11.337918760788096	-17.524046546863637	2.2371712902472368e-62	1.2710952489343753e-60	131.09548527068708
NDUFB4	1.0122582775510365	11.364707344742946	17.486904372211335	3.8243612092473195e-62	2.1467107076967785e-60	130.5625090510499
LMTK2	-1.2763014465976728	11.537250573564897	-17.484149400113548	3.979407459027217e-62	2.207149922810453e-60	130.52300520943524
PSMA2	1.356143102218471	11.249417589760187	17.47404268198775	4.603844893834427e-62	2.5234486306323057e-60	130.3781181926915
PRR12	-1.915920388904586	11.646293117611672	-17.46300930099646	5.397595241343464e-62	2.9241158406301395e-60	130.22000838955523
LSM1	0.7792290237741328	10.048617463996015	17.457222341438676	5.8670681064930146e-62	3.141916127373673e-60	130.13710621499095
ZNF71	-1.0677354875915166	9.678022328658129	-17.436679110820627	7.887512406298927e-62	4.1759000341984894e-60	129.84295335609738
KMT2A	-1.319218656170967	13.387997167307075	-17.43514923944723	8.063193709011711e-62	4.220946010144445e-60	129.82105648574895
NOL9	-0.9143671025369039	10.859280637387956	-17.428274395168856	8.902095402452273e-62	4.6083180533361264e-60	129.7226729435989
MRPL47	0.9640408225752171	10.078796188124729	17.399137045952713	1.3537977442528979e-61	6.931146912609068e-60	129.30597643967081
SZT2	-1.2871829907569743	11.754099796516863	-17.33285615786007	3.50731238759532e-61	1.7761487406311517e-59	128.35976646396782
ATP6V0E1	1.5033420736733094	11.53639739802156	17.32703231772362	3.812866703239843e-61	1.9101232226230567e-59	128.2767385762871
MRPS33	1.0817968505292015	10.372279959014888	17.315181571265825	4.519044951449374e-61	2.239811747744961e-59	128.10784367949304
ANAPC10	0.7363673040210137	8.932040702674685	17.286509004276947	6.814865289605785e-61	3.3421534088708792e-59	127.69951740116085
POLR3GL	0.9825765660901852	10.24243869922411	17.2406568161353	1.3133152257047922e-60	6.373682954748569e-59	127.04745089125709
ALMS1	-1.6754460524494685	12.050327736373584	-17.223908007100672	1.6684728100447105e-60	8.013829713400316e-59	126.80954648596114
RAI1	-1.6791252973098552	11.47266896212498	-17.221055329364738	1.7378710164582612e-60	8.261980679264325e-59	126.76904134258703
CIC	-1.4588431824318542	12.509689575242925	-17.21523261187202	1.888585269161848e-60	8.88779673638894e-59	126.68637821729621
