Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SNHG21	0.4136089007105296	0.08187208480565371	24.715951034286125	1.9591280836521468e-112	1.3676673151975637e-108	245.44648630054894
C8orf44	0.34495579814547983	0.06845159010600707	23.02880188093895	6.107257217092067e-100	2.131738131625986e-96	216.89415537561607
PYM1	0.33676470624453575	0.09404028268551237	22.16320344566332	1.1016440623409609e-93	2.563525733067416e-90	202.5968242651499
ZCWPW1	0.4723364980851404	0.10202473498233215	21.619035337619366	8.241791918652594e-90	1.4383987346028439e-86	193.74380113707826
ENSG00000233184	0.34136338000418687	0.06787491166077739	19.419509312627195	1.13708538265758e-74	1.5875986112665132e-71	159.14913429548605
CDPF1	0.40850789340820337	0.0970982332155477	19.30588937674738	6.506339937600396e-74	7.57012651739806e-71	157.41835950151275
PIGC	0.3080475759478862	0.05715265017667844	18.03605594710536	1.2566708030193798e-65	1.2532598394111844e-62	138.48962429156379
ENSG00000274265	0.18998195968327866	0.06023674911660777	17.85866624862177	1.695348090833222e-64	1.4794031277633405e-61	135.90847371010102
IMMP1L	0.44360327311684966	0.24985017667844522	17.778149369004485	5.493809327641463e-64	4.261364768473895e-61	134.74219825516536
DISP1	0.39362564187816346	0.1355441696113074	17.052837873823094	1.8753235929217173e-59	1.3091634002186508e-56	124.38911722475407
ENSG00000276087	0.530235435368872	0.21478939929328622	17.02149583136212	2.925573902641317e-59	1.8566755831217303e-56	123.94807426532503
THUMPD3-AS1	0.25861575972514694	0.06212720848056537	16.83309200577485	4.1905666066772835e-58	2.4378621234345095e-55	121.30817504060263
CALM2	0.32900118216409935	0.07448551236749117	16.621459254907702	8.141792290415433e-57	4.372142459953087e-54	118.36614764596385
WDR53	0.40617356262391174	0.12760565371024735	16.602336273089644	1.0631856017759739e-56	5.301499061427196e-54	118.10153731999685
SMARCD3	0.35202839040969364	0.08158021201413428	16.55495229837063	2.057697562145056e-56	9.576524454223092e-54	117.44675474495715
ENTPD3-AS1	0.4330954412796925	0.14816042402826854	16.53599745814594	2.6788268164125666e-56	1.1688056253360079e-53	117.18517762819208
ENSG00000227544	0.1777242171241397	0.05439505300353357	16.480702701887356	5.776221588294958e-56	2.3719884063463e-53	116.42326545506474
TSBP1-AS1	0.2901840358589777	0.06576678445229682	16.436095597662	1.0722527600301392e-55	4.1585536209835566e-53	115.80987814203726
SRP14-DT	0.3322889590798823	0.11021272084805654	16.359978603355852	3.0732068980377983e-55	1.1291609134316775e-52	114.76580754134515
MVD	0.2781984619552502	0.1019469964664311	16.16950144281244	4.2231716137923927e-54	1.4740980517942348e-51	112.16759902771511
ENSG00000223804	0.1107908924107528	0.0350904593639576	15.926080900128472	1.1661560545641001e-52	3.87663591281523e-50	108.87772367869962
WASH3P	0.4336756314110856	0.15138586572438162	15.910446601107026	1.4414612156351542e-52	4.574018521067732e-50	108.66760477154038
SNHG11	0.2541157166254141	0.11444876325088339	15.882708140841695	2.098739889795586e-52	6.3701318133317335e-50	108.29516387155621
TRAM2-AS1	0.22002927703276828	0.05996819787985866	15.554841419192698	1.7197422380641954e-50	5.0023002349692283e-48	103.92744868607858
THAP9-AS1	0.5181713275949114	0.27003321554770315	15.487563015684746	4.213739944476211e-50	1.1766447420955372e-47	103.03913316779543
TAFAZZIN	0.39472813919982286	0.18999222614840988	15.188180824077518	2.1985777324227003e-48	5.9031812115549504e-46	99.11950189643836
DUS2	0.4004378563424336	0.159060777385159	14.942734791010315	5.399752290850322e-47	1.3961359534231887e-44	95.94710012586864
NUTM2A-AS1	0.4045848941593706	0.3073703180212014	14.8234534462465	2.5241615904688255e-46	6.293275736808169e-44	94.41893257822281
PCAT19	0.3893612250175474	0.14326219081272085	14.810126006045953	2.997144498612412e-46	7.214850256832154e-44	94.2487434198403
CNPY2-AS1	0.28711895526247766	0.08511448763250884	14.383094913716993	6.93113536937174e-44	1.6128752004528038e-41	88.85533096047163
SMUG1	0.29962685482778584	0.14484734982332156	14.329968091199504	1.3532363925113597e-43	3.047401050361872e-41	88.19251779352483
RNASEH2B	0.4480955336362631	0.34394840989399295	14.102906085833295	2.3135843977779907e-42	5.047228962777548e-40	85.38036911827712
RPP38	0.326709618628936	0.16430318021201412	14.077500846921703	3.1719195261740456e-42	6.710051579460912e-40	85.0678252362597
ZNF780A	0.25518290295171603	0.06263533568904593	13.867671033379326	4.2275528041970046e-41	8.68016062532332e-39	82.50272206315528
TRIM69	0.23085438447424478	0.04878162544169611	13.817807194860455	7.789597012051883e-41	1.5536907640324057e-38	81.89745081508454
NUDT7	0.3681786791779034	0.1484791519434629	13.774562899903382	1.3216681357052517e-40	2.5629347931551003e-38	81.37387508609336
COA1	0.26142603470144204	0.2527893992932862	13.761206743852359	1.5557073327572684e-40	2.9352413216158084e-38	81.2124197504137
UPF3B	0.20454637531247305	0.0990565371024735	13.702586290574514	3.177471122054336e-40	5.837348921858243e-38	80.50520353069355
C1D	0.2072940633196647	0.08554558303886926	13.69610193504373	3.4381761524994196e-40	6.154335312973961e-38	80.42711591358648
SNHG17	0.3183246025588929	0.18965583038869258	13.690937122644023	3.660975535276725e-40	6.389317552941705e-38	80.36493907687154
APTR	0.35055227381875964	0.12521060070671378	13.53726202504341	2.3517391838472905e-39	4.004266156692179e-37	78.52314732005925
LIPT1	0.23119234795029972	0.08321978798586573	13.46578349757092	5.555889837583349e-39	9.234682608611753e-37	77.67193093067362
WASHC3	0.3779443828733976	0.2576862190812721	13.462817023391452	5.7572661356078814e-39	9.34685462620433e-37	77.6366792074081
