Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
BAZ2B	-0.5460795717592594	0.6195208480565371	-18.256852525710116	4.817835655212899e-67	3.363331070904125e-63	141.7167338892554
XIAP	-0.5541314525462964	0.5647674911660777	-17.727538153673198	1.1480148912367487e-63	4.007145977861871e-60	134.00424272216856
UBE3A	-0.561778096064815	0.5649660777385159	-17.621331200952373	5.370932657866367e-63	1.2498160294855036e-59	132.47399679391287
TNRC18	-0.4091341724537037	0.6001964664310954	-16.937112841863325	9.658584471195714e-59	1.5242748399835685e-55	122.75856015793836
TASOR2	-0.560431105324074	0.5434883392226149	-16.928444379130838	1.0917310127371211e-58	1.5242748399835685e-55	122.6370913925302
PAN3	-0.5095954861111112	0.48686572438162545	-16.808495257737427	5.921818200811422e-58	6.89003547664409e-55	120.96051268516185
POGZ	-0.43139386574074096	0.594495406360424	-16.72148293623028	2.009059074252904e-57	2.0036059139085034e-54	119.74927374492825
JMJD1C	-0.4881748553240742	0.5009257950530035	-16.600487354191536	1.0906724260873592e-56	9.517480258144818e-54	118.07197395467351
PIKFYVE	-0.5425030671296299	0.5351151943462897	-16.546516260575707	2.3134828502668826e-56	1.7944915308570118e-53	117.32644147264843
TEAD1	-0.4570545138888889	0.44775971731448766	-16.36479282982437	2.8747639268883692e-55	2.0068726973607705e-52	114.82827325052968
PBRM1	-0.46371704282407433	0.5158014134275618	-16.190842515657035	3.151207410592181e-54	1.9998708121221832e-51	112.45457223936282
EMSY	-0.5309791377314816	0.49403886925795054	-16.177948230520716	3.760612685454716e-54	2.187736429763281e-51	112.27931011822714
BAG4	-0.489821875	0.4430897526501767	-16.15526041872145	5.1316452274117927e-54	2.755693487120133e-51	111.97116488377497
GOLGB1	-0.4816887152777778	0.4581547703180212	-16.096263171213753	1.1500049019152674e-53	5.734417300193202e-51	111.17125843994407
CHD8	-0.5237843750000003	0.4738120141342756	-16.020790536353783	3.2190521213059006e-53	1.498146857255766e-50	110.15091548154496
NIN	-0.5439950231481483	0.5569462897526501	-15.9875042012339	5.063222329496959e-53	2.209147192638642e-50	109.70195865772453
PTBP3	-0.5249834490740743	0.4960226148409894	-15.939187643434545	9.75986734456177e-53	4.0078608195521005e-50	109.05142992784432
