Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
BAZ2B	-0.5493500763163108	0.6195208480565371	-18.316619899414892	1.9846009322468696e-67	1.3854499108015398e-63	142.59997698217325
XIAP	-0.5618803465110048	0.5647674911660777	-17.958290037950206	3.938415087351567e-65	1.3747037862400644e-61	137.3521551303705
UBE3A	-0.5647787875610238	0.5649660777385159	-17.664375029411634	2.875895829691246e-63	6.692209595691529e-60	133.09634178999184
POGZ	-0.4482505447003857	0.594495406360424	-17.44240345700478	7.131520618237293e-62	1.2446286358978636e-58	129.91193954700162
TNRC18	-0.41616703950971146	0.6001964664310954	-17.219579282432495	1.744093309623194e-60	2.4351030788959038e-57	126.74146809965076
TASOR2	-0.5670455625852004	0.5434883392226149	-17.100695727548977	9.497101101395385e-60	1.104987713147353e-56	125.06079355173812
JMJD1C	-0.4997439034336513	0.5009257950530035	-17.00539784781865	3.6744447293014637e-59	3.6644712364647883e-56	123.7190716354924
PAN3	-0.514548510375523	0.48686572438162545	-16.937075151888884	9.663677507727323e-59	8.432766585180556e-56	122.76018250323592
PBRM1	-0.47567613338459913	0.5158014134275618	-16.62298157957967	7.968433367740452e-57	6.180848148910678e-54	118.38503102953965
TEAD1	-0.4622593997226978	0.44775971731448766	-16.52136930151014	3.282328590597432e-56	2.2913935890960673e-53	116.98138534369983
PIKFYVE	-0.5417138080091348	0.5351151943462897	-16.452443423758492	8.546399043157613e-56	5.423855610934845e-53	116.03256961513532
EMSY	-0.5369390459878595	0.49403886925795054	-16.329033337525114	4.7096039181476e-55	2.7398120793823663e-52	114.34046427717271
GOLGB1	-0.48757413750917555	0.4581547703180212	-16.265294024378612	1.1332500535219792e-54	6.085552787413028e-52	113.46991903678709
ZNF592	-0.5003888811213255	0.5759201413427562	-16.24092552072657	1.5843502908800543e-54	7.900249557595472e-52	113.13771127576956
BAG4	-0.48943950039032	0.4430897526501767	-16.07692489880212	1.4975324717385725e-53	6.969516123471316e-51	110.91084192541489
RO60	-0.507578902909341	0.5908770318021201	-16.044069959096873	2.3441976045120836e-53	1.0228027173186785e-50	110.46659564048771
CAMSAP1	-0.5452683246530812	0.5117286219081272	-16.03482610192512	2.6588972119145324e-53	1.0918683197867853e-50	110.34171847472844
CHD8	-0.523375487900078	0.4738120141342756	-15.943306041800927	9.229344929841617e-53	3.5794476086235735e-50	109.10804441668878
NIN	-0.5430357638039311	0.5569462897526501	-15.89179178266332	1.855455956136839e-52	6.817335805153302e-50	108.41579734630012
GOLGA4	-0.4124891118179594	0.6632325088339223	-15.783046027760234	8.061994418253492e-52	2.8140391516913814e-49	106.95960271502959
KMT2C	-0.5386518636326565	0.5595745583038869	-15.728891498225384	1.6711867828245462e-51	5.555502348046741e-49	106.23703701978731
MDM4	-0.5285979412073124	0.48960706713780916	-15.656660825473883	4.406575611645356e-51	1.3982865611316468e-48	105.27599981661041
PTBP3	-0.5171783238374872	0.4960226148409894	-15.599870057036663	9.423666177093696e-51	2.8602875470561346e-48	104.52257802079063
ASXL1	-0.4964719552122293	0.4658219081272085	-15.495530426866756	3.7891919833151785e-50	1.1021812181468026e-47	103.14338385099619
CRAMP1	-0.5086910005010079	0.46680918727915194	-15.362670525886486	2.2076626956725957e-49	6.069248560181078e-47	101.39670789838301
KLHL24	-0.4986687872114836	0.5113554770318022	-15.360884405572564	2.2604277691549638e-49	6.069248560181078e-47	101.37329915076712
RERE	-0.47791866195952337	0.5238091872791519	-15.292892702683536	5.5468751077253566e-49	1.4341753750752116e-46	100.48365034829568
ATE1	-0.40845718130658193	0.4100077738515901	-14.989035278677973	2.959944168543566e-47	7.379775085929512e-45	96.5424614590814
MYO9A	-0.47037350717140314	0.4533964664310954	-14.952978267983413	4.727133548023015e-47	1.1379351482327127e-44	96.07857784659697
TET2	-0.4628613256900509	0.4359837455830389	-14.93254960989185	6.160735830285638e-47	1.4336032277074677e-44	95.8161173377603
ATP9B	-0.49458019038297957	0.5523406360424028	-14.837353527789663	2.1095592799591502e-46	4.750591397869299e-44	94.59651431804716
TP53INP1	-0.34836367343609825	0.3420155477031802	-14.80680462394587	3.127601357429759e-46	6.823057836317858e-44	94.20634314176463
ADNP	-0.4575915446188262	0.42647420494699645	-14.758539412360387	5.8195732511220986e-46	1.231104268669193e-43	93.59109707394578
TNRC6B	-0.34036439581949746	0.31290812720848055	-14.735119573426244	7.861738178747362e-46	1.6141998301716274e-43	93.29308970534487
SENP7	-0.448430738578769	0.6493674911660777	-14.661948543593068	2.0075653181889125e-45	4.0042324246505135e-43	92.36425716629512
