Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZFAS1	-0.7276584117032225	0.7061731448763251	-58.48804816682855	0	0	857.3783382925187
SNHG5	-0.7731223267154117	0.765130035335689	-45.087656987107835	4.310966186473905e-276	1.505820488935335e-272	619.9894292677013
ZNF271P	-0.508834517589679	0.4928148409893993	-34.99927439700074	6.254863464458369e-194	1.4565492054235388e-190	432.1746470737649
SNHG6	-0.543668129571566	0.5689314487632509	-30.524751577094403	1.0639902795412139e-157	1.85825902321873e-154	349.27186753183145
RPL7L1	-0.6642427377220342	0.6791236749116608	-27.766860372959616	7.411700336001123e-136	1.0355627709460769e-132	299.27587531694786
ZNF146	-0.596574016022277	0.5712699646643109	-23.34758555382337	2.8315349595168266e-102	3.2968505378640916e-99	222.4017257389928
ARMCX2	-0.6504374433994973	0.6302643109540637	-21.68064931988998	3.005863031623319e-90	2.9998513055600725e-87	194.87459565419232
NPHP3	0.5454150818529919	0.149739222614841	20.541577796704185	2.752970353422081e-82	2.4040313611258323e-79	176.65229039357547
CHASERR	-0.24278969000347778	0.23795194346289752	-19.528781521476205	2.1065037154105386e-75	1.6351149950953357e-72	160.89953229377429
GPBP1L1	-0.5059502960640797	0.4922275618374558	-19.520512939555417	2.3930824006746787e-75	1.6718073651113306e-72	160.77277584714017
DTX3	-0.4447677812608753	0.5234558303886926	-19.464060351540436	5.71220413015572e-75	3.627768913933442e-72	159.90818891166012
ENSG00000283103	-0.41174451410657215	0.3833088339222615	-19.362610837184793	2.717957608220312e-74	1.582304320918925e-71	158.35809512101517
CEP126	0.3844868686868703	0.10091166077738516	18.98899656256319	8.153546754835549e-72	4.3815905868677804e-69	152.69031134633528
RBL1	0.4196176245210577	0.08700282685512367	18.8776022481943	4.409793616535605e-71	2.200487014651267e-68	151.0130709522465
RAB9A	-0.4715378613723352	0.545608480565371	-18.680751671075104	8.582144701949526e-70	3.996990859187959e-67	148.06357347493253
MIR99AHG	-0.5255152560083503	0.6320897526501766	-17.40598265958979	1.2027788314637828e-61	5.251633072878742e-59	129.42822409239795
SRSF3	0.21029390456286717	0.09081766784452297	17.309139149039353	4.832992566506239e-61	1.9860756511536816e-58	128.04675376119354
C1orf112	0.42020707070704943	0.10077738515901061	17.25780541463075	1.0081222848093411e-60	3.912634600932254e-58	127.3165092568652
HNRNPK	-0.25897948450016867	0.7473286219081272	-17.24840451196138	1.1532426935801997e-60	4.240291293342776e-58	127.18293031255962
ELOC	-0.4534034134447834	0.5067201413427562	-17.201706081789013	2.2477670954912415e-60	7.851450464550907e-58	126.52008835691657
SNRNP70	0.2907393939393921	0.18733498233215548	16.939764278384033	9.28936208393638e-59	3.090261119922836e-56	122.82393865463686
TAF1A	0.5059903866248567	0.1747809187279152	16.911839450069216	1.3782570578627747e-58	4.376592639195157e-56	122.43211109103305
FKTN	0.4156014629049006	0.11217950530035335	16.84099527256962	3.742736559015583e-58	1.1168847047243362e-55	121.4399849059696
TRMT13	0.4010258794844904	0.10003109540636042	16.83922896819849	3.836992973573443e-58	1.1168847047243362e-55	121.41528433456551
SLC38A6	0.42202281435039196	0.11826643109540635	16.641816999304574	6.116783152585706e-57	1.7092738841585495e-54	118.66552100129111
ZNF664	-0.5755533611981765	0.5484197879858658	-16.63026352968118	7.1880154048146e-57	1.931364446847492e-54	118.50526513473105
HNRNPA2B1	-0.371643051201664	0.7438975265017668	-16.62244015441379	8.017683622651799e-57	2.0745013995498322e-54	118.39679113715148
FPGT-TNNI3K	0.2885238244514079	0.06173286219081272	16.06564368051711	1.744594353259697e-53	4.352762911382944e-51	110.76585637972295
SNHG8	-0.35405151515150884	0.37640989399293284	-15.996078028713146	4.5004652355486335e-53	1.084146556398026e-50	109.82500310145434
RBMXL1	-0.5063909439219683	0.4939703180212014	-15.993017021767521	4.691791906856523e-53	1.0925619420433222e-50	109.78366888409778
EXOSC3	-0.4485900383141665	0.5141173144876325	-15.955638804463906	7.797217159414092e-53	1.7571406153440918e-50	109.27937574849165
ANKAR	0.4158302681992206	0.11839575971731449	15.913163912014147	1.3873602465612418e-52	3.0287808382740107e-50	108.70731494105466
SOX2-OT	-0.5379322187391028	0.5279505300353357	-15.83478299537505	4.0066224561247654e-52	8.481898326814428e-50	107.65445224333169
NIPA2	-0.5042776732845611	0.5173667844522968	-15.649187260433665	4.865224388078493e-51	9.996605169151868e-49	105.17592781665229
JPX	-0.5335512365029493	0.518564664310954	-15.638388969012652	5.62233752068056e-51	1.1222185691278396e-48	105.03235495973222
SNHG16	0.22877533960292074	0.3551547703180212	15.36827476930173	2.0477785095210154e-49	3.973827963198281e-47	101.4637927783347
NREP	-0.5402626610936857	0.5445816254416961	-15.075690110158908	9.567553897849977e-48	1.8064576089291875e-45	97.64854490696528
SUGT1	-0.26913315917798086	0.45052932862190814	-14.791585987224916	3.801144286842367e-46	6.988103681021257e-44	93.99471214274465
RANBP17	0.32349550679206335	0.0773434628975265	14.784421551933995	4.16827614243047e-46	7.466558238722889e-44	93.9032263734143
CEP170	-0.4510200975269841	0.5264402826855124	-14.772957836621881	4.830567235239207e-46	8.436585676345275e-44	93.75690871270763
NAA16	0.4701874608150375	0.19105512367491165	14.767781496147519	5.1630197818418664e-46	8.797281999011531e-44	93.69086747988082
RPS24	-0.43421853012886497	0.5412084805653711	-14.703432309438055	1.1793111476966833e-45	1.9615875423354835e-43	92.8712987393904
CCDC171	0.2958816788575441	0.0695469964664311	14.539569783842268	9.548939701213442e-45	1.5513695988994678e-42	90.79619788599861
ZNF586	0.39827095088818	0.14811731448763252	14.469591805269369	2.3205534648608245e-44	3.6844060239813e-42	89.9152571749024
ULK4	0.3826578544061114	0.11558939929328622	14.414925141725353	4.633408103143092e-44	7.193108668568364e-42	89.22926142978241
CCDC148	0.3517535701845961	0.10416395759717315	14.158135291272023	1.1623491034125688e-42	1.7652545296609143e-40	86.03282357940596
HDX	0.37719313827934425	0.12379293286219081	14.120320389299593	1.861414412220684e-42	2.7352512855559168e-40	85.56575424025529
FRG1HP	-0.4971767328456876	0.5686360424028268	-14.119549129359529	1.8793596007255084e-42	2.7352512855559168e-40	85.55623782800993
OTUD3	0.39377756879135895	0.12645229681978798	14.098682119087362	2.4360258671460235e-42	3.472812000918127e-40	85.29891272387692
MAPKAPK5-AS1	-0.4940670846394891	0.473695406360424	-14.097062350348718	2.485551102861528e-42	3.472812000918127e-40	85.27895025285116
APLF	0.4479184256356651	0.17666572438162545	14.0901490061789	2.708450829931025e-42	3.710046568215321e-40	85.19376773749757
MORF4L2	-0.34289376523858595	0.5701286219081272	-14.061040112966921	3.8870236550245396e-42	5.22206677961566e-40	84.83544903334221
CTBP2	-0.5082405433646683	0.5228579505300354	-13.99507031388929	8.796236302717632e-42	1.1594435247317996e-39	84.02545799365936
