Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SNHG21	0.4117688368055555	0.08187208480565371	25.684062469917304	9.218640391634603e-120	6.435532857400116e-116	262.16255011455706
C8orf44	0.33724195601851875	0.06845159010600707	23.296285289788063	6.768046303172425e-102	2.3623865621223347e-98	221.3415388514532
PYM1	0.3291804398148148	0.09404028268551237	22.41043152843814	1.8477013895396905e-95	4.29960113345886e-92	206.63545451112472
ZCWPW1	0.45442676504629603	0.10202473498233215	21.400424385215455	2.876178811451732e-88	5.019651070686135e-85	190.20236580649294
ENSG00000233184	0.3300510995370374	0.06787491166077739	19.353103575944093	3.153869264327138e-74	4.40343226685355e-71	158.12645612192637
CDPF1	0.39243926504629645	0.0970982332155477	19.08491211821671	1.9022517275460487e-72	2.2132698849998277e-69	154.05944113886875
IMMP1L	0.4242643807870371	0.24985017667844522	17.486165746108725	3.7957128276493515e-62	3.785410178545732e-59	130.53506346797045
ENSG00000276087	0.5174611689814816	0.21478939929328622	17.157671332311345	4.220718441294574e-60	3.6831044298346777e-57	125.86297497949118
PIGC	0.2846245659722221	0.05715265017667844	17.011097313632575	3.3902389352269193e-59	2.6296953340910135e-56	123.7969693029253
ENSG00000227544	0.17635639467592598	0.05439505300353357	16.946152353333883	8.502208762228422e-59	5.935391936911661e-56	122.88528237879518
DISP1	0.37785361689814817	0.1355441696113074	16.850976046399477	3.2575553268873905e-58	2.0673630670000792e-55	121.5533830645158
ENSG00000274265	0.17545868055555552	0.06023674911660777	16.83821413517751	3.8989557378382504e-58	2.2682175004874023e-55	121.37517108484445
SMARCD3	0.3447889178240741	0.08158021201413428	16.758382214365444	1.1976853505887586e-57	6.4315703326616335e-55	120.2624089831174
CALM2	0.3199918981481481	0.07448551236749117	16.685723034005726	3.3159775725362226e-57	1.653488530991098e-54	119.25269580855208
THUMPD3-AS1	0.24504415509259256	0.06212720848056537	16.378602417691106	2.3759107274925847e-55	1.105748852575049e-52	115.01743042339895
