Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
IFT22	-0.4454540747220497	0.8299109540636043	-22.48104131220284	5.724744515462082e-96	3.996444146244079e-92	207.7161275578894
SDHAF2	-0.5651546644844516	0.6820395759717315	-21.59004111068573	1.3212771643561141e-89	4.611917942185017e-86	193.18750650649122
TMEM141	-0.5683213640724645	0.7290706713780919	-20.70801244831914	1.9586122814953368e-83	4.557690779039649e-80	179.09835587656943
LETMD1	-0.6688841921101643	0.7783802120141343	-20.623546906666274	7.513157431008471e-83	1.3112338006467534e-79	177.76532747313118
SNAPC5	-0.5013759523675151	0.6879123674911661	-19.800558761038005	3.1379287747470092e-77	4.381176155301774e-74	164.9330438682059
STYXL1	-0.5397221203228173	0.7621378091872791	-19.566840541440932	1.1738619102500701e-75	1.3657883325759566e-72	161.34214463406073
RABEPK	-0.6265649303008072	0.763539222614841	-19.413471800174584	1.2474983977913419e-74	1.2441123307116225e-71	158.99900435011108
MPI	-0.5752526101924487	0.7432664310954064	-17.446953804244902	6.680365341034405e-62	5.829453805720148e-59	129.94630114548977
LYRM1	-0.626916939443535	0.7288975265017668	-17.354045664082538	2.5420851690965473e-61	1.9718107294958883e-58	128.62186816366844
METTL26	-0.4205047547830012	0.796416961130742	-16.74113474630733	1.5254757279582692e-57	1.0649346056876677e-54	120.00087684062603
MTERF4	-0.652207573790846	0.6427010600706714	-16.654542473816843	5.12834509126408e-57	3.254634280192231e-54	118.79948243701824
CMC1	-0.5359413059427733	0.5472459363957597	-16.36869458924682	2.7243385020336774e-55	1.5848839235580917e-52	114.8634043422764
CAMLG	-0.3288694057226706	0.7797837455830389	-16.264762022530235	1.1417595578044883e-54	6.131248825410102e-52	113.4437411276389
EPS15L1	-0.6117725887465432	0.6635597173144876	-16.13389840111005	6.87565499238291e-54	3.428496250130364e-51	111.66501761977526
HIRIP3	-0.4564257012246739	0.6142678445229682	-15.646706757755064	5.0359898710490506e-51	2.343749685986228e-48	105.13068964836842
SDR39U1	-0.5025157034821377	0.7758756183745583	-15.5971033827155	9.780056842878146e-51	4.2671610512582713e-48	104.47326526030696
ZNHIT3	-0.3337661690840341	0.6570197879858657	-15.404662519314048	1.2664346985853763e-49	5.200576841661477e-47	101.93670917078225
RHNO1	-0.5456401320616289	0.6830883392226148	-15.350532023710812	2.5923057198007475e-49	1.0053825683293898e-46	101.22724915823122
SLC66A2	-0.48743631130424964	0.7473696113074205	-15.185162592886545	2.2872063703794948e-48	8.403677721904871e-46	99.07090098204222
POLB	-0.5745640414244596	0.6134685512367491	-15.07971368459994	9.088219050432941e-48	3.172242859553618e-45	97.70465429598855
CMC2	-0.5117428889892205	0.7183406360424028	-14.381352639077695	7.084696548529416e-44	2.355155552632565e-41	88.83211225295943
MLX	-0.46504437327162923	0.6788197879858657	-14.345258585217518	1.1163521041102735e-43	3.542388199451736e-41	88.38198775023142
SERGEF	-0.43185897906202364	0.6060077738515901	-14.292456608782281	2.1678802861907375e-43	6.579987946911974e-41	87.72501959323117
MTMR14	-0.6292558694057226	0.6348812720848056	-14.115842420854007	1.96975613637244e-42	5.7295281616733346e-40	85.54074529086765
DMAC2	-0.4178310288390993	0.7073222614840989	-14.052796578757837	4.309020935764395e-42	1.2032510061028498e-39	84.76596945740314
