Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
BLOC1S6	-0.6471011296138132	0.7389681978798587	-44.464416904771895	4.4169742069636454e-271	3.0856981809848026e-267	610.3047110708939
KAT7	-0.5336708965493141	0.5903144876325088	-40.11487244745347	9.363887813918133e-236	3.2708060134016034e-232	529.1439640358823
R3HDM2	-0.5558698723196636	0.7353123674911661	-39.86082078819292	1.1115486679589406e-233	2.58842633145372e-230	524.3775866766897
FOXJ3	-0.6341087721437293	0.6141420494699646	-39.076557060151956	2.8469928817726906e-227	4.972273068016004e-224	509.65309265793894
TBC1D5	-0.6598780156421352	0.6405752650176678	-38.73747668274833	1.6857433427926262e-224	2.355320598549857e-221	503.2829429293908
PPP6R3	-0.6130698322562568	0.6834289752650177	-38.227611159767406	2.4938738677628032e-220	2.9037004733651572e-217	493.7012583617856
FAM172A	-0.6107526215401655	0.670460777385159	-38.1194979402502	1.9109656926093108e-219	1.9071437612240923e-216	491.66919061043654
TRIP12	-0.5589885732202174	0.6250777385159011	-37.64124190381927	1.5622839454004722e-215	1.3642644553209622e-212	482.67923120962786
ANGEL2	-0.672748976641284	0.6525420494699646	-37.32332700493501	6.231933951237894e-213	4.8373656203719916e-210	476.7030567205811
DROSHA	-0.6628163571913677	0.6836226148409894	-36.61791607549457	3.670609888710793e-207	2.56428806825336e-204	463.4445702705362
MBD1	-0.5218851312511901	0.7686798586572439	-36.517442934446244	2.4344473060719143e-206	1.5460953527471267e-203	461.5565559184818
BCL2L13	-0.6000624379452607	0.7515469964664311	-35.98488053046384	5.500580084162249e-202	3.2022543723297894e-199	451.5518814750761
BPTF	-0.5096410623769696	0.6715512367491167	-35.854051695399576	6.450866339059613e-201	3.466596326513112e-198	449.09503411652673
OSBPL9	-0.526378642721515	0.6626169611307421	-35.053862772288824	2.2113570455864542e-194	1.1034671657476406e-191	434.0786482420907
ARHGEF12	-0.5909444947656177	0.655660777385159	-34.2800252544852	4.5147481115101264e-188	2.102668687133983e-185	419.57935982106613
FAM219B	-0.5898576878189734	0.6286855123674912	-34.104903731950436	1.2047781588047667e-186	5.260362635881313e-184	416.30201284521223
CARD8	-0.6034262833353559	0.6694021201413427	-33.33455663065961	2.2182619807552186e-180	9.11575188091527e-178	401.9058143400793
SETD5	-0.6724896618996907	0.6134720848056537	-33.27247705219475	7.082594878645167e-180	2.7488337679008408e-177	400.7472927252853
STX16	-0.6722746389938766	0.6397293286219081	-32.87329223868395	1.2284807009007782e-176	4.516929566575177e-174	393.3042091722562
CCDC88A	-0.5408571826716964	0.7267703180212014	-32.55923682016316	4.306415141521937e-174	1.5042308089336126e-171	387.45682052394227
ATXN2	-0.49170177149923444	0.7324586572438162	-32.45994872853622	2.7410650200188466e-173	9.118609633262696e-171	385.60982298389337
GIT2	-0.64441841000539	0.6360303886925796	-32.37046531475938	1.4522504985817346e-172	4.6115554468599995e-170	383.94592037328056
ZC3H14	-0.5410622506923912	0.7162424028268551	-32.22347002919267	2.2434601856718906e-171	6.81426645961036e-169	381.214098665967
PARD3	-0.497253509902621	0.7542339222614841	-31.87904282777041	1.359286839281725e-168	3.956657441342554e-166	374.82068769467344
ANKRD17	-0.6139694734275026	0.6124289752650177	-31.65495489718176	8.728913481723756e-167	2.4392075833328863e-164	370.667069228211
MTMR3	-0.5062885915100322	0.6186685512367491	-31.62745932566087	1.4541563866426702e-166	3.907206352725267e-164	370.15776041450926
DNM1L	-0.49488258809593433	0.6629356890459364	-31.6215596518492	1.6224303726845327e-166	4.1978883642867205e-164	370.04848881969485
WNK1	-0.4186404091692873	0.6526409893992933	-31.582438246553888	3.353280906102501e-166	8.36643586072574e-164	369.32398502079224
ACIN1	-0.4532416171680319	0.6151667844522968	-31.476792884020313	2.3800988617859577e-165	5.733576085667828e-163	367.36827604903436
MSL1	-0.5149312564232018	0.6143936395759717	-31.44760591723841	4.0893113825512924e-165	9.522643106167777e-163	366.82816857215914
POGZ	-0.6142999529690364	0.5738494699646643	-31.204763691306628	3.6800407752288374e-163	8.293149953467309e-161	362.3378324445006
NFIC	-0.4797597371492217	0.5806402826855124	-31.195111132472807	4.4001961540620073e-163	9.60617822883662e-161	362.15948019328823
GUF1	-0.6053800710689881	0.6015575971731448	-31.087828665676362	3.2052848707972503e-162	6.785490941633209e-160	360.17789015869704
ASAP1	-0.538835735686033	0.6081229681978798	-30.848196452083062	2.692357087795005e-160	5.53200194568703e-158	355.7563725965725
ARHGAP12	-0.5369071574143335	0.6882727915194347	-30.716847443918965	3.0454476321768317e-159	6.078713473824956e-157	353.3356409461469
KANSL3	-0.6629409064780704	0.62133498233215545	-30.54293861109314	7.536192408261857e-158	1.4580969377931985e-155	350.13372305765176
RBM6	-0.5215722708982838	0.7291837455830389	-30.54161402093431	7.72252887179335e-158	1.4580969377931985e-155	350.10934957177585
URI1	-0.6357329207963798	0.5729151943462898	-30.410061227870333	8.725438757556584e-157	1.6041030305339553e-154	347.6897631847038
RAPGEF1	-0.4701124605897946	0.5199363957597173	-30.382794909924023	1.4418677210375635e-156	2.5827917690175434e-154	347.1885389460527
UBP1	-0.4338364759880789	0.5337272084805653	-30.2752742921238	1.0440459994329738e-155	1.8234263380096886e-153	345.21296083851473
ATF2	-0.45525401940461535	0.6450148409893993	-30.26600730758698	1.238207361007263e-155	2.1097845424382288e-153	345.04275935768123
KANSL2	-0.5726173248096901	0.6636968197879859	-30.1748445458338	6.625610944199864e-155	1.1020599537185773e-152	343.3690202330759
SIK3	-0.6044063082443418	0.6121349823321555	-30.110794712378073	2.1514460377897484e-154	3.4953493069765544e-152	342.19372499040435
SENP7	-0.6881060373808878	0.6287519434628975	-30.07701620338371	4.0030574153886886e-154	6.299778208730851e-152	341.5741189789515
CHTF8	-0.5608607796686842	0.601616961130742	-30.07627488444564	4.057973366631668e-154	6.299778208730851e-152	341.5605225253836
SMAD2	-0.4744942561270786	0.501391519434629	-30.057484192557165	5.731786781556926e-154	8.70483966433841e-152	341.21590899022027
NEK4	-0.5426278196798355	0.5400395759717315	-29.74004324812602	1.944619753432995e-151	2.8904497015921066e-149	335.40146195334273
POMT1	-0.6404885253183217	0.6285717314487632	-29.69046313971041	4.825276294336732e-151	7.022787540049252e-149	334.49459133543746
ZNF384	-0.5275174319357522	0.6216106007067138	-29.556633851514025	5.599133910674263e-150	7.982765204075593e-148	332.04847783854495
TNRC18	-0.5712706457175618	0.5671858657243817	-29.4169494704097	7.212531287858706e-149	1.0077348715396184e-146	329.4981340590206
CDC42BPB	-0.41753131042170394	0.5748763250883392	-29.394511731002435	1.0870929412565004e-148	1.4891041740427276e-146	329.088737725659
ANKHD1	-0.5358612282046288	0.7203971731448763	-29.256344265207744	1.3574861910817302e-147	1.8237304867109553e-145	326.5694222743562
KDM1A	-0.3249985716525235	0.4546685512367491	-29.128172802476158	1.4084660505954483e-146	1.8565177036716608e-144	324.23498285060543
ARID4B	-0.5650894241320966	0.5890247349823322	-28.920482938254096	6.204795645138936e-145	8.027167106840854e-143	320.45771047620923
ZMIZ1	-0.45110415614275623	0.5533759717314488	-28.685222108831788	4.480264379777717e-143	5.690750355841297e-141	316.1874136926931
ABCD4	-0.5230283796965556	0.7443992932862191	-28.462458911140498	2.5553989449417424e-141	3.187860183814824e-139	312.1524798186793
ARIH2	-0.6134289440679922	0.55606148409894	-28.43503684675686	4.2013291229414004e-141	5.1492079390997585e-139	311.6563673319224
MEGF8	-0.4436548842515927	0.545087632508834	-28.41514052563258	6.025871269360058e-141	7.258058049611959e-139	311.2964900570828
CLASP1	-0.546829556341329	0.5127074204946996	-28.22562136421011	1.864220721792619e-139	2.2073637224480064e-137	307.872014063385
BRD8	-0.4034764888780439	0.7583045936395759	-27.685056075003267	3.2082221721174505e-135	3.7354400157354184e-133	298.1402132105302
MACF1	-0.36514980229580135	0.6851766784452297	-27.36071297098189	1.0868535526148831e-132	1.2447145768143563e-130	292.3278076239701
ATG13	-0.497107583305744	0.650043109540636	-27.293388609674558	3.6322170808131254e-132	4.092688472025886e-130	291.12394026434026
PPP6R2	-0.44055707728752735	0.5856077738515901	-27.207155862098954	1.701211839292536e-131	1.8864549062377234e-129	289.583305550772
MARK2	-0.6103053789475369	0.5544897526501766	-27.03631961204583	3.608298952408458e-130	3.9386838252383576e-128	286.5356685547581
NCOA1	-0.4311705351077303	0.6756756183745583	-26.96133800499945	1.3762606806889476e-129	1.4791626331219982e-127	285.1999590552975
PRMT7	-0.6129102057168665	0.6379321554770317	-26.90769736321763	3.5834993293191414e-129	3.793079744639928e-127	284.24514436607336
NEK1	-0.603994556602615	0.6497081272084806	-26.792329503575257	2.8007337943011635e-128	2.9202875055205864e-126	282.1936584404168
BAZ2B	-0.6491124605897941	0.5962805653710247	-26.759027484695622	5.067608690980186e-128	5.206222693409938e-126	281.60201203757487
ERC1	-0.5689391645909082	0.5819272084805653	-26.651313485131016	3.443972043742002e-127	3.486896912692989e-125	279.6900134738103
ALG11	-0.6436444721210861	0.5962303886925795	-26.504048267919856	4.71101707321612e-126	4.701595039069688e-124	277.0801000696663
ARID1B	-0.5698521486178046	0.5183879858657244	-26.418349598749455	2.1540493557603181e-125	2.119463211174871e-123	275.56353860721464
ZNF512	-0.48527629378667986	0.5944812720848056	-26.327132529817	1.0842060499788206e-124	1.0519810368266722e-122	273.95115333061665
FBXW11	-0.5834551812433496	0.5344713780918728	-26.307105014660312	1.5456108322851388e-124	1.4791283937457506e-122	273.59739488162955
EIF4G1	-0.6212981196328005	0.6174628975265017	-26.265200148891093	3.244669508450405e-124	3.0631434035181795e-122	272.8575021217433
ELMO2	-0.49922751659146836	0.6915406360424028	-26.238566662919244	5.197295570397332e-124	4.841107580639435e-122	272.3874593170116
BTBD10	-0.4349794413767803	0.47087420494699644	-26.19374620110532	1.1479989513789618e-123	1.0552527203070299e-121	271.5968144325471
PTPRA	-0.4021178952777377	0.7007137809187279	-25.990903926274118	4.1205731603848477e-122	3.738483649149162e-120	268.02452249129567
PHF8	-0.5087726227594862	0.445113074204947	-25.969315176017457	6.028522024478879e-122	5.399391649103776e-120	267.6448943541163
ARMC8	-0.4788671114285138	0.6981971731448763	-25.91815625586519	1.484630742615007e-121	1.3128646035327138e-119	266.7457352930079
RPRD2	-0.5881672734240212	0.5410848056537102	-25.882511257882676	2.7808038333611013e-121	2.4283369474825817e-119	266.11961890275995
