SpliceID	dPSI	Uniprot
AARS1:70262346-70262484_70261043-70261157_70264957-70265102	0.964809523809524	Modifications
AARS1:70262346-70262524_70261043-70261157_70264957-70265102	0.979190476190476	Modifications
AASS:122081500-122081595_122078861-122079712_122086011-122086115	0.946	Modifications
AASS:122101371-122101438_122098744-122098866_122101620-122101680	0.863086956521739	Modifications
AATF:36986617-36986731_36953769-36953907_36988518-36988692	0.952666666666667	Modifications
ABCA1:104804626-104804720_104803283-104803316_104806240-104806430	0.979533333333333	Modifications
ABCA1:104884427-104884568_104883038-104883157_104889101-104889195	0.877439716312057	Modifications
ABCA1:104903614-104903771_104889101-104889195_104927934-104928139	0.920574468085106	Modifications
ABCB10:229547499-229547701_229542236-229542371_229549233-229549434	0.872727272727273	Modifications
ABHD14A-ACY1:51980393-51980628_51978258-51978374_51984046-51984158	0.874571428571429	Modifications
ABHD14A:51980393-51980628_51978258-51978374_51980835-51981196	0.913464285714286	Modifications
ABHD14B:51971460-51971698_51969083-51970184_51973964-51974021	0.769658823529412	Modifications
ABHD14B:51971460-51971892_51969942-51970184_51973964-51974031	0.698494117647059	Modifications
ABI1:26759062-26759235_26751597-26751783_26763879-26763960	0.767	Modifications
ABI1:26759062-26759235_26751597-26751783_26765217-26765318	0.8461171875	Modifications
ABI1:26759062-26759235_26755654-26755741_26765217-26765318	0.8255	Modifications
ABI1:26759062-26759238_26751597-26751783_26763879-26763960	0.786688888888889	Modifications
ABI1:26759062-26759238_26751597-26751783_26765217-26765318	0.887640625	Modifications
ABI1:26759062-26759238_26755654-26755741_26765217-26765318	0.868659090909091	Modifications
ABI1:26768852-26768992_26765217-26765318_26770244-26770345	0.973409090909091	Modifications
ABI2:203366877-203367044_203328279-203328631_203380207-203380306	0.965554621848739	Modifications
ABI2:203394700-203394846_203391043-203391143_203395655-203395780	0.809054455445545	Modifications
ABI2:203394700-203394846_203391043-203391143_203395658-203395780	0.896095238095238	Modifications
ABLIM1:114453379-114453483_114451623-114451671_114465697-114465827	0.283191709844559	Modifications
ABLIM1:114473879-114473956_114472976-114473132_114487957-114487993	0.965473684210526	Modifications
ACAA1:38129290-38129388_38125825-38126700_38131595-38131638	0.9493	Modifications
ACAA1:38129290-38129388_38127630-38127866_38131595-38131638	0.959	Modifications
ACACA:37206783-37206879_37205764-37205872_37207656-37207800	0.961444444444444	Modifications
ACAD10:111727962-111728143_111721670-111721739_111733922-111734047	0.824224137931035	Modifications
ACAD10:111729806-111729956_111721670-111721739_111733922-111734068	0.728637931034483	Modifications
ACAD10:111729806-111729956_111727961-111728143_111733922-111734068	0.776188235294118	Modifications
ACADM:75742168-75745914_75739979-75740110_75749418-75749559	0.954416666666667	Modifications
ACADM:75745806-75745914_75739979-75740110_75749418-75749518	0.97625	Modifications
ACADM:75745835-75745914_75739979-75740110_75749418-75749559	0.953583333333333	Modifications
ACADSB:123037747-123037847_123034355-123034515_123040465-123040657	0.868488888888889	Modifications
ACADVL:7220464-7220529_7219843-7220197_7220603-7220676	0.95605	Modifications
ACADVL:7224146-7224243_7223812-7224069_7224320-7224393	0.945465517241379	Modifications
ACBD5:27217980-27218183_27215534-27215641_27219722-27219803	0.961238532110091	Modifications
ACHE:100892334-100892554_100891168-100891338_100893164-100894252	0.826095238095238	Modifications
ACHE:100892334-100892643_100891168-100891338_100893164-100893904	0.822238095238095	Modifications
ACHE:100892334-100892818_100891168-100891338_100893164-100894252	0.882333333333333	Modifications
ACHE:100892687-100892818_100891168-100891338_100893164-100894233	0.759476190476191	Modifications
ACIN1:23089982-23090101_23081747-23081836_23090521-23090633	0.662339901477832	Modifications
ACLY:41896620-41896649_41893032-41893174_41897748-41897839	0.595926108374384	Modifications
ACLY:41897749-41897839_41893032-41893174_41898630-41898785	0.964909090909091	Modifications
ACO2:41499726-41499862_41469105-41469182_41507790-41508049	0.980096774193548	Modifications
ACO2:41515767-41515917_41515376-41515535_41517526-41517631	0.983772727272727	Modifications
ACO2:41515767-41515992_41515376-41515535_41517526-41517631	0.968181818181818	Modifications
ACO2:41522830-41522987_41520170-41520276_41523204-41523278	0.983738095238095	Modifications
ACOX1:75973625-75973785_75957458-75957566_75978533-75978693	0.736757575757576	Modifications
ACSBG1:78208002-78208102_78194505-78194726_78234370-78234525	0.954375	Modifications
ACSF2:50472428-50472579_50470930-50471135_50473664-50473790	0.671526315789474	Modifications
ACSL1:184803320-184803546_184788616-184788731_184825915-184825968	0.92575	Modifications
ACTN2:236735635-236735720_236731232-236731314_236737121-236737214	0.63343137254902	Modifications
ACTN4:38710257-38710342_38709394-38709476_38714468-38714561	0.930928571428571	Modifications
ACTR8:53878357-53878467_53877646-53877751_53879938-53880072	0.955428571428571	Modifications
ACVR1B:51986818-51986942_51985191-51985348_51991862-51991993	0.922842105263158	Modifications
ACYP1:75063470-75063561_75053236-75053659_75069209-75069483	0.6495	Modifications
ADAM10:58643886-58643978_58640776-58640960_58646054-58646204	0.951871287128712	Modifications
ADAM22:88193116-88193239_88181957-88182024_88196470-88196582	0.92562962962963	Modifications
ADAM23:206571727-206571816_206570739-206570811_206573114-206573195	0.935	Modifications
ADAM9:39041946-39042117_39026676-39026810_39054480-39054573	0.980833333333333	Modifications
ADAMTS13:133438246-133438366_133437748-133437897_133439365-133439446	0.651023809523809	Modifications
ADAMTS13:133457910-133458094_133456542-133456719_133458973-133459386	0.66435	Modifications
ADAMTS14:70674556-70674995_70672505-70672884_70702311-70702468	0.794789473684211	Modifications
ADAMTS6:65470778-65471142_65460169-65460338_65481342-65481417	0.732782608695652	Modifications
ADAMTS9:64631808-64631925_64631454-64631550_64633471-64633608	0.972142857142857	Modifications
ADARB1:45175730-45176664_45171609-45171684_45180329-45180444	0.779561403508772	Modifications
ADCY8:130847424-130847513_130836276-130836449_130849601-130849803	0.615422222222222	Modifications
