SpliceID	dPSI	Uniprot
ACAD10:111727962-111728143_111721670-111721739_111733922-111734047	0.815666666666667	Modifications
ACAD10:111729806-111729956_111721670-111721739_111733922-111734068	0.738458333333333	Modifications
ACTN2:236735635-236735720_236731232-236731314_236737121-236737214	0.642487179487179	Modifications
ADAM10:58643886-58643978_58640776-58640960_58646054-58646204	0.954169230769231	Modifications
ADCYAP1R1:31103237-31103366_31092643-31092735_31104867-31104899	0.977653846153846	Modifications
ADCYAP1R1:31103237-31103366_31092643-31092735_31106495-31106709	0.968647058823529	Modifications
ADGRB2:31744193-31744357_31742837-31743002_31744647-31744731	0.819820224719101	Modifications
ADGRB2:31755999-31756815_31744647-31744731_31763883-31763922	0.902372881355932	Modifications
AFDN:167947853-167947944_167946706-167946901_167948292-167948478	0.935642857142857	Modifications
AGPS:177468416-177468524_177461892-177462018_177482058-177482186	0.9645	Modifications
AKNA:114381060-114381446_114376465-114377532_114387859-114387982	0.859875	Modifications
ALG11:52024006-52024937_52012397-52012462_52028318-52028749	0.655131868131868	Modifications
AMPD2:109625303-109625433_109620653-109621266_109625661-109625792	0.813458823529412	Modifications
ANGPT2:6532332-6532487_6527554-6527676_6562646-6563245	0.904567164179105	Modifications
ANK2:113348276-113348308_113345899-113346022_113350227-113350249	0.891753846153846	Modifications
ANK2:113373285-113373449_113369513-113373173_113381456-113381471	0.884179487179487	Modifications
ANKLE2:132729679-132730270_132728031-132728163_132734384-132734575	0.939695652173913	Modifications
ANKRD17:73139531-73140283_73135116-73135265_73141740-73141792	0.678547008547008	Modifications
APC:112754873-112755025_112707520-112707882_112766325-112766383	0.94936170212766	Modifications
APC:112754873-112755025_112737884-112737925_112766325-112766383	0.951933333333333	Modifications
APP:25905024-25905077_25897572-25897673_25911740-25911962	0.992526785714286	Modifications
APRT:88810423-88810556_88810069-88810148_88811549-88811656	0.940988505747126	Modifications
ARFGAP3:42810813-42810944_42808766-42808890_42817141-42817264	0.913891891891892	Modifications
ARHGAP18:129583988-129584112_129580069-129580131_129599215-129599356	0.9063	Modifications
ARHGEF10L:17607802-17607977_17603507-17603591_17616093-17616202	0.91	Modifications
ARHGEF11:156954892-156954921_156951572-156951699_156955702-156955799	0.861666666666666	Modifications
ARHGEF7:111209872-111210002_111205288-111205373_111217678-111217800	0.921162162162162	Modifications
ARMC6:19042711-19042877_19033574-19033930_19051621-19052195	0.817125	Modifications
ARPP19:52568848-52568900_52557099-52557222_52569115-52569167	0.807	Modifications
ARPP19:52568848-52568902_52557099-52557222_52569115-52569154	0.876621848739495	Modifications
ARSA:50626834-50627052_50626590-50626760_50627165-50627406	0.906066666666666	Modifications
ASAP2:9391062-9391196_9388293-9388546_9393481-9393647	0.8123	Modifications
ASTN2:117291326-117291513_117214357-117214742_117414496-117415039	0.965458333333333	Modifications
ATG16L1:233273721-233273777_233272965-233273052_233274675-233274778	0.640352272727273	Modifications
ATG9A:219227922-219228079_219227769-219227813_219228433-219228485	0.910071428571428	Modifications
ATM:108248933-108249102_108246963-108247127_108250700-108251072	0.923372093023256	Modifications
ATOX1:151746279-151746449_151742821-151742959_151758545-151758631	0.956261538461538	Modifications
ATXN2:111510385-111510444_111509890-111509998_111513356-111513539	0.852975609756098	Modifications
