SpliceID	dPSI	Uniprot
AAK1:69480860-69480961_69465845-69466551_69495984-69496080	0.390735294117647	Modifications
AAK1:69480860-69480961_69465845-69466551_69505568-69505673	0.19910447761194	Modifications
ABI2:203366877-203367044_203328279-203328631_203380207-203380306	0.967162162162162	Modifications
ABLIM1:114453379-114453483_114451623-114451671_114465697-114465827	0.261731092436975	Modifications
ABLIM3:149237448-149237603_149233228-149233300_149239758-149239888	0.118858585858586	Modifications
ACIN1:23089982-23090101_23081747-23081836_23090521-23090633	0.63955462184874	Modifications
ACLY:41896620-41896649_41893032-41893174_41897748-41897839	0.571877049180328	Modifications
ACOX1:75973625-75973785_75960214-75960375_75978533-75978693	0.0977373737373737	Modifications
ACTN4:38710257-38710342_38709394-38709476_38711275-38711361	0.25946875	Modifications
ACVRL1:51913559-51913770_51913098-51913350_51914438-51914585	0.67425	Modifications
ADCY8:130847424-130847513_130836276-130836449_130849601-130849803	0.590025641025641	Modifications
ADD3:110132305-110132400_110130362-110130486_110133325-110135565	0.0989669421487604	Modifications
ADGRE5:14397077-14397223_14390923-14391079_14397657-14397804	0.0920526315789474	Modifications
ADGRE5:14397077-14397223_14396249-14396473_14397657-14397804	0.307166666666667	Modifications
AGAP3:151139979-151140116_151134424-151134568_151141897-151142052	0.393508474576271	Modifications
AKT2:40265222-40265351_40256925-40257054_40285180-40285265	0.827372881355932	Modifications
AKT2:40265259-40265351_40256925-40257054_40285180-40285342	0.566741379310345	Modifications
AMPD2:109620914-109621266_109619836-109620278_109625302-109625433	0.217118811881188	Modifications
ANAPC16:72223888-72224056_72216011-72216138_72230365-72230440	0.773658333333333	Modifications
ANK2:113353045-113359299_113350227-113350249_113360822-113360897	0.0658865979381443	Modifications
ANK3:60068637-60076448_60067934-60068009_60080536-60080618	0.156813559322034	Modifications
ANK3:60073872-60076454_60067934-60068009_60080536-60080618	0.298020618556701	Modifications
ANK3:60082150-60082176_60080536-60080618_60082614-60082686	0.199153846153846	Modifications
ANK3:60137342-60137353_60134270-60134358_60138963-60139087	0.580666666666667	Modifications
ANK3:60137342-60137353_60134270-60134373_60138963-60139087	0.191230769230769	Modifications
ANKHD1:140496520-140497278_140486957-140487060_140504820-140504966	0.798766990291262	Modifications
ANKRD17:73139531-73140283_73135116-73135265_73141740-73141792	0.678547008547008	Modifications
ANKS3:4726979-4727177_4726658-4726780_4729979-4730151	0.500475	Modifications
ANKS6:98790104-98790606_98784831-98784876_98796132-98796555	0.758112676056338	Modifications
ANTKMT:722084-722134_721800-721941_722308-722590	0.817591397849462	Modifications
ARFIP1:152870753-152870848_152863605-152863714_152872451-152872564	0.608669491525424	Modifications
ARHGEF1:41897315-41897326_41896376-41896482_41897945-41898113	0.552254901960784	Modifications
ARHGEF1:41897946-41898113_41896376-41896482_41898441-41898587	0.285742574257426	Modifications
ARHGEF40:21087320-21087463_21087000-21087105_21087967-21088098	0.518834710743802	Modifications
ARID4B:235176748-235176903_235175183-235175399_235177799-235177913	0.0342	Modifications
ARMC8:138241783-138241983_138238019-138239528_138245087-138245183	0.940333333333333	Modifications
ARSA:50627556-50627792_50627165-50627406_50627945-50628170	0.835975609756097	Modifications
ASAP1:130091973-130092143_130079901-130079971_130112093-130112322	0.693059322033898	Modifications
ASPDH:50513272-50513416_50512926-50513011_50514490-50514659	0.28015	Modifications
ATF2:175121444-175121540_175118250-175118369_175130137-175130205	0.699628099173554	Modifications
ATP8A1:42569161-42569205_42555967-42556040_42574618-42574707	0.123490196078431	Modifications
ATXN2:111516154-111516399_111512566-111513539_111518248-111518427	0.675606060606061	Modifications
BAG4:38192688-38192795_38176854-38177139_38207511-38207741	0.730547619047619	Modifications
BAG6:31639500-31639646_31639027-31639226_31640198-31640306	0.662414634146341	Modifications
BATF3:212696961-212697065_212686416-212686979_212699672-212699840	0.922166666666667	Modifications
BCAS1:53966906-53967073_53953431-53953695_53975388-53975430	0.725386138613861	Modifications
BCAS1:53966906-53967073_53953431-53953695_53985286-53985499	0.403348214285714	Modifications
BCAS1:53975389-53975430_53953431-53953695_53985286-53985499	0.374722222222222	Modifications
BCL11A:60460682-60461744_60452499-60452666_60462281-60462424	0.107697674418605	Modifications
BFAR:14655066-14655210_14649803-14649973_14661891-14662065	0.937678571428571	Modifications
