sample_id	geneset	gsva_score
CTRL1	HALLMARK_ADIPOGENESIS	-0.1594397123114627
CTRL1	HALLMARK_ALLOGRAFT_REJECTION	-0.40824617397527524
CTRL1	HALLMARK_ANDROGEN_RESPONSE	-0.2939259733790014
CTRL1	HALLMARK_ANGIOGENESIS	-0.1607622500452657
CTRL1	HALLMARK_APICAL_JUNCTION	-0.27133360735877354
CTRL1	HALLMARK_APICAL_SURFACE	-0.1009083054080405
CTRL1	HALLMARK_APOPTOSIS	-0.37921711742410236
CTRL1	HALLMARK_BILE_ACID_METABOLISM	0.17383829820238983
CTRL1	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.35749840225651947
CTRL1	HALLMARK_COAGULATION	0.04445313063832795
CTRL1	HALLMARK_COMPLEMENT	-0.32706577219939115
CTRL1	HALLMARK_DNA_REPAIR	-0.26926997845295503
CTRL1	HALLMARK_E2F_TARGETS	-0.332454204523541
CTRL1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.2944073013858566
CTRL1	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.07482578644600756
CTRL1	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.024931121406856244
CTRL1	HALLMARK_FATTY_ACID_METABOLISM	-0.13278563849560968
CTRL1	HALLMARK_G2M_CHECKPOINT	-0.3312315544533177
CTRL1	HALLMARK_GLYCOLYSIS	-0.2767017685346793
CTRL1	HALLMARK_HEDGEHOG_SIGNALING	-0.28485123323295447
CTRL1	HALLMARK_HEME_METABOLISM	-0.22119124398644513
CTRL1	HALLMARK_HYPOXIA	-0.3178646816753007
CTRL1	HALLMARK_IL2_STAT5_SIGNALING	-0.1697084747552257
CTRL1	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.27791270115673444
CTRL1	HALLMARK_INFLAMMATORY_RESPONSE	-0.34737161049135823
CTRL1	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.4269530943737667
CTRL1	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.3746012302920765
CTRL1	HALLMARK_KRAS_SIGNALING_DN	0.023783893930280825
CTRL1	HALLMARK_KRAS_SIGNALING_UP	-0.23065402906817298
CTRL1	HALLMARK_MITOTIC_SPINDLE	-0.33556465560469
CTRL1	HALLMARK_MTORC1_SIGNALING	-0.39725015560220056
CTRL1	HALLMARK_MYC_TARGETS_V1	-0.5322744140963915
CTRL1	HALLMARK_MYC_TARGETS_V2	-0.6508452011938574
CTRL1	HALLMARK_MYOGENESIS	-0.19444288091350076
CTRL1	HALLMARK_NOTCH_SIGNALING	-0.061649471784902155
CTRL1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.3311848823687712
CTRL1	HALLMARK_P53_PATHWAY	-0.32739302914029234
CTRL1	HALLMARK_PANCREAS_BETA_CELLS	-0.09900721986693645
CTRL1	HALLMARK_PEROXISOME	-0.1391713208932144
CTRL1	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.3402486578079836
CTRL1	HALLMARK_PROTEIN_SECRETION	-0.3667651931607514
CTRL1	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.24515218105929804
CTRL1	HALLMARK_SPERMATOGENESIS	-0.10653264662589401
CTRL1	HALLMARK_TGF_BETA_SIGNALING	-0.4613285270058692
CTRL1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.540737102967806
CTRL1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.4858523467077739
CTRL1	HALLMARK_UV_RESPONSE_DN	-0.2881415371198852
CTRL1	HALLMARK_UV_RESPONSE_UP	-0.4254957277994376
CTRL1	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.38988461705689625
CTRL1	HALLMARK_XENOBIOTIC_METABOLISM	-0.06917056001652577
CTRL2	HALLMARK_ADIPOGENESIS	0.33839308343427205
CTRL2	HALLMARK_ALLOGRAFT_REJECTION	-0.29522508652139207
CTRL2	HALLMARK_ANDROGEN_RESPONSE	0.41375031295060377
CTRL2	HALLMARK_ANGIOGENESIS	0.19658617009091706
CTRL2	HALLMARK_APICAL_JUNCTION	0.06079945696271816
CTRL2	HALLMARK_APICAL_SURFACE	-0.0016425060474262454
CTRL2	HALLMARK_APOPTOSIS	-0.04890743153677457
CTRL2	HALLMARK_BILE_ACID_METABOLISM	0.44431933388215317
CTRL2	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.22917956264879685
CTRL2	HALLMARK_COAGULATION	0.1779048795802002
CTRL2	HALLMARK_COMPLEMENT	0.04018123311280533
CTRL2	HALLMARK_DNA_REPAIR	0.21471925050868376
CTRL2	HALLMARK_E2F_TARGETS	0.34751207045776633
CTRL2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.023977034083572157
CTRL2	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.21307755076149226
CTRL2	HALLMARK_ESTROGEN_RESPONSE_LATE	0.17485123069974634
CTRL2	HALLMARK_FATTY_ACID_METABOLISM	0.306252611793638
CTRL2	HALLMARK_G2M_CHECKPOINT	0.41414338934506123
CTRL2	HALLMARK_GLYCOLYSIS	0.2568170113457204
CTRL2	HALLMARK_HEDGEHOG_SIGNALING	0.23977955577366153
CTRL2	HALLMARK_HEME_METABOLISM	0.233828600335162
CTRL2	HALLMARK_HYPOXIA	0.1310447219263122
CTRL2	HALLMARK_IL2_STAT5_SIGNALING	0.05425811907795561
CTRL2	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.10984774295699276
CTRL2	HALLMARK_INFLAMMATORY_RESPONSE	-0.15337019957406695
CTRL2	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.025561070703800454
CTRL2	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.04338064835281563
CTRL2	HALLMARK_KRAS_SIGNALING_DN	-0.0015137841363901672
CTRL2	HALLMARK_KRAS_SIGNALING_UP	0.10957797755988744
CTRL2	HALLMARK_MITOTIC_SPINDLE	0.2649822401585733
CTRL2	HALLMARK_MTORC1_SIGNALING	0.29892541643553605
CTRL2	HALLMARK_MYC_TARGETS_V1	0.23151537874189382
CTRL2	HALLMARK_MYC_TARGETS_V2	0.08335135064656393
CTRL2	HALLMARK_MYOGENESIS	0.2147624106794241
CTRL2	HALLMARK_NOTCH_SIGNALING	0.09404238905488985
CTRL2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.3269782728648156
CTRL2	HALLMARK_P53_PATHWAY	0.2072467567045191
CTRL2	HALLMARK_PANCREAS_BETA_CELLS	0.19565207027879844
CTRL2	HALLMARK_PEROXISOME	0.3041103208763692
CTRL2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.14176065828053214
CTRL2	HALLMARK_PROTEIN_SECRETION	0.290368409692995
CTRL2	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.1505746654206459
CTRL2	HALLMARK_SPERMATOGENESIS	0.2793577023821422
CTRL2	HALLMARK_TGF_BETA_SIGNALING	0.11116760743121902
CTRL2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.3135318167986119
CTRL2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.2523485356201193
CTRL2	HALLMARK_UV_RESPONSE_DN	0.22022761328420332
CTRL2	HALLMARK_UV_RESPONSE_UP	0.0677005237738843
CTRL2	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0935002386823271
CTRL2	HALLMARK_XENOBIOTIC_METABOLISM	0.2311785741578985
CTRL3	HALLMARK_ADIPOGENESIS	0.42127103165353874
CTRL3	HALLMARK_ALLOGRAFT_REJECTION	-0.4487278663081023
CTRL3	HALLMARK_ANDROGEN_RESPONSE	0.34844533945133277
CTRL3	HALLMARK_ANGIOGENESIS	0.4197824160768291
CTRL3	HALLMARK_APICAL_JUNCTION	-0.009961104754077216
CTRL3	HALLMARK_APICAL_SURFACE	0.2089849961653932
CTRL3	HALLMARK_APOPTOSIS	0.10908197253466828
CTRL3	HALLMARK_BILE_ACID_METABOLISM	0.3496555470800246
CTRL3	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.3759278559617384
CTRL3	HALLMARK_COAGULATION	0.133771944567166
CTRL3	HALLMARK_COMPLEMENT	0.06606523421078847
CTRL3	HALLMARK_DNA_REPAIR	0.2626214231849884
CTRL3	HALLMARK_E2F_TARGETS	0.4306339871419228
CTRL3	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.28897733602391973
CTRL3	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.27867392413625813
CTRL3	HALLMARK_ESTROGEN_RESPONSE_LATE	0.2785691336741466
CTRL3	HALLMARK_FATTY_ACID_METABOLISM	0.41222877521603407
CTRL3	HALLMARK_G2M_CHECKPOINT	0.5309941910413095
CTRL3	HALLMARK_GLYCOLYSIS	0.2662550959662681
CTRL3	HALLMARK_HEDGEHOG_SIGNALING	0.3297348525265388
CTRL3	HALLMARK_HEME_METABOLISM	0.2596427085700522
CTRL3	HALLMARK_HYPOXIA	0.1691183223593657
CTRL3	HALLMARK_IL2_STAT5_SIGNALING	0.1776117087825052
CTRL3	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.1802806674865013
CTRL3	HALLMARK_INFLAMMATORY_RESPONSE	-0.11790567079055024
CTRL3	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.2767831347536525
CTRL3	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.23261886372304605
CTRL3	HALLMARK_KRAS_SIGNALING_DN	-0.06765612090118991
CTRL3	HALLMARK_KRAS_SIGNALING_UP	-0.03211841565117829
CTRL3	HALLMARK_MITOTIC_SPINDLE	0.4312883168358215
CTRL3	HALLMARK_MTORC1_SIGNALING	0.39866178575513456
CTRL3	HALLMARK_MYC_TARGETS_V1	0.2886262274395458
CTRL3	HALLMARK_MYC_TARGETS_V2	0.4569515945456056
CTRL3	HALLMARK_MYOGENESIS	0.20612139277201438
CTRL3	HALLMARK_NOTCH_SIGNALING	0.261525526574371
CTRL3	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.3684869751668032
CTRL3	HALLMARK_P53_PATHWAY	0.20151909470164564
CTRL3	HALLMARK_PANCREAS_BETA_CELLS	-0.1083913214360037
CTRL3	HALLMARK_PEROXISOME	0.325898396728459
CTRL3	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.3180851181339912
CTRL3	HALLMARK_PROTEIN_SECRETION	0.5209459455269565
CTRL3	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.21740507372611884
CTRL3	HALLMARK_SPERMATOGENESIS	0.17446881306952344
CTRL3	HALLMARK_TGF_BETA_SIGNALING	0.2702038962815507
CTRL3	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.17497257605073874
CTRL3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.4793897551209949
CTRL3	HALLMARK_UV_RESPONSE_DN	0.32287036139779507
CTRL3	HALLMARK_UV_RESPONSE_UP	0.1747841253801604
CTRL3	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.2694345835978559
CTRL3	HALLMARK_XENOBIOTIC_METABOLISM	0.21063935707039427
Treated1	HALLMARK_ADIPOGENESIS	-0.5099422125902987
Treated1	HALLMARK_ALLOGRAFT_REJECTION	-0.5268965507652902
Treated1	HALLMARK_ANDROGEN_RESPONSE	-0.47939971091920697
Treated1	HALLMARK_ANGIOGENESIS	-0.3973874627384494
Treated1	HALLMARK_APICAL_JUNCTION	-0.4163445001603251
Treated1	HALLMARK_APICAL_SURFACE	-0.14696944237229612
Treated1	HALLMARK_APOPTOSIS	-0.4330912984953695
Treated1	HALLMARK_BILE_ACID_METABOLISM	-0.44255351499498985
Treated1	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.467984879516464
Treated1	HALLMARK_COAGULATION	-0.38270466864705416
Treated1	HALLMARK_COMPLEMENT	-0.33445956660902015
Treated1	HALLMARK_DNA_REPAIR	-0.5900347660010339
Treated1	HALLMARK_E2F_TARGETS	-0.6161850775946514
Treated1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.19761428151232052
Treated1	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.4499076203502908
Treated1	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.43516970058190013
Treated1	HALLMARK_FATTY_ACID_METABOLISM	-0.48416663030308876
Treated1	HALLMARK_G2M_CHECKPOINT	-0.590568905588358
Treated1	HALLMARK_GLYCOLYSIS	-0.4887530082081905
Treated1	HALLMARK_HEDGEHOG_SIGNALING	-0.2605788284852192
Treated1	HALLMARK_HEME_METABOLISM	-0.4794450181727176
Treated1	HALLMARK_HYPOXIA	-0.37741906003030734
Treated1	HALLMARK_IL2_STAT5_SIGNALING	-0.376261423776977
Treated1	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.26745675486392656
Treated1	HALLMARK_INFLAMMATORY_RESPONSE	-0.13478779003391927
Treated1	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.49164883677024773
Treated1	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.4974110632425141
Treated1	HALLMARK_KRAS_SIGNALING_DN	-0.13972238407713006
Treated1	HALLMARK_KRAS_SIGNALING_UP	-0.12162733906811456
Treated1	HALLMARK_MITOTIC_SPINDLE	-0.5360713468025916
Treated1	HALLMARK_MTORC1_SIGNALING	-0.524183107239054
Treated1	HALLMARK_MYC_TARGETS_V1	-0.6247338038693218
Treated1	HALLMARK_MYC_TARGETS_V2	-0.4563464330726231
Treated1	HALLMARK_MYOGENESIS	-0.3197756724672142
Treated1	HALLMARK_NOTCH_SIGNALING	-0.4985483393459758
Treated1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.6143539181327179
Treated1	HALLMARK_P53_PATHWAY	-0.4178647880227631
Treated1	HALLMARK_PANCREAS_BETA_CELLS	-0.32410839323760343
Treated1	HALLMARK_PEROXISOME	-0.4858731572831091
Treated1	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.5128024836469849
Treated1	HALLMARK_PROTEIN_SECRETION	-0.5623771946277646
Treated1	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.5219419729624337
Treated1	HALLMARK_SPERMATOGENESIS	-0.37773427328902254
Treated1	HALLMARK_TGF_BETA_SIGNALING	-0.3360621052211907
Treated1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.016233007242527187
Treated1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.508007365238027
Treated1	HALLMARK_UV_RESPONSE_DN	-0.40329105060546083
Treated1	HALLMARK_UV_RESPONSE_UP	-0.505195964483908
Treated1	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.5030433845353127
Treated1	HALLMARK_XENOBIOTIC_METABOLISM	-0.4144138339390037
Treated2	HALLMARK_ADIPOGENESIS	-0.4695485631718116
Treated2	HALLMARK_ALLOGRAFT_REJECTION	-0.4548837452020926
Treated2	HALLMARK_ANDROGEN_RESPONSE	-0.3649589607524171
Treated2	HALLMARK_ANGIOGENESIS	-0.41597517235469544
Treated2	HALLMARK_APICAL_JUNCTION	-0.33095134625606676
Treated2	HALLMARK_APICAL_SURFACE	-0.4352098354842371
Treated2	HALLMARK_APOPTOSIS	-0.3477222588416683
Treated2	HALLMARK_BILE_ACID_METABOLISM	-0.44269042479259185
Treated2	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.3859555616366387
Treated2	HALLMARK_COAGULATION	-0.5279752281568743
Treated2	HALLMARK_COMPLEMENT	-0.41008336721606886
Treated2	HALLMARK_DNA_REPAIR	-0.4496004806943279
Treated2	HALLMARK_E2F_TARGETS	-0.40279143248449983
Treated2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.27395334418854456
Treated2	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.3601812208452874
Treated2	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.40072179148242343
Treated2	HALLMARK_FATTY_ACID_METABOLISM	-0.47460451627750916
Treated2	HALLMARK_G2M_CHECKPOINT	-0.31078918490842794
Treated2	HALLMARK_GLYCOLYSIS	-0.42433809864271954
Treated2	HALLMARK_HEDGEHOG_SIGNALING	-0.3129820270046838
Treated2	HALLMARK_HEME_METABOLISM	-0.3827228720400739
Treated2	HALLMARK_HYPOXIA	-0.38430812652433954
Treated2	HALLMARK_IL2_STAT5_SIGNALING	-0.22120205914947416
Treated2	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.2703308078986252
