baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	Gene_Symbol	Class	symbol
7296.855119215426	0.1848577077345928	0.04397856239388439	4.203359493176587	2.6298242026466994e-5	1.1432879232828837e-4	P-val < 0.05	RBM5	RBP	NA
4360.463176055941	0.03825142390292998	0.05982329000234584	0.6394068915539421	0.522558266904781	0.6527978518689539	Not Sig	RBM6	RBP	NA
7946.471492713907	0.49132343208209917	0.04471231815935819	10.988547503419174	4.3385174467556105e-28	1.5722143348127972e-26	P-val < 0.05	UPF1	RBP	NA
418.19849048688474	-0.7268227719840207	0.12665591510624785	-5.738561609020083	9.548402871987636e-9	6.910631309362682e-8	P-val < 0.05	YBX2	RBP	NA
42308.52534967314	0.09826524232547593	0.04055385310784906	2.4230802943470993	0.01538952473992183	0.03661460873918764	P-val < 0.05	CSDE1	RBP	NA
37653.428847675335	0.03824281833700542	0.042897803085285666	0.8914866400261662	0.3726681557237498	0.5105735449903034	Not Sig	PTBP1	RBP	NA
1651.2784432971723	0.05964046050941712	0.0697613197284889	0.854921620484501	0.39259454049425563	0.5307478658105509	Not Sig	ZC3H3	RBP	NA
17077.882302436996	0.2113913352675846	0.03643313124670113	5.8021731329152555	6.546091785943492e-9	4.8230921956735435e-8	P-val < 0.05	MATR3	RBP	NA
2293.3576615467223	0.16199657055951067	0.06486799665386436	2.497326554170069	0.012513366362614416	0.03056587560600027	P-val < 0.05	SAMD4A	RBP	NA
3438.807125928463	0.21776644969413003	0.05128350266118524	4.246325589982568	2.1730478850764783e-5	9.579064081410628e-5	P-val < 0.05	YTHDC2	RBP	NA
29934.46954980058	0.2882082457652372	0.03683050987707681	7.8252581006112285	5.066164455620146e-15	7.19114873005016e-14	P-val < 0.05	PUM2	RBP	NA
33927.90730013908	0.29330122890851246	0.03810070507809549	7.698052524417312	1.3815558566344085e-14	1.8803644442885436e-13	P-val < 0.05	ZFR	RBP	NA
8547.385764426559	-0.07079577253887963	0.04456333155339378	-1.5886552928399287	0.11213823752117992	0.19783824099405825	Not Sig	RC3H2	RBP	NA
17287.26690536416	0.2628489394140055	0.037786339678547234	6.956189502611045	3.4959953680178838e-12	3.758195020619225e-11	P-val < 0.05	ZC3H11A	RBP	NA
1254.565277061474	-0.15597725060332296	0.07876655049404338	-1.9802473210391325	0.04767574494056977	0.09725982810519247	P-val < 0.05	UNKL	RBP	NA
1765.110933549451	-0.15957782076984908	0.06343903146855201	-2.5154517191668506	0.011887995860361435	0.02924378545117215	P-val < 0.05	PARP12	RBP	NA
7401.076104193663	0.32445430171326195	0.04504210601217528	7.203355491982526	5.874854009293777e-13	6.827146208760605e-12	P-val < 0.05	CCAR1	RBP	NA
36962.310701164	0.558425514257457	0.040662391438101644	13.733218694417436	6.421607605755273e-43	5.105178046575442e-41	P-val < 0.05	EIF4B	RBP	NA
14633.253775753677	-0.05730393675627374	0.045733619596263875	-1.2529936895909957	0.2102080032480844	0.3280261986169704	Not Sig	U2AF2	RBP	NA
20371.179459490882	0.17515087580094507	0.061266211725264544	2.8588494517397676	0.004251805161419512	0.011797723980773216	P-val < 0.05	SPEN	RBP	NA
9193.536719567483	0.24686635180679195	0.05611197016799663	4.399530992543758	1.0848508381987068e-5	5.0413079701405686e-5	P-val < 0.05	ZC3H15	RBP	NA
