Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.052449373958713394	0.049559873876996015	-11.411664238658776	6.415800612435764e-29	1.1869231133006164e-26	54.53650976936506
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.13136160452990472	0.18747619781037983	10.48121403580453	8.290825852668693e-25	7.669013913718541e-23	45.16254515769295
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.05512214707080014	0.08326718108743725	-10.406137063337864	1.7283083108593615e-24	1.0657901250299396e-22	44.43572075590378
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.046336168204659293	0.045966561178797334	-10.255634430285408	7.4359472327652e-24	3.439125595153905e-22	42.99221353618802
KEGG_HOMOLOGOUS_RECOMBINATION	-0.06211058635416006	-0.0679527608039498	-9.686238964666298	1.5772930937863302e-21	5.835984447009421e-20	37.69605938451401
KEGG_ALZHEIMERS_DISEASE	-0.028865709179287102	0.04309667968400527	-8.816980930656063	3.37879449501497e-18	1.0417949692962824e-16	30.125367405687832
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.058392227391963085	0.07233642868260486	-8.690698643221175	9.772561119353025e-18	2.5827482958290136e-16	29.07832377559466
KEGG_ENDOCYTOSIS	-0.022687271127421135	0.05671630065071687	-8.586424548046143	2.3253262037315003e-17	5.377316846129095e-16	28.223991588265804
KEGG_LONG_TERM_POTENTIATION	-0.02853005507958821	0.08028741936446725	-8.185344010390821	5.988585871117651e-16	1.2309870957297394e-14	25.024827931581022
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.040121403469719756	0.0294638252876657	-8.157653401928503	7.456498590510594e-16	1.37945223924446e-14	24.809082552682916
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.03288174380110161	0.11220050320763063	-7.970462598093689	3.226165871640216e-15	5.425824420485817e-14	23.368111680517373
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.031045000150595456	-0.026898063918042246	-7.95546729141039	3.623112441022708e-15	5.5856316799100076e-14	23.254001119862757
KEGG_OOCYTE_MEIOSIS	-0.023464236666650224	0.023402393380755584	-7.883558365115174	6.3034740651982675e-15	8.696066394577237e-14	22.709524024272312
KEGG_TASTE_TRANSDUCTION	-0.0494115864068922	0.08322331108505021	-7.877942959322371	6.580807001301693e-15	8.696066394577237e-14	22.66719603201505
KEGG_GAP_JUNCTION	-0.029440143906424642	0.008403074191366757	-7.829711945962578	9.514828118059316e-15	1.1734954678939823e-13	22.30477680550063
KEGG_OLFACTORY_TRANSDUCTION	-0.04755334243901953	0.09438151969263488	-7.819613566700595	1.0275810324361773e-14	1.18814056875433e-13	22.22915351013537
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.04719800977157868	-0.030518236922078244	-7.729930689367305	2.0271851870539642e-14	2.2060544682646082e-13	21.561479890526968
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-0.05307663522033806	-3.8821404426602363e-4	-7.667010901418345	3.251688429782548e-14	3.342013108387619e-13	21.09727783805433
KEGG_CARDIAC_MUSCLE_CONTRACTION	-0.03883973116315418	-0.0378674662713013	-7.528223312327032	9.109465734304508e-14	8.869742951822811e-13	20.085704233484236
KEGG_PARKINSONS_DISEASE	-0.03445804795927081	0.05127285027308384	-7.266771302734498	6.060040476434184e-13	5.6055374407016204e-12	18.22648932111734
KEGG_STEROID_BIOSYNTHESIS	-0.06431238779071072	0.1280608621200438	-7.133085316808348	1.560396074985702e-12	1.345499137139971e-11	17.29939404379354
KEGG_LONG_TERM_DEPRESSION	-0.02867555378530053	0.06784478278028329	-7.129507436801773	1.600053027950236e-12	1.345499137139971e-11	17.27480183934049
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.04899987330911916	-0.023304841598438455	-7.071677280743047	2.3967738289224895e-12	1.9278398189159155e-11	16.878905453038357
KEGG_RIBOFLAVIN_METABOLISM	-0.041428607620359166	0.11831792019068316	-7.006086710664402	3.7767658159823616e-12	2.9112569831530704e-11	16.43351945030897
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.0675188092090678	0.027620054685683883	-6.894220853915648	8.130934188429648e-12	6.01689129943794e-11	15.682845260727694
KEGG_SPLICEOSOME	-0.03021241475929241	0.058688480477662695	-6.885076602869894	8.652666822408685e-12	6.156705239021563e-11	15.621982102323466
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.026682978135897952	0.07042699554958197	6.759970825958767	2.011150680276439e-11	1.378010651300523e-10	14.796886471600937
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.047860598235449234	0.043372993047058515	-6.743717465623337	2.2417633797324335e-11	1.4811650901803576e-10	14.690733041781199
KEGG_WNT_SIGNALING_PATHWAY	0.017505352782931072	0.1076706002844912	6.7266747794543615	2.5113948751726094e-11	1.602096730713561e-10	14.579681756395031
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.027464278342648477	-0.03981190729526209	-6.634564080164736	4.619146815845896e-11	2.8484738697716364e-10	13.984047651492125
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.05616737451807593	0.1112723570001657	6.410163882629663	1.974897156355701e-10	1.1785676578251764e-9	12.565314202053456
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.016709016278936943	0.06571996868329753	-6.377144950600465	2.4363492098855524e-10	1.408514386965085e-9	12.360441353658027
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.043486251052915696	0.05455608778799669	-6.311140306635057	3.696293511534419e-10	2.072164544345053e-9	11.953897130968071
KEGG_PATHWAYS_IN_CANCER	0.013584344535245334	0.015976677228524628	6.176784745976545	8.531204115117784e-10	4.641978709696441e-9	11.138719564074
KEGG_CELL_CYCLE	-0.024937025739405462	0.025913150999111793	-6.08202357785814	1.5239415933309797e-9	8.05511985046375e-9	10.573770040445277
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.030137573771121456	-0.03773861479735654	-6.067184266748691	1.6676548825554276e-9	8.569893146465393e-9	10.48605106833167
