Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_SPLICEOSOME	-0.06183041263970164	0.07175466228172649	-16.907731840858116	9.629842835873543e-53	1.7815209246366054e-50	109.14216577617432
KEGG_CELL_CYCLE	-0.062011365226318164	0.004420818857526722	-15.680674087743775	1.0608300132249253e-46	9.81267762233056e-45	95.30445545383868
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.07227503946972381	-0.015918976394219395	14.13680412736954	2.2412828109999734e-39	1.3821244001166503e-37	78.53807714146066
KEGG_PRIMARY_IMMUNODEFICIENCY	0.15515743225566797	-0.03377968725305103	14.094633176786651	3.5121455839349244e-39	1.6243673325699025e-37	78.0917364553923
KEGG_REGULATION_OF_AUTOPHAGY	-0.07034871357217538	0.013325386661618484	-13.472309436329168	2.4546486400100747e-36	9.082199968037276e-35	71.58493763392478
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.18971599038713965	0.02105432122649286	13.24995816741244	2.45489614089212e-35	7.569263101084037e-34	69.2979154000007
KEGG_ARACHIDONIC_ACID_METABOLISM	0.07490908439585789	-0.08383883945622167	12.153764582999345	1.5282528342801766e-30	4.038953919169038e-29	58.33973434626349
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.04169746817939147	0.05579427000409566	11.935117248701317	1.2930089450360497e-29	2.9900831853958647e-28	56.2212054438025
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.05662927486891747	-0.0879075507303838	11.31692469410651	4.761250088207329e-27	9.363663679158645e-26	50.361912660645274
KEGG_APOPTOSIS	0.04279084610219395	0.03474779657326839	11.310418537002592	5.0614398265722404e-27	9.363663679158645e-26	50.30130553443833
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.06956363195594206	0.027894111495714524	11.19212742204198	1.5323293115205282e-26	2.5770992966481607e-25	49.20333597430682
KEGG_BLADDER_CANCER	-0.06671668751946969	0.12373376645948472	-11.169701422203845	1.8888271857427927e-26	2.9119419113534717e-25	48.996029164518305
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.0725018813288001	-0.10062327909111797	11.022674639098785	7.393378504211872e-26	1.0521346332916894e-24	47.643686716886855
KEGG_PEROXISOME	0.039194453424747144	0.15933215384800514	10.842250243767923	3.882768130396883e-25	5.130800743738738e-24	46.000434088706946
KEGG_PPAR_SIGNALING_PATHWAY	0.05701259920924921	0.12251792461685465	10.79361038733711	6.053281800217355e-25	7.465714220268072e-24	45.560547816460904
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.0580900861722213	-0.0483698420462314	-10.630572097462828	2.6559951094654496e-24	3.070994345319426e-23	44.09584295016751
KEGG_TASTE_TRANSDUCTION	0.09793229892242532	0.02042252817871738	10.512926742071839	7.648975110363671e-24	8.323884678925171e-23	43.04839644112556
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.04331193235954698	0.06023795011318957	-10.276269979018412	6.269385225231343e-23	6.443534814821103e-22	40.965784044598315
KEGG_CALCIUM_SIGNALING_PATHWAY	0.03998433083245356	9.099022003674037e-5	10.187960475281958	1.3630516402865327e-22	1.3271818602789923e-21	40.19714001301809
KEGG_LINOLEIC_ACID_METABOLISM	0.0950460115544008	-7.223139252371235e-4	10.05692064178008	4.278660396430733e-22	3.957760866698428e-21	39.06520764743792
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.07462609808289118	-0.018722243457352024	9.565680859863752	2.841077218441724e-20	2.502853740055805e-19	34.91583492759367
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.07636570198142874	0.09750850762237898	9.504679250493929	4.734047381082317e-20	3.9809034795464935e-19	34.41115717744372
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.06929017128004755	0.051458333004733896	9.26778067154097	3.3626405744547743e-19	2.704732635974492e-18	32.47398023233607
KEGG_THYROID_CANCER	-0.04819196544607587	0.07438894222985361	-9.211360291981759	5.335336007594603e-19	4.112654839187506e-18	32.01800510265338
KEGG_LONG_TERM_DEPRESSION	0.03924608030355405	0.04174615967857411	9.03830444673967	2.1701530351279465e-18	1.6059132459946806e-17	30.632523591389713
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.10470803168456753	0.10385330275404119	-8.916207547611263	5.7711168234436536e-18	4.1063715859118304e-17	29.667041259008975
KEGG_ERBB_SIGNALING_PATHWAY	-0.02385792669837497	0.10788120366312623	-8.551341922293934	1.0111769990467511e-16	6.92843499346848e-16	26.84228842153889
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.06476911797923977	0.015390934724188572	-8.275974304383174	8.264852313017457e-16	5.460705992529391e-15	24.771685622950862
KEGG_BUTANOATE_METABOLISM	0.05133649811796878	0.04606859066017337	8.253718259199768	9.771913901431096e-16	6.233807144016389e-15	24.60667756534236
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.040057294383812454	0.024869780518907345	8.16737281683974	1.8654075104994465e-15	1.1503346314746587e-14	23.96985912179739
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.041342121152268846	0.029600111759448045	-8.107213334520385	2.9178500296636087e-15	1.7412975983476373e-14	23.529334555769545
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.029196452195416958	0.05301526955753357	-8.038707411691446	4.841184341017644e-15	2.7988096971508257e-14	23.030876706627907
KEGG_SULFUR_METABOLISM	0.11879998103307056	-0.06616059637759786	7.942667480473252	9.789788679469013e-15	5.488214865762932e-14	22.33782104647789
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.10281120862440661	-0.2129836723673072	7.835720010264462	2.1278773703067806e-14	1.1578156279610424e-13	21.57399846958196
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.0685470753788867	-0.07675451200330896	7.8273806683058265	2.2598910477023748e-14	1.1945138394998267e-13	21.51479239658095
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.037317279107718204	0.012915329596237595	7.821089268061215	2.3647997703479937e-14	1.2152443264288302e-13	21.47015988945971
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.034597767897276234	0.013291261155084406	7.8026042356291105	2.70161835351245e-14	1.350809176756225e-13	21.33919241822256
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.026281093039916055	0.09667996047719034	7.7541109331052285	3.826676900286622e-14	1.8629874382974344e-13	20.996816940731783
KEGG_NITROGEN_METABOLISM	-0.06893895788260077	-0.0033066189972395443	-7.692302777498251	5.949183259929829e-14	2.8220484694538933e-13	20.562966834043245
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.04988508350527982	0.07989529412575827	7.667156267233861	7.113402184007934e-14	3.2899485101036696e-13	20.387270674920615
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.030366258091931827	0.132870607961605	7.610385828578939	1.0630945590488453e-13	4.796890083513082e-13	19.992360423988785
KEGG_HUNTINGTONS_DISEASE	-0.02065913900621791	0.04188710298945742	-7.567457823237287	1.4382573992741875e-13	6.335181401564875e-13	19.69534734823352
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.04894651589157973	0.00514311924670871	-7.547271766125503	1.6571336978858396e-13	7.129528700206519e-13	19.556162099483963
KEGG_LYSINE_DEGRADATION	-0.034644146686528966	0.09639865454787422	-7.531423540956928	1.8516828249743734e-13	7.785484605005887e-13	19.44710200449991
KEGG_ALLOGRAFT_REJECTION	0.08793198952985112	-0.23028531490418214	7.40434627737547	4.4792427357693155e-13	1.8014345785159202e-12	18.579490075536626
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.08793198952985112	-0.23028531490418214	7.40434627737547	4.4792427357693155e-13	1.8014345785159202e-12	18.579490075536626
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.04126494998486154	0.008566887160032767	-7.337503855318392	7.094189830580752e-13	2.792393869483913e-12	18.128058960913357
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.030976279470219043	-0.03987066152571887	7.318367219040286	8.087385952817354e-13	3.1170133359816883e-12	17.99944577406543
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.04177502719053703	-0.030255054649651503	-6.817190310889804	2.2658073524277863e-11	8.554578779574295e-11	14.732257329970485
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.037366954654626604	0.08642524606525011	-6.772423647135501	3.023015055713725e-11	1.1185155706140783e-10	14.450023102735004
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.0473518991461877	-0.039315045106065316	6.702254202328024	4.735343450323221e-11	1.7177226241368545e-10	14.010848021162682
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.039752027143875546	-0.0538706890845369	6.617871313519549	8.082293780446198e-11	2.8754314411202815e-10	13.487931896934862
KEGG_P53_SIGNALING_PATHWAY	-0.030051495689002	0.01387445196731175	-6.573081263585661	1.0710073875602855e-10	3.7384220131821286e-10	13.21269528651989
KEGG_TYPE_I_DIABETES_MELLITUS	0.05926846374848001	-0.07973073084846746	6.545758670752274	1.2706777925083469e-10	4.3532479928526697e-10	13.045591303196572
KEGG_ENDOCYTOSIS	-0.017296875388748027	0.05559494420080715	-6.518952871629498	1.5018485636567352e-10	5.051672441390837e-10	12.882234276906969
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.029110858991552593	-0.0314959890005071	6.504602874824055	1.6420454617028628e-10	5.424614471696957e-10	12.79502304458356
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.04665146017613428	0.041727108910239896	6.362767218927583	3.9325598657653407e-10	1.2763571494150667e-9	11.9420244711035
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.0394549771095405	-0.10587178772954625	-6.352367508742082	4.1899897143221273e-10	1.3364622364648166e-9	11.880126094149718
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.025898178410730523	0.11766109684112964	6.346596041236163	4.339894965113613e-10	1.3608145229593533e-9	11.845812880188772
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.023189931927928023	0.07532800067652609	-6.222386379308925	9.188231646445645e-10	2.8330380909874075e-9	11.113969495119628
KEGG_GLIOMA	-0.024185538269532448	0.06436983107800459	-6.1660103677926905	1.28621534935409e-9	3.9008170431230595e-9	10.785994184350363
KEGG_OOCYTE_MEIOSIS	-0.01965425202571693	0.06851612720356909	-6.0862239817743555	2.061382282133487e-9	6.1508987450757276e-9	10.326323035841495
KEGG_DILATED_CARDIOMYOPATHY	0.024118971624191285	2.0939493028525888e-4	6.035607007035224	2.773041444046296e-9	8.143058208707375e-9	10.037447543608062
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.0316960027420073	0.03361160783930098	-6.023388427894477	2.9779151704020546e-9	8.608036039443439e-9	9.968034978162988
KEGG_AXON_GUIDANCE	0.016150192080243556	0.05312329310872145	5.992936742681959	3.5549494404685077e-9	1.0117933022871906e-8	9.795584366178899
KEGG_RNA_DEGRADATION	-0.02438059507268217	0.020404481572528246	-5.777554845271862	1.2176649344822162e-8	3.413151710291061e-8	8.598074199378393
KEGG_LEISHMANIA_INFECTION	0.030104594333899035	0.019541527361356385	5.6566061410051365	2.3908445721998514e-8	6.601585759059291e-8	7.942796502969577
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.04943073534580571	-0.09593708839364681	-5.530409287273158	4.771988337322651e-8	1.2982615329480742e-7	7.2723803954105755
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.028278892673145917	0.0906496805116052	5.483984888434729	6.132995842883174e-8	1.6443539578744742e-7	7.029187158442689
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.031347564317782274	0.09988652605670689	-5.481214334340274	6.225173514966263e-8	1.6452244289553695e-7	7.014732271847905
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.0538604895466474	0.059098537841901146	5.435817193021341	7.94172499424041e-8	2.0693227097668674e-7	6.778822337952265
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.021738240416732068	0.0024635626778342717	5.365621907637616	1.1534045751696024e-7	2.9636089778663395e-7	6.417548952942628
KEGG_PATHWAYS_IN_CANCER	-0.01174605142032476	0.06004545780385441	-5.142174404878637	3.6807274559698055e-7	9.327870950060466e-7	5.296023603054088
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.021564865444465224	0.11650557365335779	4.961496315095196	9.12108722595073e-7	2.2802718064876826e-6	4.42113028873961
KEGG_RENAL_CELL_CARCINOMA	-0.016475660130988397	0.08015389279678534	-4.949038505484344	9.70012860055858e-7	2.3926983881377835e-6	4.361866819405996
KEGG_PRION_DISEASES	-0.026597584872279575	0.1144598393686305	-4.9075168049411255	1.1897533279698292e-6	2.8961100746634e-6	4.165334421546856
KEGG_FOLATE_BIOSYNTHESIS	-0.05490410616211499	-0.12441710728887166	-4.779181168853638	2.215697510425728e-6	5.323429083490386e-6	3.5675658685796865
KEGG_MAPK_SIGNALING_PATHWAY	0.010968157103452088	0.07386167264635858	4.690557063394075	3.37619497310252e-6	7.979168392191048e-6	3.1633374582269447
KEGG_GAP_JUNCTION	0.019999638935023302	-0.002721979913608741	4.688610169861436	3.407320556665366e-6	7.979168392191048e-6	3.1545362327220587
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.036758258345487176	-0.042642212126996634	4.6841147223699435	3.480248039634932e-6	8.048073591655781e-6	3.1342268565174525
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.01893291513511233	0.05014194499383747	4.574007607015078	5.814622467130181e-6	1.3280310573075104e-5	2.6424506247860506
KEGG_PROSTATE_CANCER	-0.017321409924308924	0.03482919076537129	-4.521958798842353	7.384402824092882e-6	1.6641448795206394e-5	2.4137793749958103
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.016861079814333296	0.023753630882671732	-4.519548408402751	7.46616351352503e-6	1.6641448795206394e-5	2.403248760892648
KEGG_OLFACTORY_TRANSDUCTION	-0.028331261975801054	0.11721546618042834	-4.4839328332978585	8.780178745560278e-6	1.9337298427722043e-5	2.2482615132871135
KEGG_O_GLYCAN_BIOSYNTHESIS	-0.03248512920948198	-0.12546613399638937	-4.436446444610314	1.0880153393897288e-5	2.368033385730586e-5	2.04340062446051
KEGG_ECM_RECEPTOR_INTERACTION	0.024529682386668517	3.9079100438095543e-4	4.425827145404681	1.1411584647516973e-5	2.4548176276635347e-5	1.9978673107906388
KEGG_TIGHT_JUNCTION	-0.012930826556319016	0.12926650311748666	-4.34345947766819	1.646446067963124e-5	3.50106347785262e-5	1.648167032230269
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.04034202990128492	0.21093255625481522	4.322516007428649	1.80559297197412e-5	3.795848861536502e-5	1.560232684136043
KEGG_RIBOFLAVIN_METABOLISM	-0.023679909232085756	0.1765959923098785	-4.312308126257081	1.8883879720105578e-5	3.925300840696103e-5	1.5175180854323465
KEGG_VEGF_SIGNALING_PATHWAY	0.01638099877220761	0.07930173703225551	4.295669492985047	2.031163543236407e-5	4.175169505541503e-5	1.4480976466947695
KEGG_ADHERENS_JUNCTION	-0.015179782492850801	0.10605544739182196	-4.286195929977261	2.117000253343294e-5	4.303791723829773e-5	1.4086843668927624
KEGG_GALACTOSE_METABOLISM	0.030765072056125296	0.035296083304692	4.184273232665004	3.288317085208066e-5	6.612376747429263e-5	0.9898345680708918
KEGG_ETHER_LIPID_METABOLISM	0.023774426980927844	0.08990060565617436	4.1599286903981625	3.648157930454748e-5	7.25708835628095e-5	0.8911971274634531
KEGG_PURINE_METABOLISM	0.01568353167854592	-0.01102249994378759	4.146072032128714	3.8694016762664945e-5	7.61531180967342e-5	0.8352963359869516
KEGG_ABC_TRANSPORTERS	-0.019676615843289603	0.014626503613992531	-3.922866443175239	9.760982432503505e-5	1.9008228947506827e-4	-0.04082634193131707
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.009577607666037945	0.1291481285160551	-3.8978433530793053	1.0798495183495728e-4	2.0809600093194892e-4	-0.13617958193900837
KEGG_WNT_SIGNALING_PATHWAY	0.011381124239853005	0.11094731542406551	3.832465214295693	1.402349461383406e-4	2.6745840242879394e-4	-0.38257102809536203
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.0266480872537755	-0.03327405204199525	-3.805312042373331	1.5613984463200612e-4	2.9475378833592993e-4	-0.48373734497012677
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.044699978885371236	-0.2159946247390154	3.743288380781554	1.9908293795159676e-4	3.7202367192975156e-4	-0.7122505847768332
KEGG_ASTHMA	0.05384596004046928	-0.31705242074733686	3.654763831330272	2.7995909846239463e-4	5.179243321554301e-4	-1.0321890769095408
KEGG_DNA_REPLICATION	-0.030888072613508944	0.018447644375003885	-3.6283286190255417	3.095476305599733e-4	5.669931846890601e-4	-1.1263096117265432
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.017606463985385682	0.005603234685042677	3.625678255915544	3.1267079783215855e-4	5.670989960681307e-4	-1.1357099655198448
