Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.19622066994472032	0.00397543874686483	12.88037898801381	5.459924299709977e-36	1.692576532910093e-34	70.74620386044093
HALLMARK_MTORC1_SIGNALING	0.15780232474473213	-0.021142246788934067	12.64656153329361	8.07584658877617e-35	1.2517562212603064e-33	68.07470577962525
HALLMARK_FATTY_ACID_METABOLISM	0.14991431065846303	0.008143789898057927	12.308901607697074	3.6895278623448976e-33	3.812512124423061e-32	64.2858682378533
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.1893027112904716	-0.02409696519318534	11.075183169989304	2.101553405795844e-27	1.628703889491779e-26	51.15840243779188
HALLMARK_MYC_TARGETS_V1	0.16705232264168804	3.360811502018989e-4	9.200711869260319	1.2283520320562384e-19	7.615782598748679e-19	33.48393673489127
HALLMARK_APOPTOSIS	0.120693582603143	0.02803569956364218	8.839735530899206	2.7731228438154457e-18	1.4327801359713137e-17	30.41075750050917
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.18895675236142662	-0.054266152765578696	8.500495808367921	4.698443250539098e-17	2.080739153810172e-16	27.623218796251166
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.1615454506647035	0.1318401287363543	8.36509672065373	1.414779568713107e-16	5.482270828763289e-16	26.538131790808663
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.10760118108975283	-7.792280221292319e-4	8.0779421838569	1.3917400333133322e-15	4.793771225857033e-15	24.289246528440582
HALLMARK_IL2_STAT5_SIGNALING	0.10203025283490576	0.04343864969442802	7.649190765939234	3.7048556197664156e-14	1.1485052421275888e-13	21.065188420561014
HALLMARK_TGF_BETA_SIGNALING	-0.15127019657402457	-0.04112272946108455	-7.147672690979904	1.4054962994045918e-12	3.96094411650385e-12	17.499971738335155
HALLMARK_GLYCOLYSIS	0.07499755621025671	-0.0017391930598854536	7.128077342432467	1.6128097431850842e-12	4.166425169894801e-12	17.365225489700936
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.11165107831891402	0.06946520028961604	7.056562804406457	2.6571173426632533e-12	6.3362028940431425e-12	16.876383352845238
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.16562123429371178	0.0024372946047532327	6.97169071885103	4.777432237759038e-12	1.0578599955037871e-11	16.302200219019955
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.09297617159878348	-0.03202999461326095	-6.867737754443457	9.716050906537248e-12	2.0079838540176984e-11	15.607774173407474
KEGG_SPLICEOSOME	0.13436519597411087	-0.040002496577270355	6.853831258821875	1.0676215276310901e-11	2.068516709785237e-11	15.515616040159077
HALLMARK_KRAS_SIGNALING_UP	0.1007531504836194	0.0041072009798540495	6.833140589964564	1.2279288911866447e-11	2.2391644486344698e-11	15.378822905013138
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.1159066390846466	0.03227507446072396	6.5614774303912995	7.439695694753691e-11	1.2812809252075803e-10	13.618772792915419
HALLMARK_MITOTIC_SPINDLE	-0.07663448547743763	-0.04056490122339597	-6.220941468296674	6.48435936348485e-10	1.0579744224633177e-9	11.507584205675144
HALLMARK_NOTCH_SIGNALING	-0.1561269829015278	-0.0574617080126187	-5.809965513763365	7.698019819086306e-9	1.1931930719583776e-8	9.101832447636031
HALLMARK_DNA_REPAIR	0.07554316609369854	-0.03510015432043215	5.664215290565527	1.7845033558886794e-8	2.6342668586928124e-8	8.286274353606217
HALLMARK_PROTEIN_SECRETION	0.07863104130433979	-0.044925928911168894	5.490117498202953	4.750026740857671e-8	6.693219498481265e-8	7.338070611233021
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.08204564268522516	0.01291460772196255	-4.392361138048818	1.2042507531528578e-5	1.6231205803364606e-5	2.017504608155426
HALLMARK_HEDGEHOG_SIGNALING	-0.06752986674433052	-0.03395698539468613	-2.9838468446799746	0.002894992479072727	0.0037393652854689394	-3.1156669045890446
HALLMARK_E2F_TARGETS	0.04805048871078304	-0.020082371338001895	2.540238914055237	0.01118320842083848	0.013867178441839715	-4.3318493798296
HALLMARK_BILE_ACID_METABOLISM	0.03019375338787084	0.022600580630374494	2.3081009183718617	0.021136313131401265	0.025200988733593815	-4.891120910625542
HALLMARK_KRAS_SIGNALING_DN	0.03340208848727557	0.009117787233498311	2.146905257464695	0.03196936009797484	0.03670556159397111	-5.248201340009703
