Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.19092640773680591	0.00397543874686483	-9.648196878725592	2.220240465209758e-21	6.882745442150251e-20	37.633686311844166
HALLMARK_MYC_TARGETS_V1	-0.19286147604873272	3.360811502018989e-4	-8.329057470376812	1.8921482771989033e-16	2.9328298296583e-15	26.46646908397647
HALLMARK_P53_PATHWAY	0.10725844170772915	0.003121060321930583	7.207273632920293	9.229355457638552e-13	9.537000639559837e-12	18.145115541557416
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.11209167246062131	-0.03202999461326095	6.514493032403132	1.0091705192224062e-10	7.821071523973648e-10	13.564564031611829
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.1380014176464607	0.01291460772196255	5.852754624096488	5.992251150135692e-9	3.7151957130841295e-8	9.597179744395236
HALLMARK_GLYCOLYSIS	-0.07515927537523795	-0.0017391930598854536	-5.59156308717947	2.6940000858655346e-8	1.3919000443638595e-7	8.142510637194452
HALLMARK_IL2_STAT5_SIGNALING	0.08959726123943448	0.04343864969442802	5.2377165700269765	1.8699165955922623e-7	8.281059209051447e-7	6.273321382199617
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.07768313629885465	-7.792280221292319e-4	-4.526298982983901	6.5027678147257964e-6	2.519822528206246e-5	2.872259497737547
HALLMARK_MTORC1_SIGNALING	-0.07459548997381556	-0.021142246788934067	-4.498540035886799	7.398618930358931e-6	2.5484131871236318e-5	2.7492922212429676
HALLMARK_KRAS_SIGNALING_UP	-0.0827071888722041	0.0041072009798540495	-4.379013279811917	1.2793601403459045e-5	3.966016435072304e-5	2.2282128971462463
HALLMARK_TGF_BETA_SIGNALING	0.11219353367603283	-0.04112272946108455	4.129614125064292	3.844991772101254e-5	1.0835885903194445e-4	1.1849792596923425
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.11688061113734485	0.0024372946047532327	3.8327440254520795	1.322453124586523e-4	3.416337238515184e-4	0.021081309934804615
HALLMARK_HEDGEHOG_SIGNALING	-0.09982592396101798	-0.03395698539468613	-3.480281886568391	5.160147273242304e-4	0.0011520371963476867	-1.250271809195362
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.07879278493764275	0.03227507446072396	3.478059749377635	5.202748628666972e-4	0.0011520371963476867	-1.257905369022442
HALLMARK_DNA_REPAIR	-0.0545334402071542	-0.03510015432043215	-3.1980399948912224	0.0014141015088745446	0.002922476451674059	-2.1814304139782044
HALLMARK_KRAS_SIGNALING_DN	-0.05682801205850391	0.009117787233498311	-2.8823187149775515	0.004006862420350217	0.007763295939428546	-3.1310442166363854
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.08121465188550914	-0.054266152765578696	-2.8169211182271265	0.004915600647002874	0.008963742356299358	-3.3155635740567133
HALLMARK_MYC_TARGETS_V2	0.06477995530591014	0.0716242043404739	2.760670582029196	0.005842327736352971	0.01006178665705234	-3.4709243033456945
HALLMARK_PROTEIN_SECRETION	-0.050210034674534526	-0.044925928911168894	-2.7412065009233113	0.00619799738567649	0.010112522050314272	-3.523961043615951
