Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_REGULATION_OF_AUTOPHAGY	-0.027901145113066936	0.48060234934581225	-22.625405931397836	5.356301378411348e-97	9.480653439788086e-95	210.41917809500882
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.05030730217625628	0.44307684079839554	-20.854868039102772	1.9240825950422917e-84	1.7028130966124282e-82	181.62127376836304
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.0585323074942905	0.3759211536624964	-19.812557898928002	2.6569093058328076e-77	1.5675764904413566e-75	165.24768535370788
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.1677878072646007	0.0025044072938262456	-19.53720146833291	1.891048920457834e-75	8.367891473025916e-74	161.00052422702674
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.10556972042504116	0.06417063487460098	-18.727898562424738	4.303641322293369e-70	1.5234890280918526e-68	148.7187296775266
KEGG_TYPE_I_DIABETES_MELLITUS	-0.09592523020910183	0.10744026889043756	-18.337711110553677	1.473669571089508e-67	4.3473252347140486e-66	142.90882579112127
KEGG_RIBOFLAVIN_METABOLISM	-0.09633352364355352	0.234027655141519	-17.278252313882113	7.632276507713032e-61	1.9298756312360093e-59	127.52110084333133
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.1110524004986022	0.08144334702632414	-16.76561705213404	1.094242146840748e-57	2.421010749885155e-56	120.28897645764191
KEGG_ALLOGRAFT_REJECTION	-0.12729173904605168	0.008066906143394264	-16.451099428655745	8.80124629844735e-56	1.730911772027979e-54	115.92389122754749
KEGG_PROSTATE_CANCER	0.062325984489062486	0.19846026295603386	16.238793109150077	1.6483014661451382e-54	2.9174935950768946e-53	113.00908558852547
KEGG_LINOLEIC_ACID_METABOLISM	-0.08571997889590609	-0.0378823290014127	-16.20188651733204	2.735899489226644e-54	4.402310996301054e-53	112.50502800265131
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	-0.10610078902528353	0.0415552793682539	-15.858624498867794	2.933963165229033e-52	4.327595668712824e-51	107.85485813664557
