Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_MITOTIC_SPINDLE	0.16868049738444327	-0.04056490122339597	11.843476445715613	6.250060045225754e-31	1.9375186140199838e-29	59.248642882984676
HALLMARK_PROTEIN_SECRETION	0.12943364573344393	-0.044925928911168894	7.631561270355092	4.2254852021656757e-14	6.549502063356797e-13	21.005435768410926
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.17095081230604217	-0.054266152765578696	-6.364315909697466	2.6391338209983214e-10	2.727104948364932e-9	12.45728877467598
HALLMARK_G2M_CHECKPOINT	0.11094099287287247	0.003590686110526282	6.063914081620025	1.699120148061572e-9	1.3168181147477183e-8	10.644673274571595
HALLMARK_MYC_TARGETS_V2	0.12751124717522513	0.0716242043404739	5.81999817579781	7.259901081197998e-9	4.5011386703427586e-8	9.234141973324867
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.12226153611138008	0.01291460772196255	-5.495600384357219	4.607688090327856e-8	2.3806388466693925e-7	7.4438619661048735
HALLMARK_E2F_TARGETS	0.09323018014600323	-0.020082371338001895	4.138048187274566	3.707996324655093e-5	1.6421126580615412e-4	1.0283694339792708
HALLMARK_TGF_BETA_SIGNALING	-0.10434479577974362	-0.04112272946108455	-4.075678447415566	4.841505376497433e-5	1.8760833333927553e-4	0.7758790750412983
HALLMARK_NOTCH_SIGNALING	0.12405947004733006	-0.0574617080126187	3.836511758450291	1.3025416007227605e-4	4.4865321802672864e-4	-0.15757288531128122
HALLMARK_FATTY_ACID_METABOLISM	-0.05768132206689759	0.008143789898057927	-3.784630267568685	1.6032993416892447e-4	4.970227959236659e-4	-0.3527700381505374
HALLMARK_P53_PATHWAY	-0.04815671156603528	0.003121060321930583	-3.3869048797037644	7.261316038219959e-4	0.002046370883498352	-1.7624771613683494
HALLMARK_MTORC1_SIGNALING	-0.0502407727124279	-0.021142246788934067	-3.2044951741604484	0.0013829949425832816	0.003572736935006811	-2.357555831806347
HALLMARK_MYC_TARGETS_V1	-0.06385443183217238	3.360811502018989e-4	-2.866227920345677	0.004215048432990696	0.010051269340208583	-3.3750783403251265
HALLMARK_APOPTOSIS	-0.04226435037037746	0.02803569956364218	-2.52645765045985	0.01162958362346792	0.02575122088053611	-4.284207103626233
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.05757232972359846	0.1318401287363543	-2.4396378932377085	0.014823383398769516	0.030634992357457005	-4.498305442252585
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.03710108373450071	-7.792280221292319e-4	-2.282140697207487	0.022628041382733766	0.04384183017904667	-4.867739712920455
HALLMARK_HEDGEHOG_SIGNALING	0.06072987214651066	-0.03395698539468613	2.2415745400926426	0.02514245640727518	0.04584800874267827	-4.958932235183886
HALLMARK_KRAS_SIGNALING_DN	-0.04074593716309559	0.009117787233498311	-2.1906973093471747	0.02863539588302374	0.04931651513187422	-5.071008161035537
