Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_PROTEASOME	0.02670176041009907	0.41281288513344355	21.42953166193154	1.8444725191581675e-88	3.2647163589099564e-86	190.74037236723805
KEGG_LYSINE_DEGRADATION	-0.047626643660998884	0.4223024888158074	-20.607953011902797	9.865037306859026e-83	8.730558016570239e-81	177.58930576936427
KEGG_OXIDATIVE_PHOSPHORYLATION	0.028117210069416063	0.3456624194804851	19.724096494688656	1.0509192964306075e-76	6.200423848940585e-75	163.7535319708633
KEGG_PROTEIN_EXPORT	0.03146677830380886	0.43827960077040545	19.67261842579155	2.3339648050931996e-76	1.0327794262537408e-74	162.95818127440444
KEGG_RNA_DEGRADATION	0.032389781732215524	0.3820650688181558	19.015171628907165	5.596218025738195e-72	1.981061181111321e-70	152.90642473192707
KEGG_N_GLYCAN_BIOSYNTHESIS	0.03518080262476661	0.44307684079839554	18.849933766876756	6.839203644173212e-71	2.0175650750310977e-69	150.41173459088992
KEGG_HOMOLOGOUS_RECOMBINATION	0.03789569302862981	0.3870205314763589	18.335676659913712	1.520309012252228e-67	3.8442099309806337e-66	142.7319521065538
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.04109289208968784	0.3759211536624964	18.031227573020264	1.3700614417945002e-65	3.0312609399703318e-64	138.24702266460125
KEGG_SPLICEOSOME	0.022887818587776845	0.42993944500541914	17.77858891793359	5.5390832127939766e-64	1.089353031849482e-62	134.5610810002829
KEGG_DNA_REPLICATION	0.036887235452366884	0.37661464861212124	17.22609704469273	1.6104168422148158e-60	2.850437810720224e-59	126.61648179234427
KEGG_REGULATION_OF_AUTOPHAGY	0.016787656308150347	0.48060234934581225	16.901328815709306	1.6212754732931045e-58	2.608779625207995e-57	122.02288806391422
KEGG_PARKINSONS_DISEASE	0.026054749328428873	0.37572123481062564	16.751738932452522	1.3304203769517734e-57	1.928536791462278e-56	119.92655945717846
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.018052119784906374	0.464417038903952	16.747272880045976	1.4164394513564753e-57	1.928536791462278e-56	119.86416414033593
KEGG_ALZHEIMERS_DISEASE	0.021318168105536568	0.349185562270108	16.476516051329444	6.190639728732764e-56	7.826737371326423e-55	116.10232926673368
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.035461631749288305	0.3504579123292904	15.300299567595022	5.075178989236221e-49	5.988711207298741e-48	100.25384214740416
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.013380346334924235	0.4688033616655525	15.179633656626248	2.4799734065140812e-48	2.7434705809562025e-47	98.67494327140261
KEGG_HUNTINGTONS_DISEASE	0.016385625656963318	0.37660470629864023	14.538655419748773	9.739771664663605e-45	1.0140821086149753e-43	90.4404552934101
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.020728994846144266	0.394892787470812	14.450135710727611	2.992516601192474e-44	2.942641324505933e-43	89.32380786511598
KEGG_RNA_POLYMERASE	0.017992577597393124	0.3906239797984954	13.744262548505466	1.923996801060625e-40	1.7923549146722664e-39	80.60300957307322
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.08574425584228022	0.0025044072938262456	12.317324170765001	3.4242711325891965e-33	3.030479952341439e-32	64.01308451237455
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.05418888462613255	0.06417063487460098	11.927029383129188	2.5615898504599774e-31	2.1590543025305525e-30	59.72892024883532
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.03278560879254395	0.3469893511600657	11.900233361961531	3.4307752750649243e-31	2.7602146531204163e-30	59.43890983084047
KEGG_PROSTATE_CANCER	-0.03513064205184627	0.19846026295603386	-11.6202359321596	7.037605854865622e-30	5.41589667961398e-29	56.44058011474041
KEGG_NOTCH_SIGNALING_PATHWAY	-0.020026869830810232	0.38606150359494507	-10.813036445609482	3.0653716246055063e-26	2.2607115731465608e-25	48.13010229707961
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.10777263899946705	0.002207354593353717	-10.649833891784633	1.5699040512336334e-25	1.1114920682734125e-24	46.5111986599671
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.019839215588805803	0.24012360927719434	9.839113726397724	3.8454585601260225e-22	2.617869865931946e-21	38.78319886643494
KEGG_RENAL_CELL_CARCINOMA	0.01167061948726491	0.426493325723913	9.473685382147332	1.0909263203980351e-20	7.151628100387118e-20	35.474041966086354
