Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_CELL_CYCLE	0.05761043755154499	0.025913150999111793	14.208193159874488	6.237473431558594e-43	1.15393258483834e-40	86.57191270501647
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.05581351538785803	0.015688210228802058	-13.430291266157639	8.512860837637583e-39	7.874396274814764e-37	77.11838542100958
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.05272688367847018	-0.08181859548656413	-11.959559399865647	1.790510258694793e-31	1.104147992861789e-29	60.39191902661822
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.05238222934263032	0.13469666058108826	-11.768636049049148	1.4258136026424965e-30	6.594387912221546e-29	58.335419918550365
KEGG_LEISHMANIA_INFECTION	-0.05373805109086158	-0.00735846637048132	-11.387708248165012	8.255256243440878e-29	3.0544448100731247e-27	54.313914977644984
KEGG_SPLICEOSOME	0.05030637597648914	0.058688480477662695	11.281955275328547	2.498526863227484e-28	7.703791161618075e-27	53.21695634715031
KEGG_RNA_DEGRADATION	0.0535004002655488	0.05647461439677362	11.133388032974539	1.1671517138544557e-27	3.084615243758204e-26	51.6903436901888
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.05161668066810607	-0.017862281191544274	-11.047819164836287	2.814378310649488e-27	6.508249843376941e-26	50.81877851791153
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.07864959704396779	0.05479517956559225	10.929364968040945	9.430191661076146e-27	1.9384282858878747e-25	49.6216014923226
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.05923159556327179	0.08326718108743725	10.740411908766488	6.345597837736879e-26	1.1739355999813227e-24	47.734506113535424
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.06619631585323996	-0.02417762356224709	-10.627162914687133	1.963089058146471e-25	3.3015588705190646e-24	46.61687022366282
KEGG_BASE_EXCISION_REPAIR	0.06599034163460661	-0.018080591663454687	9.643980948635244	2.3231218438714976e-21	3.581479509301892e-20	37.34389491961505
KEGG_GALACTOSE_METABOLISM	-0.07040051021223546	0.07114425884841923	-9.533016416540313	6.3768934323441195e-21	9.074809884489708e-20	36.34656930328469
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	-0.04618106141475506	0.03187223964581329	-9.285100596382359	5.869511307164766e-20	7.756139941610583e-19	34.155105911571106
KEGG_FOCAL_ADHESION	-0.024280722052723223	0.07137416256501736	-9.12194498602227	2.460595243739382e-19	3.034734133945238e-18	32.74077782532072
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.03704488894462025	0.07042699554958197	-9.107642322514561	2.787079267531779e-19	3.2225604030836196e-18	32.61785538313085
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.024431759215573758	0.06571996868329753	-9.062343979195305	4.1307985427304896e-19	4.495280767089062e-18	32.22967669204025
KEGG_HUNTINGTONS_DISEASE	0.028430317876254455	0.04877451181435249	8.83107708627326	2.9986328393131436e-18	3.081928195960731e-17	30.27478430107316
KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.025560772688225167	0.052013192122891724	-8.71922883521236	7.696924562271989e-18	7.49437391589641e-17	29.34556560354583
KEGG_JAK_STAT_SIGNALING_PATHWAY	-0.035423274960651924	-0.03258652337171115	-8.521378491269381	3.97484023475046e-17	3.676727217144175e-16	27.727942098356934
KEGG_DILATED_CARDIOMYOPATHY	-0.03733427250795235	-0.014516830670439044	-8.358910899459447	1.4930447377247212e-16	1.3153013165670164e-15	26.42467334039174
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.05535321280988181	-0.02389757298074639	-8.02591670861278	2.096992392852868e-15	1.763379966717184e-14	23.824709204615317
KEGG_MAPK_SIGNALING_PATHWAY	-0.0177194954856945	0.08461815608786415	-7.962035809999733	3.4436770321291274e-15	2.709150867663316e-14	23.33695220829049
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.1057207346061889	0.18747619781037983	7.959401704723451	3.5145740985902483e-15	2.709150867663316e-14	23.316916191740198
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.032006268379640004	0.03537622534499255	-7.842950744032769	8.600849111481138e-15	6.364628342496042e-14	22.437209777987523
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.048810596259171404	0.011646324381651639	7.710424381210775	2.3478917902209477e-14	1.6706153122725972e-13	21.450534084711382
KEGG_BASAL_TRANSCRIPTION_FACTORS	0.048719286473399244	-0.023850278598653202	7.675246728439966	3.05729106429427e-14	2.0948105440534814e-13	21.19122697915136
KEGG_PRIMARY_IMMUNODEFICIENCY	-0.07266125552072794	-0.03391462503543732	-7.607880546523148	5.0537057232751326e-14	3.339055567163927e-13	20.69769302676152
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.053960091036092304	-0.023304841598438455	7.477741599106581	1.3195326870943014e-13	8.417708521118819e-13	19.755640088881183
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-0.07978630657978332	0.1444455988836655	-7.367542893083248	2.940023207553999e-13	1.8130143113249663e-12	18.9696776555703
KEGG_THYROID_CANCER	0.045169092370705835	-0.02940830221969904	7.281990510124778	5.436071362569664e-13	3.2441071034689927e-12	18.366951297752106
KEGG_AXON_GUIDANCE	-0.023223187408667335	0.08246832954607321	-7.272422902728847	5.820551920411814e-13	3.3650065789880797e-12	18.29995226725622
KEGG_LYSINE_DEGRADATION	0.04216013590257372	0.0330007515333484	7.25716488028485	6.489674231415326e-13	3.63815070549041e-12	18.19327411773733
KEGG_ARACHIDONIC_ACID_METABOLISM	-0.03740423865291823	-0.020970226148422012	-7.2011418128226445	9.660115775509302e-13	5.256239466085944e-12	17.803367044152743
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.030658769282502874	0.1086099682992872	-7.080463363682198	2.2545008214307962e-12	1.1916647198991351e-11	16.973020911587867
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.04863814932925519	-0.05776060916437194	7.0733991257186215	2.368229181973699e-12	1.2170066629587066e-11	16.924819118296213
KEGG_PANCREATIC_CANCER	-0.025753650577495197	0.0781611532506753	-7.05494130878367	2.6926439477315525e-12	1.3463219738657763e-11	16.79908650771566
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.03606040633798605	-0.03773861479735654	-6.98543768514195	4.354678613052247e-12	2.1200409037228044e-11	16.32838420184352
KEGG_SPHINGOLIPID_METABOLISM	-0.031221212539614015	0.03272974762421584	-6.980887192938012	4.493248266888766e-12	2.1314126394215942e-11	16.29771835856558
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.021004489405615865	0.10584173600872632	-6.963125857163032	5.076732493959695e-12	2.3479887784563588e-11	16.178202913374417
KEGG_ACUTE_MYELOID_LEUKEMIA	-0.029857559930200138	0.07069570851957728	-6.942868823661596	5.8332538088595714e-12	2.6154525564285407e-11	16.042241027554674
