Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_DNA_REPAIR	0.09185587055931473	-0.03510015432043215	6.9000386070100355	7.800384705343255e-12	2.418119258656409e-10	16.284379708395175
KEGG_SPLICEOSOME	0.12931738731672654	-0.040002496577270355	6.565709899929459	7.237112219647351e-11	1.1217523940453395e-9	14.12289363485846
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.1152010963146344	0.01291460772196255	-6.187039212516504	7.99820266639284e-10	8.264809421939269e-9	11.796896984674973
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.0811448013138192	-0.03202999461326095	-5.949178298509147	3.3869149545379283e-9	2.6248590897668945e-8	10.402755600923623
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.1299980624526151	0.0024372946047532327	5.418334250566469	7.055185885511259e-8	4.374215249016981e-7	7.479445787582217
HALLMARK_E2F_TARGETS	0.09099077299094217	-0.020082371338001895	4.8223265637077795	1.5711868365145865e-6	8.117798655325364e-6	4.5101449966115945
HALLMARK_GLYCOLYSIS	0.05057598330380511	-0.0017391930598854536	4.743472273976687	2.3118446584030234e-6	1.0238169201499104e-5	4.1423052614114555
HALLMARK_TGF_BETA_SIGNALING	-0.09275413156765176	-0.04112272946108455	-4.319886676462729	1.669306414659067e-5	6.468562356803885e-5	2.2671399855892096
HALLMARK_MITOTIC_SPINDLE	-0.044497141369941894	-0.04056490122339597	-3.567394059633683	3.725040812051349e-4	0.0012812711659953469	-0.6417386210267679
HALLMARK_IL2_STAT5_SIGNALING	-0.048132629391493084	0.04343864969442802	-3.5398064262896485	4.1331327935333767e-4	0.0012812711659953469	-0.7380424284399574
HALLMARK_BILE_ACID_METABOLISM	-0.03320756711822692	0.022600580630374494	-2.5306313899001553	0.011492745029941874	0.03238864508438165	-3.7537125975106544
HALLMARK_HEDGEHOG_SIGNALING	-0.056636537324144795	-0.03395698539468613	-2.491894996089014	0.01281941860729224	0.03311683140217162	-3.849698216105962
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.0437169663796445	0.1318401287363543	-2.206460485850589	0.027510958487319055	0.0656030548543762	-4.511690091145068
