Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_E2F_TARGETS	-0.23802855126335362	-0.020082371338001895	-12.449493267720772	7.5781580218752e-34	2.349228986781312e-32	65.8739075080969
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.23555392778793421	0.1318401287363543	-11.74406204746565	1.8307079885508108e-30	2.8375973822537565e-29	58.15589759645014
HALLMARK_HEDGEHOG_SIGNALING	0.2627965195828909	-0.03395698539468613	11.38623610575507	8.271716263511552e-29	8.547440138961938e-28	54.382514759155825
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.18899141878960457	-0.02409696519318534	-10.359720349123334	2.6903256133840033e-24	2.0850023503726024e-23	44.10403081462994
HALLMARK_G2M_CHECKPOINT	-0.15835007370850354	0.003590686110526282	-9.94862807150934	1.3686687151506436e-22	8.485746033933991e-22	40.221223230547544
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.1366281671319169	-0.03202999461326095	9.64916951710913	2.199498060078049e-21	1.1364073310403253e-20	37.47896569159348
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.21529135793309725	0.0024372946047532327	-8.607739917501126	1.9401059064942272e-17	8.205342262365561e-17	28.521043245342653
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.15961029288060785	0.03227507446072396	-8.597179013502794	2.1175076806104674e-17	8.205342262365561e-17	28.434888241615084
HALLMARK_KRAS_SIGNALING_DN	0.1384076452246446	0.009117787233498311	8.576183136823122	2.519124266406726e-17	8.676983584289835e-17	28.26388868406385
HALLMARK_IL2_STAT5_SIGNALING	-0.11216306638658782	0.04343864969442802	-7.928656797906204	4.441161910600553e-15	1.3767601922861715e-14	23.17660350567443
HALLMARK_MITOTIC_SPINDLE	0.09350464872165976	-0.04056490122339597	7.17732952241748	1.1403464842192814e-12	3.2137037282543386e-12	17.73377409792299
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.16576139994896086	-0.054266152765578696	-6.966281067346506	4.957582023093847e-12	1.2807086892992438e-11	16.295306218115925
HALLMARK_APOPTOSIS	-0.10023688913377915	0.02803569956364218	-6.839645835159768	1.1749605231765213e-11	2.801828939882474e-11	15.451431918454185
HALLMARK_MYC_TARGETS_V2	-0.1296138856155517	0.0716242043404739	-6.6845313694606485	3.3161707924914265e-11	7.342949611945302e-11	14.437542785344197
HALLMARK_TGF_BETA_SIGNALING	0.1264791059992026	-0.04112272946108455	5.589744393542154	2.7215904361466297e-8	5.6246202347030356e-8	7.9082765674665065
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.07919456707921092	-7.792280221292319e-4	-5.5321393335659534	3.759563934074448e-8	7.284155122269244e-8	7.595468869521657
HALLMARK_FATTY_ACID_METABOLISM	-0.07433350519684877	0.008143789898057927	-5.520875074656258	4.0033341250054024e-8	7.300197522068674e-8	7.534664278238159
HALLMARK_DNA_REPAIR	-0.07311417521194033	-0.03510015432043215	-5.15161338472721	2.944754148459828e-7	5.071521033458593e-7	5.607305991639537
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.08677995492577	0.06946520028961604	-5.122883852046701	3.421438133657388e-7	5.582346428598896e-7	5.462733024377629
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.09334361029137504	0.01291460772196255	4.71033042577356	2.7145938641675092e-6	4.207620489459639e-6	3.472847975609671
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.0737192914909258	0.00397543874686483	-4.340541529316063	1.5216795869572891e-5	2.246288914079808e-5	1.8269176875677946
HALLMARK_NOTCH_SIGNALING	0.10433961100173712	-0.0574617080126187	3.630621848154113	2.927575423581357e-4	4.125219915046458e-4	-0.9647165676770078
HALLMARK_KRAS_SIGNALING_UP	-0.03867307930214305	0.0041072009798540495	-2.435094060411201	0.01501000360856691	0.019623728456780672	-4.55829318317718
KEGG_SPLICEOSOME	-0.05132614359870795	-0.040002496577270355	-2.430697950909873	0.015192563966539873	0.019623728456780672	-4.568920233479234
HALLMARK_GLYCOLYSIS	-0.02491231129675397	-0.0017391930598854536	-2.1938505399496697	0.0284072981322201	0.03522504968395292	-5.113296052740967
