Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_MISMATCH_REPAIR	-0.05519243985025581	0.3320309890299366	-20.67502474384206	3.393366642615386e-83	6.0062589574292325e-81	178.5493647348523
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.05242904156242397	0.18735619671674256	-20.315338392589183	1.0124016160340701e-80	8.959754301901521e-79	172.86612620128363
KEGG_HOMOLOGOUS_RECOMBINATION	-0.03412509125124774	0.3870205314763589	-19.878222924282074	9.567906400664608e-78	5.645064776392119e-76	166.03350968639225
KEGG_PEROXISOME	-0.04199314870525582	0.21389993919451905	-19.80051967469707	3.206131707292992e-77	1.418713280477149e-75	164.82763434223355
KEGG_DNA_REPLICATION	-0.033816764890236634	0.37661464861212124	-19.06052843397862	2.8075858575242965e-72	9.93885393563601e-71	153.48019300649156
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.0383207454770902	0.20262210638353162	-18.818612836453674	1.0971418037761151e-70	3.2365683211395395e-69	149.8256482658014
KEGG_SPLICEOSOME	-0.02012688216752847	0.42993944500541914	-18.689033045733865	7.726753210227637e-70	1.953764740300417e-68	147.87962938972515
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.05099559146429762	0.2057985284815164	-18.512571450770885	1.0883982603069518e-68	2.4080811509291308e-67	145.2426333046227
KEGG_FATTY_ACID_METABOLISM	-0.046196575619169074	0.030405164566303225	-18.226578191492166	7.66639054770557e-67	1.5077234743820955e-65	141.00137344223907
KEGG_OOCYTE_MEIOSIS	-0.03689268130365321	0.1790466196239835	-17.914662356798758	7.580014648973764e-65	1.341662592868356e-63	136.42249005468292
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.04994423552663835	0.04031734447741646	-17.552344439622086	1.4791801444092065e-62	2.3801353232766323e-61	131.16650538507542
KEGG_LYSINE_DEGRADATION	0.033210912634774804	0.4223024888158074	16.258514453485013	1.2573745300447601e-54	1.74890707444141e-53	112.97519142060864
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	-0.044687475402331346	0.2465294791605133	-16.2569618491507	1.284508020776177e-54	1.74890707444141e-53	112.95392533909944
KEGG_NOTCH_SIGNALING_PATHWAY	0.024225082498394883	0.38606150359494507	16.2083835437723	2.5034745879315576e-54	3.1651071575991833e-53	112.28924992777783
KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.018478784305973245	0.394892787470812	-15.38351015108522	1.6904036227986548e-49	1.9946762749024128e-48	101.21507947207172
KEGG_PROTEASOME	-0.01666196783332565	0.41281288513344355	-14.78270787218115	4.2975963204492076e-46	4.754215929496936e-45	93.40956562115755
KEGG_PROTEIN_EXPORT	-0.02091905124971675	0.43827960077040545	-14.739261769761526	7.510795206418017e-46	7.820063244329347e-45	92.85389765286469
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.02787115877938183	0.3059109651677576	14.719168846827483	9.719498412920291e-46	9.557506772704954e-45	92.5973184761128
KEGG_PPAR_SIGNALING_PATHWAY	-0.055748417009861335	0.023003496481016558	-14.58292043598817	5.5448605354551965e-45	5.165475340924051e-44	90.86427414133874
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.010900898310393021	0.4688033616655525	-14.560392543300177	7.386485412066907e-45	6.537039589679213e-44	90.57887073611045
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.06708485008495664	-0.25844066454792075	-14.545869551670686	8.884945988265933e-45	7.488740190109858e-44	90.3950534732029
KEGG_TYROSINE_METABOLISM	-0.043605160800788634	-0.023472014500400363	-14.523469829965318	1.181037558949147e-44	9.501983996999955e-44	90.11180667967548
KEGG_CELL_CYCLE	-0.0311844534191356	0.3241002824816003	-13.495350938189137	3.915616488182775e-39	3.013322253949353e-38	77.46603327225945
KEGG_COLORECTAL_CANCER	0.0298813141473574	0.469400936981433	12.97306153100571	1.9016034088760807e-36	1.4024325140461095e-35	71.31613136546146
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.04875872473361473	-0.13435039956367942	-12.937524717342407	2.8768782397256084e-36	2.0368297937257307e-35	70.90460159829443
KEGG_BASE_EXCISION_REPAIR	-0.033997341438339254	0.3748714213590731	-12.816183349532569	1.1748036586183496e-35	7.997701829824918e-35	69.50614180444754
KEGG_RNA_DEGRADATION	-0.019508361569432166	0.3820650688181558	-12.783351381159086	1.7160373381406395e-35	1.1249578105588636e-34	69.12954595951628
KEGG_ALZHEIMERS_DISEASE	-0.01401886924399563	0.349185562270108	-12.371334088588128	1.8682250168846184e-33	1.1809850999592052e-32	64.46910515378465
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-0.05805316469402152	-0.13133919575898867	-12.297468503221927	4.275875708885627e-33	2.6097586223198485e-32	63.64654532209234
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.054598596222664254	-0.21118647339604424	-12.011080177589372	1.0209334648059809e-31	6.023507442355287e-31	60.49508585051019
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.032022658979493586	0.003042579857977318	-11.906007726511197	3.2213380061240193e-31	1.8392800873675854e-30	59.35401369361304
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.01514306404962993	0.3456624194804851	-11.66371091826046	4.419101263171807e-30	2.4443153861919055e-29	56.75405341117724
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.04400651415026686	-0.05967629779758362	-11.026951731036593	3.4921007671711295e-27	1.873035866028151e-26	50.13314786889299
KEGG_PROPANOATE_METABOLISM	-0.049680661305473196	0.06364583689274533	-10.935512755961508	8.875826257328323e-27	4.620650728079745e-26	49.20796764051458
KEGG_PARKINSONS_DISEASE	-0.015046188894057629	0.37572123481062564	-10.894643305547431	1.3439350076906823e-26	6.796471324607164e-26	48.796552713536
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.04307350634131136	0.15347380539723562	10.86398086787585	1.8330896285903223e-26	9.012690673902418e-26	48.48874224339956
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.02203639145370729	0.3504579123292904	-10.854798428355945	2.0113718271290458e-26	9.62196792977949e-26	48.396705432638285
KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.04702782627719847	-0.18768861053709834	-10.580467299507433	3.1234854890143243e-25	1.4548866619882511e-24	45.677543533279916
KEGG_SPHINGOLIPID_METABOLISM	0.0583854525329175	0.2502234111535265	10.42596264945286	1.4264942779159277e-24	6.4740894151569025e-24	44.17224585740935
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.027518108465159282	-0.08517940093720248	-10.268597795718032	6.572416065780273e-24	2.9082941091077705e-23	42.65861623794717
KEGG_TRYPTOPHAN_METABOLISM	-0.04388117474326549	-0.1067296152346369	-10.181369063727317	1.5199100537319235e-23	6.561562914891476e-23	41.82813897781
KEGG_ENDOMETRIAL_CANCER	0.04953874868628813	0.455940101231974	10.089638430135324	3.6464299878423643e-23	1.5367097805907106e-22	40.96140365245027
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.017027689678924512	0.44307684079839554	-9.994054558659851	9.011147589701131e-23	3.70923982180721e-22	40.06548980845214
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.034251687224599515	-0.10529894137953534	-9.832329087219112	4.0957538773623456e-22	1.647610082484398e-21	38.566511400893134
KEGG_LONG_TERM_DEPRESSION	0.04215292986446515	0.100710887771944	9.471064303832838	1.1169450162669234e-20	4.393317063983232e-20	35.29538548837755
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.0250064209231796	-0.06966594206359865	-9.413599554725334	1.871318776133532e-20	7.200509203818156e-20	34.78498583288696
KEGG_RENAL_CELL_CARCINOMA	0.009647872157247965	0.426493325723913	9.261230691732235	7.256089654352033e-20	2.732612486851723e-19	33.44493684467882
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.0395732231886672	0.19699404696794576	-8.773018167453827	4.901869173072936e-18	1.7839943328940732e-17	29.282343728771234
KEGG_ABC_TRANSPORTERS	-0.03936384721496416	-0.019774106022987924	-8.772128740463618	4.938741373548565e-18	1.7839943328940732e-17	29.274944176328635
KEGG_ACUTE_MYELOID_LEUKEMIA	-0.05410372168527022	0.15132034023075272	-8.58144568937666	2.4249205406604506e-17	8.584218713937996e-17	27.704133945467976
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.0834276516502693	0.21372537484480947	-8.573100953820733	2.5979889931635496e-17	9.016550035097026e-17	27.63610122255697
KEGG_HUNTINGTONS_DISEASE	-0.008317169409697987	0.37660470629864023	-8.349048515698785	1.6178819102691466e-16	5.507021117646903e-16	25.831812383587465
KEGG_VEGF_SIGNALING_PATHWAY	0.027564389094031642	0.08690417044512622	8.216415097453925	4.682063225411858e-16	1.5636324356564128e-15	24.784121230390898
KEGG_LONG_TERM_POTENTIATION	0.023095879037140915	0.2833241424652392	8.160900305296108	7.272169111757455e-16	2.3836554310760546e-15	24.350127780696862
KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.03201992417358037	0.027398579088605445	-8.132069087766752	9.131138881793828e-16	2.938566512868196e-15	24.125792731993467
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.0333575427370813	0.18499835034013892	8.07888101906625	1.38705544311144e-15	4.384085954120087e-15	23.7138356417404
KEGG_RETINOL_METABOLISM	-0.022483383304099193	-0.11003887071958932	-8.067959320540847	1.5109397228821947e-15	4.691865455265763e-15	23.62954887049299
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.019442003696692	0.17732803327801838	-8.029758544788505	2.036332628912102e-15	6.214325436507622e-15	23.335557668814154
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.03847714145527319	0.22363754215085743	7.99847149392213	2.5977021628071903e-15	7.793106488421571e-15	23.09572300060733
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.0595700759992739	0.05477310241351106	7.755781020379807	1.6687025535316045e-14	4.922672532918234e-14	21.26447080935483
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.06819897897725138	-0.015053843949957025	7.665459203655364	3.29131975381393e-14	9.550222892214191e-14	20.5961619011438
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.04209574836077547	0.17581358014331033	7.553812199591483	7.546764368690135e-14	2.154479505255087e-13	19.780026822288495
KEGG_BETA_ALANINE_METABOLISM	0.031259616898553375	0.21838551738728754	7.303892768023157	4.649333755385198e-13	1.3062413884177459e-12	17.993242803734113
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.03479051379274929	-0.18904977178050342	-7.152200788487019	1.364857283316707e-12	3.774683424172768e-12	16.93592073933959
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.04153573705696661	0.038950201655499464	7.071077902880371	2.4076870281873286e-12	6.556316984448572e-12	16.37894975730099
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.02978404751696315	0.09998572510743114	7.001161228324955	3.908759019551095e-12	1.0482581006977937e-11	15.903668807612377
