Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_RIBOSOME	-0.06281202253163677	0.46638363141990646	-41.93818871377705	1.6459586596034125e-250	2.9133468274980403e-248	563.1558085727464
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.13171291486405257	-0.10529894137953534	26.118287911669793	4.644048753546153e-123	4.109983146888346e-121	270.10250743804187
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.032502306546438736	0.464417038903952	-22.226365555947524	4.0046461360031737e-94	2.3627412202418725e-92	203.6043574379728
KEGG_ABC_TRANSPORTERS	0.15021458885205427	-0.019774106022987924	22.20106744979112	6.079965201822064e-94	2.690384601806263e-92	203.18772874100435
KEGG_HISTIDINE_METABOLISM	0.10539395233012933	0.022525481875030864	21.07861183515608	5.327156292531809e-86	1.8858133275562602e-84	184.9410789344159
KEGG_FOCAL_ADHESION	0.08289760582347457	0.09491875170532402	20.57797511364166	1.5871620105563818e-82	4.682127931141326e-81	176.96111697723646
KEGG_CALCIUM_SIGNALING_PATHWAY	0.09906926434572345	0.10466669282810243	20.160444817569914	1.158158198450709e-79	2.9284857303682213e-78	170.38517969464016
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.1019379637770456	0.010286510867814036	20.138725234760944	1.6286601083330933e-79	3.603410489686969e-78	170.04513296886753
KEGG_VIBRIO_CHOLERAE_INFECTION	0.07389743968654994	0.17732803327801838	19.77844379711008	4.518028038253831e-77	8.8854551418992e-76	164.43440744138377
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.116560251146182	-0.13435039956367942	19.273323926814946	1.0918747452401198e-73	1.9326182990750119e-72	156.6654911235698
KEGG_RETINOL_METABOLISM	0.08332560402200037	-0.11003887071958932	19.264671156452206	1.2464930246313564e-73	2.005720594179546e-72	156.5334229518436
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.09248719676981884	0.06430670816206902	19.2506358008438	1.5450921674050492e-73	2.279010946922448e-72	156.31927349529894
KEGG_NOTCH_SIGNALING_PATHWAY	0.04704593734725138	0.38606150359494507	18.995608890982115	7.528228301959632e-72	1.0249972380360422e-70	152.44410780885755
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.07405996151542345	0.07516461375022801	18.39036102514182	6.737741070702024e-68	8.518429782244702e-67	143.37152105068364
KEGG_PATHWAYS_IN_CANCER	0.07473655919751843	0.14110379767634018	18.321251215404246	1.8829240844041455e-67	2.2218504195968918e-66	142.34696423528771
KEGG_PURINE_METABOLISM	0.051437404875441343	0.18019165520589914	18.30424109791958	2.423977867504765e-67	2.681525515927146e-66	142.09515267179384
KEGG_ECM_RECEPTOR_INTERACTION	0.12399047074018761	0.05036582579520954	18.210159690531782	9.775047936030137e-67	1.0177549909866673e-65	140.70501752758875
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.06736096623344014	0.3469893511600657	-17.93710880650655	5.45500411061925e-65	5.364087375442263e-64	136.69574401913445
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.07139141166106056	0.06542218058778045	17.79776932671263	4.185975111397798e-64	3.89956628798637e-63	134.66447009009724
KEGG_PARKINSONS_DISEASE	-0.03920360062483772	0.37572123481062564	-17.670299540892024	2.676750298580279e-63	2.368924014243547e-62	132.81503741077128
KEGG_DILATED_CARDIOMYOPATHY	0.09987878040920013	0.023302017718255044	17.608611086226386	6.550313753032217e-63	5.520978734698583e-62	131.92305823015758
KEGG_RNA_POLYMERASE	-0.03161517314554039	0.3906239797984954	-17.352430118264913	2.636326606471195e-61	2.1210445879336432e-60	128.2403168190283
KEGG_OLFACTORY_TRANSDUCTION	0.09566102464436191	0.03542794425785216	17.015974236867724	3.2027229439460706e-59	2.4647041786019763e-58	123.45702480841325
KEGG_TRYPTOPHAN_METABOLISM	0.11776921592128743	-0.1067296152346369	16.970782748880822	6.074058608329808e-59	4.479618223643234e-58	122.81924427020871
KEGG_LYSOSOME	0.09453367927177908	0.0671964816640982	16.81192913623008	5.710663713975686e-58	4.0431499094947855e-57	120.58630012190036
KEGG_TYPE_II_DIABETES_MELLITUS	0.11415346250159232	0.09942146932465339	16.704179191023623	2.5904175741912043e-57	1.763476579353243e-56	119.07967460541407
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.07125661545617122	-0.08517940093720248	16.414869393015035	1.4542408620820623e-55	9.533356762537964e-55	115.06666600155839
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.11596508025931794	-0.18768861053709834	16.008660391067227	3.835447964013007e-53	2.4245510343939363e-52	109.51304788173164
KEGG_ARACHIDONIC_ACID_METABOLISM	0.0867878553351588	-0.07260977285940956	15.9758417010236	5.992675041363678e-53	3.6575982149012795e-52	109.06854974531747
KEGG_MAPK_SIGNALING_PATHWAY	0.06662072419996241	0.07081439109603857	15.960088075427839	7.422561282850777e-53	4.379311156881959e-52	108.85540671471722
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.07980918594738917	0.036813628750924345	15.817858598124479	5.090100904035126e-52	2.9062834194007014e-51	106.93770669190693
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.13017864336774285	-0.0424802935766822	15.802420954944465	6.268646986631654e-52	3.4673453644806334e-51	106.73028001339736
KEGG_OOCYTE_MEIOSIS	0.05610401966302722	0.1790466196239835	15.621310257670247	7.140000691292896e-51	3.829636734420735e-50	104.30742617980849
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.1213815647254855	-0.18904977178050342	15.558758320680777	1.6467477015536628e-50	8.572774799264658e-50	103.47519709314459
KEGG_TYROSINE_METABOLISM	0.07816073990175515	-0.023472014500400363	15.389785775100373	1.5556189496350774e-49	7.866987259583105e-49	101.2389309334245
KEGG_APOPTOSIS	0.11326117400574447	0.045467245413923496	15.035408148558268	1.6322216282603212e-47	8.025089672279913e-47	96.6057901971153
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.08350900896950762	-0.11341764839994065	14.795628155812082	3.639259114186647e-46	1.7409428735433422e-45	93.5152872796548
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.10870444676941952	-0.009430302630204272	14.748649225147112	6.657826999405817e-46	3.101145733933762e-45	92.91403286177247
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.08505719820911799	0.15432815329168914	14.721687584500646	9.410377950926214e-46	4.2708638392665124e-45	92.56960079100735
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.11366558732197979	-0.25844066454792075	14.441459876439321	3.3390494269784944e-44	1.4775293714379836e-43	89.0172675526622
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.11815938982812317	-0.024388361765073013	14.354830370437332	9.962684192730524e-44	4.300963663690983e-43	87.9293503972915
KEGG_RNA_DEGRADATION	-0.03669912997574069	0.3820650688181558	-14.286426209093834	2.3537650534254033e-43	9.919438439435628e-43	87.073762154996
KEGG_ENDOCYTOSIS	0.04881737882403726	0.2369914031625006	14.224259950456565	5.128107753213698e-43	2.1108722612065688e-42	86.29884857974152
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.061211090823676755	-0.06966594206359865	13.987694609966022	9.702594339652731e-42	3.90308908663303e-41	83.37327445673537
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.10482423127629852	-0.21118647339604424	13.713439550859466	2.8001094725704737e-40	1.1013763925443863e-39	80.02821142810892
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.12156387401876886	0.04981994340521938	13.68001695422483	4.203838967498104e-40	1.6175641244503575e-39	79.62401662440753
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.08825758136641972	0.03715073059258933	13.662396039415128	5.206588999269612e-40	1.960779261427067e-39	79.41122308330692
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.15499486006269808	0.009061628619927209	13.625540132470219	8.139261161160679e-40	3.001352553178e-39	78.96682443721254
KEGG_MELANOMA	0.07413475312038398	0.05360659008916807	13.585794150001462	1.3163960708625368e-39	4.755144990666714e-39	78.48861153353523
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.08508728696695432	-0.00974335247329523	13.561336224366107	1.7686578766819546e-39	6.261048883454119e-39	78.19487443961607
KEGG_LYSINE_DEGRADATION	0.048393921049943715	0.4223024888158074	13.558803291279098	1.8235450417930963e-39	6.32877396857604e-39	78.16447746167347
KEGG_MELANOGENESIS	0.07022793511501932	0.12658894753978614	13.442511975354796	7.383378007127382e-39	2.513188283195282e-38	76.77361785123465
KEGG_HUNTINGTONS_DISEASE	-0.021949021900282424	0.37660470629864023	-13.395339530377226	1.2986097656072507e-38	4.3368665757072334e-38	76.212070016170955
KEGG_SMALL_CELL_LUNG_CANCER	0.12392933015044591	0.13278782518329538	13.226479027739066	9.680050631934605e-38	3.172905484911898e-37	74.21449982271943
KEGG_LINOLEIC_ACID_METABOLISM	0.07827230714815243	-0.0378823290014127	13.214548405454439	1.114793509461606e-37	3.587608203176441e-37	74.07411044010362
KEGG_RIBOFLAVIN_METABOLISM	0.08319291142381048	0.234027655141519	13.183873567965627	1.6019562075677579e-37	5.0633258703480915e-37	73.7136091121578
KEGG_TIGHT_JUNCTION	0.08579851137936585	-0.07885354642197716	13.152432537637946	2.321385370180387e-37	7.208512465296991e-37	73.3447825449111
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.1048706145447006	-0.13133919575898867	13.115234879580823	3.597131965555108e-37	1.097745444660783e-36	72.9093161740201
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.07163693621163796	0.1366156794916515	12.943770462474316	2.6751188376154902e-36	8.02535651284647e-36	70.91453432932869
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.1039897289494646	0.06556452416963804	12.785128115121616	1.6812207274385664e-35	4.959601145943771e-35	69.08737087057477
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.08904862541461188	0.09998572510743114	12.743160905559096	2.7259426158751667e-35	7.909702344424663e-35	68.60699907849627
KEGG_BUTANOATE_METABOLISM	0.08532758133220561	-0.034652404984307335	12.695228298026406	4.726971015229161e-35	1.349473983379938e-34	68.05988002980965
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.09758785568962822	0.006643063488714292	12.681648528113625	5.523119065066266e-35	1.5517334516138556e-34	67.90517399564634
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.0661451801173703	0.06457885256947744	12.674460345340332	5.997150520408185e-35	1.6585869408003888e-34	67.82333674744727
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.09481857016155977	0.08144334702632414	12.658254892180915	7.219502034166406e-35	1.9659259385345445e-34	67.63897366853821
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.04650564802122668	0.20262210638353162	12.638059079539554	9.094810106096467e-35	2.439062710271325e-34	67.40947684581815
KEGG_INSULIN_SIGNALING_PATHWAY	0.03979529721858964	0.1252642664205512	12.635853405361015	9.32693055630496e-35	2.4639801618895193e-34	67.38443017003675
KEGG_PPAR_SIGNALING_PATHWAY	0.08350631142223108	0.023003496481016558	12.597551342947302	1.443988852795345e-34	3.75861804330553e-34	66.95004466234276
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.04302523463902677	0.3504579123292904	-12.595207856622366	1.4830761807332046e-34	3.8044128114460465e-34	66.92350123478973
KEGG_NITROGEN_METABOLISM	0.08980346770510952	-0.06255096865619057	12.579769820892077	1.7682151936067357e-34	4.4710584181198885e-34	66.74874133542642
KEGG_GLIOMA	0.06130646858831633	0.23357121185133503	12.407673883876136	1.2413306469006532e-33	3.094584852132614e-33	64.81222483444002
KEGG_AXON_GUIDANCE	0.06568844614811516	0.20203619044044066	12.227291599410103	9.35565437529391e-33	2.2999317005930866e-32	62.805511660307786
KEGG_CELL_CYCLE	0.048051759906031055	0.3241002824816003	12.05549906037839	6.265704351508872e-32	1.5192187263247537e-31	60.91648319841167
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.04333264189539731	0.24525749770385286	11.961981773591557	1.7483295454358892e-31	4.181815264083141e-31	59.89731006465482
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.05983156661017042	0.04031734447741646	11.704681460618566	2.8467541711497182e-30	6.718339843913335e-30	57.126738979281086
KEGG_PRION_DISEASES	0.08990726180945792	0.11087172481726965	11.654524091907806	4.876176757862339e-30	1.1356359028179395e-29	56.592421059702644
KEGG_PYRUVATE_METABOLISM	0.077292538667704	0.021960142005956827	11.360667564643245	1.0990312814105892e-28	2.526344633891874e-28	53.50020390038258
KEGG_GAP_JUNCTION	0.09641858722193826	0.16042472674371144	11.351248594905453	1.2131346091586772e-28	2.7528823823216137e-28	53.402174335985336
