Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_E2F_TARGETS	0.2999499179231289	-0.020082371338001895	12.32843943100895	2.9606081301354407e-33	9.177885203419866e-32	64.52872127509114
HALLMARK_MYC_TARGETS_V1	0.28033044509520477	3.360811502018989e-4	11.625858054799076	6.516341054371358e-30	1.0100328634275604e-28	56.90440625365586
HALLMARK_G2M_CHECKPOINT	0.21693381566948333	0.003590686110526282	10.7813602165076	4.162471773712996e-26	4.3012208328367625e-25	48.23265960524198
KEGG_SPLICEOSOME	0.2748065421332376	-0.040002496577270355	10.612013972383984	2.2582843782820087e-25	1.750170393168557e-24	46.56021711986436
HALLMARK_DNA_REPAIR	0.15644673874329196	-0.03510015432043215	8.822958079284684	3.195871260494742e-18	1.98144018150674e-17	30.30493332517967
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.2653988033529194	0.0024372946047532327	-8.333604437676735	1.8236829232827095e-16	9.422361770293999e-16	26.323342544714965
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.16822669179744645	0.06946520028961604	-7.908824910215519	5.174280922679847e-15	2.291467265758218e-14	23.034459826973283
HALLMARK_KRAS_SIGNALING_DN	-0.16176347531602644	0.009117787233498311	-7.853039828976331	7.936984573781995e-15	3.0755815223405234e-14	22.614219649232357
HALLMARK_IL2_STAT5_SIGNALING	-0.13819835538031852	0.04343864969442802	-7.674125148110331	3.073908721053388e-14	1.058790781696167e-13	21.284847292558478
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.13830197764566754	-0.03202999461326095	-7.592749753691949	5.63842360204946e-14	1.7479113166353328e-13	20.689538705953478
HALLMARK_APOPTOSIS	0.13817959927261458	0.02803569956364218	7.438135937262141	1.7573142158429977e-13	4.952430971921175e-13	19.574586360841174
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.15752433882176578	0.00397543874686483	7.3853497785381546	2.5782445460697303e-13	6.660465077346803e-13	19.19879126243948
HALLMARK_HEDGEHOG_SIGNALING	-0.2099166894642179	-0.03395698539468613	-6.964747808984697	5.010198915277866e-12	1.1947397413354912e-11	16.293344150463646
HALLMARK_NOTCH_SIGNALING	-0.24632070456908103	-0.0574617080126187	-6.819541170826774	1.3457411915848207e-11	2.979855495652103e-11	15.327192299781231
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.11810263670348659	-7.792280221292319e-4	6.5159334901352794	9.997213742318213e-11	2.0660908400790975e-10	13.368831792499247
HALLMARK_TGF_BETA_SIGNALING	-0.1775751812065933	-0.04112272946108455	-6.188012596815054	7.949858142418145e-10	1.5402850150935155e-9	11.348142636855062
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.14207498867626792	0.03227507446072396	-5.941433363948906	3.5466790504029665e-9	6.467473562499527e-9	9.893839032910964
HALLMARK_P53_PATHWAY	-0.082213208338193	0.003121060321930583	-5.146469274893689	3.0251265610598735e-7	5.209940188492005e-7	5.590358983461026
HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.10354533709971268	-0.038745937738865505	-4.995049795860134	6.609508981571046e-7	1.078393570677381e-6	4.837941550954398
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.14763261375661063	-0.054266152765578696	4.838485754862231	1.4505780978815815e-6	2.2483960517164515e-6	4.082782998179149
HALLMARK_PROTEIN_SECRETION	0.08846578291655678	-0.044925928911168894	4.559947686649913	5.555598124531372e-6	8.201121040974883e-6	2.796897313793166
HALLMARK_KRAS_SIGNALING_UP	-0.08177676954095203	0.0041072009798540495	-4.065314807378478	5.0590922590887125e-5	7.128720910534095e-5	0.6962357146645735
HALLMARK_MYC_TARGETS_V2	0.09592258714248889	0.0716242043404739	3.8515022303709427	1.2260774834663268e-4	1.6525392168459187e-4	-0.1389539649157463
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.08598996235826725	0.01291460772196255	-3.4006514001926367	6.908601413520775e-4	8.923610159131001e-4	-1.7549964371510267
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.07842599025554199	-0.02409696519318534	-3.2731308153392034	0.0010891454643776049	0.00135054037582823	-2.1762368926233187
HALLMARK_MTORC1_SIGNALING	0.038316272888566046	-0.021142246788934067	2.1597664344013356	0.030957246686852787	0.0369105633574014	-5.1774426076013524
