Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_HOMOLOGOUS_RECOMBINATION	0.041955045563656417	0.3870205314763589	17.71686462333088	1.3603399478783122e-63	2.4078017077446127e-61	133.75059226811774
KEGG_LYSINE_DEGRADATION	-0.04692877349334179	0.4223024888158074	-17.200852185499954	2.3086603654156824e-60	2.043164423392879e-58	126.34539064574771
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.04646856989154644	0.20262210638353162	16.536932862604996	2.6734743941142232e-56	1.5773498925273917e-54	117.02990956431384
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.042904579892124727	0.3759211536624964	16.242802092023588	1.560434699305958e-54	6.904923544428865e-53	112.98198281264591
KEGG_FATTY_ACID_METABOLISM	0.056515775941511685	0.030405164566303225	16.20801124595062	2.51614976797067e-54	8.90717017861617e-53	112.50646218821673
KEGG_SPLICEOSOME	0.024095753493583227	0.42993944500541914	16.178953966318375	3.748011734539311e-54	1.1056634616890968e-52	112.1098443290607
KEGG_RNA_DEGRADATION	0.03217834362224321	0.3820650688181558	16.10940470401066	9.709023347658643e-54	2.4549959036222566e-52	111.16251947597283
KEGG_PROTEIN_EXPORT	0.029389043939560835	0.43827960077040545	15.461871318384521	5.980582235699961e-50	1.3232038196486164e-48	102.47942866469533
KEGG_DNA_REPLICATION	0.03828798588878694	0.37661464861212124	15.4349355022503	8.5512489185925485e-50	1.6817456206565347e-48	102.12367710277456
KEGG_PROTEASOME	0.02233493061426038	0.41281288513344355	14.685026048117791	1.5052745376088296e-45	2.664335931567628e-44	92.39926373530993
KEGG_OXIDATIVE_PHOSPHORYLATION	0.02380691686642044	0.3456624194804851	13.842734468815783	5.773451198416306e-41	9.290007837451692e-40	81.90508373457482
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.03661278177967136	0.3504579123292904	13.676444254100577	4.390189960928155e-40	6.475530192369029e-39	79.88870453360504
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.02179029415051838	0.394892787470812	13.1986251548626	1.3457313615427275e-37	1.8322650076389444e-36	74.19949363182577
KEGG_N_GLYCAN_BIOSYNTHESIS	0.029371958347240504	0.44307684079839554	13.084992439415483	5.132008724291676e-37	6.488325315711619e-36	72.86969067732456
KEGG_REGULATION_OF_AUTOPHAGY	0.015276304261550227	0.48060234934581225	13.039312307201428	8.767707068720136e-37	1.0345894341089761e-35	72.33765160674093
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.07769922679886986	-0.21118647339604424	12.753973141907945	2.4070607068015438e-35	2.662810906899208e-34	69.0475098895031
KEGG_RNA_POLYMERASE	0.018854889491468553	0.3906239797984954	12.522791291633007	3.3788049162722704e-34	3.51793217753054e-33	66.42425464604278
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.0788199876241849	-0.25844066454792075	12.455697383491165	7.22159012101884e-34	7.101230285668526e-33	65.67011199738079
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.015563008193164505	0.464417038903952	12.17562939853587	1.6611797482045995e-32	1.5475200812221795e-31	62.55736073902902
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.07131133337802971	-0.18768861053709834	12.028004763438481	8.477681949526417e-32	7.502748525330879e-31	60.93969944615837
KEGG_PARKINSONS_DISEASE	0.022086331873168663	0.37572123481062564	11.955595618379972	1.874779797767576e-31	1.5801715438326712e-30	60.15211751669649
