Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_ADHERENS_JUNCTION	0.03915790510529856	0.14186402179002425	9.6630283217392	1.9514623087125875e-21	3.610205271118287e-19	37.660297312180106
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.03720579536847052	0.04831850539738073	9.405389870447634	2.011885920853382e-20	1.8609944767893783e-18	35.359062346121476
KEGG_RENAL_CELL_CARCINOMA	0.03867663619022472	0.09514193769538569	9.134596080469972	2.203530629420762e-19	1.3588438881428032e-17	32.99955042912375
KEGG_FOCAL_ADHESION	0.028469878052201716	0.07137416256501736	8.802603354793622	3.8157290565234956e-18	1.7647746886421167e-16	30.190546580481275
KEGG_PROSTATE_CANCER	0.03774239137091477	0.03389657519052123	8.624076171773337	1.7022042068273537e-17	6.298155565261209e-16	28.718540724877855
KEGG_MTOR_SIGNALING_PATHWAY	0.04049322695566496	0.06480794712935002	8.247680374572308	3.6471595710770206e-16	1.124540867748748e-14	25.70428659710125
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.06480177221663919	0.10459422930865739	7.875863674822223	6.6866080605761836e-15	1.7671749874379914e-13	22.846852278249372
KEGG_GLIOMA	0.03500208431767685	0.03796337642146083	7.021310343357615	3.39963543633992e-12	7.861656946536064e-11	16.740314424499566
KEGG_ENDOCYTOSIS	0.023569656595508297	0.05671630065071687	6.990037889436973	4.218864184477575e-12	8.672109712537238e-11	16.529186950303256
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.02302727753564362	0.06571996868329753	6.963543524787061	5.062199038197499e-12	9.365068220665373e-11	16.351005620863077
KEGG_INSULIN_SIGNALING_PATHWAY	0.020983010705579855	0.1271114248865811	6.9047015088049335	7.57089938218846e-12	1.273287623368059e-10	15.957538510355096
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.022289710338185907	0.10798760998807908	6.832380360981059	1.236449241959078e-11	1.9061925813535785e-10	15.47821525645885
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.09863382259958421	0.034369746092508736	-6.803847016794193	1.4985461580458652e-11	2.0635069962061028e-10	15.290404061041652
KEGG_TIGHT_JUNCTION	0.024517331043588334	0.14701266339061547	6.797718542813342	1.5615728619938077e-11	2.0635069962061028e-10	15.250161446840803
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.023551080233100395	0.10396488717909783	6.586220860259164	6.340866485067896e-11	7.820401998250405e-10	13.882215400008157
KEGG_MAPK_SIGNALING_PATHWAY	0.017339290859165107	0.08461815608786415	6.374718987967271	2.474147794306692e-10	2.8607333871671123e-9	12.554937805597572
KEGG_NOTCH_SIGNALING_PATHWAY	0.0370656734101258	0.1478202343943778	6.231421175432176	6.083408738754874e-10	6.620180098056775e-9	11.678920604618433
KEGG_WNT_SIGNALING_PATHWAY	0.019887610045258235	0.1076706002844912	6.02033360651792	2.2136480621996616e-9	2.2451595579574126e-8	10.422862484243943
KEGG_ERBB_SIGNALING_PATHWAY	0.023136551448507126	0.10112541500237039	6.013556782714171	2.305839546010316e-9	2.2451595579574126e-8	10.383218172581053
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.021533714706102054	0.10584173600872632	5.8577967681151835	5.823149176589978e-9	5.1994439631279686e-8	9.483731780586403
KEGG_TRYPTOPHAN_METABOLISM	-0.05686248415184518	-0.0013304696873321902	-5.855505789676653	5.9020715257128284e-9	5.1994439631279686e-8	9.470669459913392
KEGG_SULFUR_METABOLISM	-0.09826720044375753	0.0619616641818043	-5.806539583328251	7.860905656395192e-9	6.610307029241411e-8	9.192646299866109
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.020896257197906037	0.052013192122891724	5.79347897249341	8.482275509827807e-9	6.822699866600627e-8	9.11886598316596
KEGG_PEROXISOME	-0.023837369761796713	0.12559142637240428	-5.752277969918494	1.0772091833959701e-8	8.303487455343936e-8	8.887157041241444
KEGG_SPLICEOSOME	0.03190445681786542	0.058688480477662695	5.716423212658831	1.3245752377488224e-8	9.801856759341286e-8	8.686798925824473
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.025355720514998847	0.07011003404908986	5.650203918603255	1.9344251402343428e-8	1.376417888243667e-7	8.319907894786098
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.026418678277514204	0.06229547963673285	5.6178730299713795	2.3239537037032985e-8	1.5923386488337417e-7	8.142261499038481
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.028922921503781982	0.060934013517977545	5.489660076492416	4.765759122231455e-8	3.148805134331497e-7	7.4473849201622855
KEGG_N_GLYCAN_BIOSYNTHESIS	-0.027080381066390692	0.053209485551273854	-5.47039648314418	5.301928180696644e-8	3.382264529065101e-7	7.344309652258385
