Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.32767151619570045	0.03227507446072396	-22.393323477529286	2.152078582443979e-95	6.671443605576335e-94	206.6191231356246
HALLMARK_KRAS_SIGNALING_UP	-0.2566138669876123	0.0041072009798540495	-20.548663975983956	2.237069453370509e-82	3.4674576527242893e-81	176.72632163458118
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.40927088260092565	0.0024372946047532327	-20.26141683648506	2.1075526021483257e-80	2.17780435555327e-79	172.19375211877687
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.26108290586491223	0.06946520028961604	-19.171203628334837	4.72271163404452e-73	3.660101516384503e-72	155.31962682211923
HALLMARK_IL2_STAT5_SIGNALING	-0.20493182031789434	0.04343864969442802	-17.489151858094772	3.435608498186007e-62	2.1300772688753243e-61	130.393628649763
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.2550862669259907	-0.02409696519318534	-16.46257369898675	7.096275639852204e-56	3.6664090805903054e-55	115.90828489128052
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.26056442138738833	0.1318401287363543	-14.926567307509588	6.447635702687433e-47	2.8553815254758635e-46	95.37106588134466
HALLMARK_G2M_CHECKPOINT	0.19896653940393497	0.003590686110526282	14.490659274038556	1.727924777941658e-44	6.695708514523924e-44	89.80747636744496
HALLMARK_KRAS_SIGNALING_DN	-0.1832434154547046	0.009117787233498311	-13.118485614224495	3.3771828357969297e-37	1.163251865663387e-36	73.111456896798785
HALLMARK_P53_PATHWAY	-0.128834113813253	0.003121060321930583	-11.926118828309951	2.542173479625946e-31	7.880737786840433e-31	59.66874531792849
HALLMARK_E2F_TARGETS	0.20293587706334634	-0.020082371338001895	11.819470061293542	8.110695144737641e-31	2.285741358971517e-30	58.51697196975838
HALLMARK_BILE_ACID_METABOLISM	-0.13733671370231668	0.022600580630374494	-11.548320315031681	1.4913096642468312e-29	3.8525499659709807e-29	55.62702637734616
HALLMARK_FATTY_ACID_METABOLISM	-0.12552891360945645	0.008143789898057927	-10.735504670785373	6.598900301153817e-26	1.5735839179674486e-25	47.30039623069687
HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.12720976042330234	-0.038745937738865505	-8.89242252425523	1.7714330671567717e-18	3.922458934418566e-18	30.372053417579856
HALLMARK_APOPTOSIS	-0.09912800888991892	0.02803569956364218	-7.598477804047228	5.4047187084046556e-14	1.1169751997369622e-13	20.194514427988157
HALLMARK_NOTCH_SIGNALING	-0.15569091266805454	-0.0574617080126187	-6.112070742108251	1.2675124933786383e-9	2.4558054559211117e-9	10.336347018475607
HALLMARK_MITOTIC_SPINDLE	0.061669088924904185	-0.04056490122339597	5.255483824886126	1.7012070525845234e-7	3.102201095889425e-7	5.577409350635104
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.06300282885628153	-7.792280221292319e-4	4.914903738559711	9.911808499985104e-7	1.7070336861085457e-6	3.876809100076059
HALLMARK_MTORC1_SIGNALING	-0.05615673164617539	-0.021142246788934067	-4.528971528081261	6.422243809498384e-6	1.0478397794444732e-5	2.0830083700295443
HALLMARK_MYC_TARGETS_V2	0.07496126039380341	0.0716242043404739	4.287062187780146	1.9323363533162074e-5	2.9951213476401214e-5	1.0312690226554118
HALLMARK_DNA_REPAIR	0.04729972064033207	-0.03510015432043215	3.713718375856679	2.1212677079051915e-4	3.131395187860045e-4	-1.2362112576704654
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.057065976198921	-0.054266152765578696	-2.645283552424507	0.008252102557762847	0.011627962695029467	-4.607961685863082
HALLMARK_HEDGEHOG_SIGNALING	-0.05144795544587444	-0.03395698539468613	-2.3925888599819825	0.016858984285625177	0.022722978819755674	-5.241518559952562
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.031987946942059135	0.00397543874686483	2.0971411848777866	0.03615713281785732	0.046702963223065705	-5.902270577153086
