Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_SPLICEOSOME	-0.06229221019492991	0.07164956623340069	-16.900505692015543	1.327522750311903e-52	2.4559170880770207e-50	108.82698310750877
KEGG_CELL_CYCLE	-0.061734609831716594	0.004512672048145604	-15.48159973480417	1.167486403141135e-45	1.0799249229055497e-43	92.9240078766898
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.07225906800513872	-0.01635502974938262	14.023861544883738	8.495044681085515e-39	5.2386108866694e-37	77.21877346374161
KEGG_PRIMARY_IMMUNODEFICIENCY	0.1542622020639249	-0.03455020711844851	13.898091077801023	3.207125896078984e-38	1.48329572693653e-36	75.89883600257026
KEGG_ARACHIDONIC_ACID_METABOLISM	0.08692231957180671	-0.0912308231906022	13.134560648917626	8.93773590009465e-35	3.30696228303502e-33	68.01944112366685
KEGG_REGULATION_OF_AUTOPHAGY	-0.06876319812682913	0.013100017118230759	-12.937557780523367	6.657420822242254e-34	2.052704753524695e-32	66.02557936214552
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.18669654103693267	0.020591097115685644	12.890249747293176	1.0756049468002255e-33	2.842670216543453e-32	65.54927486029506
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.042135969901185594	0.055341717099803664	12.043651609956658	4.858709108980304e-30	1.1235764814516953e-28	57.19703550478435
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.05680987034933662	-0.08803357513950956	11.304791993798629	5.6825340681433806e-27	1.168076447340584e-25	50.19145917748796
KEGG_BLADDER_CANCER	-0.06707762946122262	0.12288605441723999	-11.160370868742582	2.1880877503909112e-26	4.0479623382231856e-25	48.8551630116229
KEGG_APOPTOSIS	0.04242576338882979	0.03442132597195309	11.138046814009243	2.692433976283324e-26	4.5281844146583175e-25	48.649601109524376
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.07239051025270075	-0.10067866933402689	10.939607436479179	1.6818008720196535e-25	2.398489389064253e-24	46.834251696548115
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.06854983027485813	0.02727126123742938	10.939372910233743	1.685424976099205e-25	2.398489389064253e-24	46.83211897669538
KEGG_PPAR_SIGNALING_PATHWAY	0.056811476739945244	0.12183901700152146	10.691150467710111	1.6173598871883546e-24	2.1372255652131826e-23	44.592008350502155
KEGG_TASTE_TRANSDUCTION	0.09972896737249902	0.020756388859043434	10.662076491099045	2.1031405007417792e-24	2.5938732842481944e-23	44.33189238615604
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	-0.05822486502224823	-0.04836754000063965	-10.579403824086343	4.426699093094773e-24	5.118370826390831e-23	43.59487428990268
KEGG_PEROXISOME	0.038191009517968055	0.15877652128035777	10.465456615736185	1.226900767750713e-23	1.3351567178463642e-22	42.58547284568804
KEGG_OXIDATIVE_PHOSPHORYLATION	-0.043967964823575074	0.05991716288760549	-10.395101094680907	2.2938303574222518e-23	2.357547867350648e-22	41.96598196082542
KEGG_CALCIUM_SIGNALING_PATHWAY	0.040293724392149705	-1.0698744858928665e-4	10.200125854782828	1.2798824558537616e-22	1.246201338594452e-21	40.26436702974256
KEGG_LINOLEIC_ACID_METABOLISM	0.09421136796967124	-0.001762076884693698	9.933752171942979	1.292654018342271e-21	1.1957049669666006e-20	37.97632509998902
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.07650687551923802	-0.01835543663323082	9.754176516401161	5.999198961193645e-21	5.2850086086705925e-20	36.458265300644854
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.07531277856836982	0.09687890181645137	9.361147045538045	1.6103921115094534e-19	1.3541933664965856e-18	33.2062702860836
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.06978660266571929	0.05100451513354189	9.280189506858456	3.1333167650901906e-19	2.5202765284421094e-18	32.54868681998127
KEGG_THYROID_CANCER	-0.048677693516191986	0.07363654587377629	-9.23467211297606	4.547081369951593e-19	3.505041889337686e-18	32.18083953270436
KEGG_LONG_TERM_DEPRESSION	0.039396844607595204	0.04103138575377334	9.03727763799452	2.2510071442004573e-18	1.6657452867083383e-17	30.60134094993112
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.10606741098448022	0.10379415582220275	-8.982901765118973	3.48171762026422e-18	2.477375999034156e-17	30.170773324176487
KEGG_ERBB_SIGNALING_PATHWAY	-0.023899431328831013	0.10739781334568779	-8.524539108175423	1.2722544857050664e-16	8.717299253905085e-16	26.62077155539511
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.03990777727449675	0.024616984839377246	8.083745100528699	3.537821333185476e-15	2.3374890951404037e-14	23.344572550032858
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.041315005485991374	0.029841208505638518	-8.040993390329165	4.849106533798752e-15	3.0933955474233416e-14	23.034193884028184
KEGG_PENTOSE_PHOSPHATE_PATHWAY	-0.06332982909440621	0.01601844286206596	-7.9941882698035025	6.837924763976042e-15	4.2167202711185594e-14	22.695903812309723
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.06973593814247113	-0.07616752095491579	7.921482008533487	1.162632637413148e-14	6.938291545852658e-14	22.173566965973116
KEGG_SULFUR_METABOLISM	0.11885769606980721	-0.06606386102000941	7.914010677222588	1.2275459023419778e-14	7.09674974791456e-14	22.1201097490259
KEGG_BUTANOATE_METABOLISM	0.0492829561878398	0.04486889295947152	7.889000129885351	1.471964209630839e-14	8.251920569142583e-14	21.94145678279039
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.03784213056710921	-0.007411679781058155	7.852615504582812	1.9154540369797207e-14	1.0422323436507303e-13	21.68237562970053
KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.028763726803247208	0.05272739333212549	-7.831888778807789	2.2245442380673233e-14	1.1758305258355852e-13	21.535222871363125
KEGG_NITROGEN_METABOLISM	-0.06978210934014513	-0.003733887939681294	-7.738418791718386	4.3506709943555565e-14	2.2357614832104945e-13	20.87554999447191
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.034365014697114775	0.012876480967439522	7.688889002611243	6.191699677326176e-14	3.095849838663088e-13	20.528609441193986
KEGG_HUNTINGTONS_DISEASE	-0.02095386209778757	0.041512106337262475	-7.676391529522989	6.766386039010537e-14	3.276326513328439e-13	20.44135651844121
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.10133456841828889	-0.2132597795923126	7.6734961830316255	6.906850487557249e-14	3.276326513328439e-13	20.42115881808656
KEGG_LYSINE_DEGRADATION	-0.035066092489258426	0.09643443225109245	-7.578567922530538	1.3501137874387674e-13	6.2442762669043e-13	19.76241166028317
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.032395972015081244	-0.03037746215929668	7.532076215886047	1.8701965476962355e-13	8.438691739604964e-13	19.442248089616086
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.029938148690915524	0.13226819955253102	7.459432338464903	3.10187832295213e-13	1.3663035470146288e-12	18.945246503810147
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.04891561292972152	0.0796104680239123	7.452648039206559	3.2513210398584925e-13	1.3988241683112119e-12	18.899034419638298
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.041881148603072356	0.008913537694688256	-7.427739654306105	3.863312507159424e-13	1.6243473041465757e-12	18.729666785902033
KEGG_ALLOGRAFT_REJECTION	0.08704126040230076	-0.23019592954834256	7.2712481186408215	1.1296591158574905e-12	4.543194270296429e-12	17.676380619924927
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.08704126040230076	-0.23019592954834256	7.2712481186408215	1.1296591158574905e-12	4.543194270296429e-12	17.676380619924927
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.04733586369085336	0.004990195154841652	-7.2120446000093645	1.687192538552265e-12	6.641077013450405e-12	17.28278934319399
KEGG_ENDOCYTOSIS	-0.018423268763111973	0.06515756981279185	-7.0280981326212535	5.769401575674092e-12	2.223623523957723e-11	16.077169648097758
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.022769594330638694	0.10401304149828867	6.9407010136913705	1.0254515945973911e-11	3.8716029591942316e-11	15.513583990854192
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.048426526063679226	-0.0393011577665546	6.826249225862523	2.1586246713744602e-11	7.986911284085503e-11	14.784608342541654
KEGG_DORSO_VENTRAL_AXIS_FORMATION	-0.03754868619586912	0.08569648691115339	-6.732486229425141	3.942163176332759e-11	1.4300003678854127e-10	14.195125183690232
KEGG_BASAL_TRANSCRIPTION_FACTORS	-0.04157808995085548	-0.03035420788612571	-6.7147031110721525	4.415783916176451e-11	1.5710000471012373e-10	14.084112004613393
KEGG_TYPE_I_DIABETES_MELLITUS	0.06000517528468249	-0.0797903564542629	6.611299561139928	8.499601839773144e-11	2.9668421516189275e-10	13.44360761141935
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.029685429354203038	-0.03178570169907267	6.591228903228809	9.642258572517625e-11	3.303366362806964e-10	13.320278284793135
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.04705011170564979	0.04157549442676118	6.3595135983970374	4.0425334319951746e-10	1.3433316405766028e-9	11.919997236330259
KEGG_P53_SIGNALING_PATHWAY	-0.0292119899987297	0.014339693733577321	-6.358551585656955	4.0663011822859333e-10	1.3433316405766028e-9	11.914274544855092
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.03835278745361601	-0.054717261993413785	6.351955298333155	4.232994653779921e-10	1.3738666858759391e-9	11.87505578189264
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.023402019017596427	0.0749397672000112	-6.268799779503898	7.003544620431121e-10	2.233889232378892e-9	11.38369855576059
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.03891711487479298	-0.10551660829876268	-6.218402484742644	9.47719917252874e-10	2.971664147318334e-9	11.088665509841258
KEGG_GLIOMA	-0.024385483542904124	0.06395811663613397	-6.173574331910624	1.2381818890884045e-9	3.817727491355914e-9	10.827991518363996
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.032412165797996086	0.033100398937977595	-6.148898798212789	1.4334918850175218e-9	4.347475388987566e-9	10.68521167438878
KEGG_OOCYTE_MEIOSIS	-0.019786794191166537	0.06805424411068411	-6.1017636875079635	1.8937114220482375e-9	5.6505905335310315e-9	10.413873696216337
KEGG_DILATED_CARDIOMYOPATHY	0.02433471285560302	-1.0365241174478955e-4	6.078969619649377	2.1652608992598395e-9	6.35830581528683e-9	10.283317704770754
KEGG_AXON_GUIDANCE	0.01625274962153746	0.05289441605891312	6.0023739127888645	3.3863807947993756e-9	9.788756984966945e-9	9.847768967152268
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.02470074752371583	0.11699515780713286	5.999326172630727	3.4468422615237405e-9	9.810243359721416e-9	9.830539563612062
