Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
HALLMARK_MITOTIC_SPINDLE	-0.18739247642984186	-0.04056490122339597	-11.373984393939477	9.412688546360337e-29	2.9179334493717044e-27	54.30731518821202
HALLMARK_HEDGEHOG_SIGNALING	-0.31609995644407735	-0.03395698539468613	-10.487159790191395	7.746569819391444e-25	1.2007183220056739e-23	45.39321085967872
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.2152541786812732	0.1318401287363543	8.075492179598537	1.4184887586438648e-15	1.465771717265327e-14	24.369618644180996
HALLMARK_DNA_REPAIR	0.14538155787688536	-0.03510015432043215	7.995306881974983	2.6517408437856475e-15	2.0550991539338767e-14	23.755088517108266
HALLMARK_TGF_BETA_SIGNALING	-0.22783508513808537	-0.04112272946108455	-7.839636329172975	8.793368588175911e-15	5.4518885246690654e-14	22.578067864459776
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.23701259457473361	-0.054266152765578696	7.704019459860948	2.4564271227588437e-14	1.2691540134254026e-13	21.569978488995066
HALLMARK_IL2_STAT5_SIGNALING	0.1328598095776659	0.04343864969442802	7.2112089440355405	8.974879931038914e-13	3.974589683745805e-12	18.04355791033876
HALLMARK_MYC_TARGETS_V1	0.165537654592881	3.360811502018989e-4	6.52298381382906	9.551557896513092e-11	3.7012286848988235e-10	13.482758153381923
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.1472973652799806	0.03227507446072396	6.037170955407162	1.9975523238387343e-9	6.880458004333419e-9	10.522830217706119
HALLMARK_NOTCH_SIGNALING	-0.2221500295711039	-0.0574617080126187	-6.003998975043618	2.4394750794977843e-9	7.56237274644313e-9	10.328640584567971
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.10941321459665669	-0.03202999461326095	-5.837910684881956	6.5372350208835706e-9	1.7681126290013796e-8	9.371666554597809
HALLMARK_E2F_TARGETS	0.15053003395509237	-0.020082371338001895	5.830072530793347	6.844306950973082e-9	1.7681126290013796e-8	9.327136160843242
HALLMARK_APOPTOSIS	0.10909978401784838	0.02803569956364218	5.709263558635946	1.3789077081429018e-8	3.288164534802304e-8	8.64801206905869
HALLMARK_BILE_ACID_METABOLISM	0.09908379525818647	0.022600580630374494	5.5442876736958056	3.512917663678562e-8	7.778603398145388e-8	7.742559479068222
KEGG_SPLICEOSOME	0.14438815934764776	-0.040002496577270355	5.310359741583919	1.2679823611132525e-7	2.6204968796340556e-7	6.502300821919332
HALLMARK_MTORC1_SIGNALING	0.09431900400731241	-0.021142246788934067	5.250211977226536	1.749616503575221e-7	3.389881975676991e-7	6.191703563533234
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.10424658471161592	0.00397543874686483	4.736003390035651	2.3972511531322257e-6	4.37145798512347e-6	3.6757733935582406
HALLMARK_P53_PATHWAY	0.061497826809839146	0.003121060321930583	3.7555094493046286	1.7996291993193752e-4	3.099361398827813e-4	-0.4226683567602256
HALLMARK_MYC_TARGETS_V2	0.09247492507350978	0.0716242043404739	3.635654680955472	2.8715383117820445e-4	4.685141456065441e-4	-0.8601402835835428
HALLMARK_GLYCOLYSIS	0.05151218594868336	-0.0017391930598854536	3.505179493846237	4.704543591567075e-4	7.292042566928967e-4	-1.3205394898935712
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.07755046592044337	-0.02409696519318534	3.17016069780537	0.001555997953780409	0.002296949360342509	-2.4268607103029147
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.09717461373607382	0.0024372946047532327	2.927783171568539	0.003468132222537734	0.004886913586303171	-3.1589750132793624
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.07385243114943867	0.01291460772196255	2.857971402559864	0.0043256339220231164	0.005830202242726809	-3.3591814446795736
HALLMARK_FATTY_ACID_METABOLISM	0.04214054267404603	0.008143789898057927	2.3914109876321463	0.016912925264769656	0.021845861800327476	-4.574359619922166
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.05218850432216141	0.06946520028961604	2.3572039614400215	0.018547873241226906	0.022999362819121363	-4.655028128888519
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.04550344453059455	-0.038745937738865505	2.1353635101952437	0.03290159495782582	0.03758754600542049	-5.150174811966307
HALLMARK_G2M_CHECKPOINT	0.045373163394537314	0.003590686110526282	2.127597676520808	0.03354190347690773	0.03758754600542049	-5.1666281895147925
HALLMARK_KRAS_SIGNALING_DN	0.04551550697393398	0.009117787233498311	2.1227136672939535	0.033950041553283024	0.03758754600542049	-5.176945370255893
